Comp,Squad,Number,Player,Pos,Age,Born,Nation,Value,LastClub
La Liga,FC Barcelona,1,Marc-André ter Stegen,GK,28,1992,DEU,60000000,False
La Liga,FC Barcelona,13,Neto,GK,30,1989,BRA,6000000,False
La Liga,FC Barcelona,26,Iñaki Peña,GK,21,1999,ESP,3000000,False
La Liga,FC Barcelona,36,Arnau Tenas,GK,19,2001,ESP,1500000,False
La Liga,FC Barcelona,4,Ronald Araújo,DF,21,1999,URY,25000000,False
La Liga,FC Barcelona,15,Clément Lenglet,DF,25,1995,FRA,25000000,False
La Liga,FC Barcelona,28,Óscar Mingueza,DF,21,1999,ESP,15000000,False
La Liga,FC Barcelona,3,Gerard Piqué,DF,33,1987,ESP,10000000,False
La Liga,FC Barcelona,23,Samuel Umtiti,DF,26,1993,FRA,8000000,False
La Liga,FC Barcelona,-,Santi Ramos Mingo,DF,18,2001,ARG,500000,False
La Liga,FC Barcelona,18,Jordi Alba,DF,31,1989,ESP,20000000,False
La Liga,FC Barcelona,24,Júnior Firpo,DF,23,1996,ESP,8000000,False
La Liga,FC Barcelona,2,Sergiño Dest,DF,19,2000,USA,30000000,False
La Liga,FC Barcelona,20,Sergi Roberto,DF,28,1992,ESP,18000000,False
La Liga,FC Barcelona,-,Moussa Wagué,DF,21,1998,SEN,4000000,True
La Liga,FC Barcelona,5,Sergio Busquets,MF,31,1988,ESP,9000000,False
La Liga,FC Barcelona,19,Matheus Fernandes,MF,22,1998,BRA,1500000,False
La Liga,FC Barcelona,21,Frenkie de Jong,MF,23,1997,NLD,90000000,False
La Liga,FC Barcelona,16,Pedri,MF,17,2002,ESP,70000000,True
La Liga,FC Barcelona,27,Ilaix Moriba,MF,17,2003,ESP,25000000,False
La Liga,FC Barcelona,8,Miralem Pjanić,MF,30,1990,BIH,20000000,False
La Liga,FC Barcelona,12,Riqui Puig,MF,20,1999,ESP,18000000,False
La Liga,FC Barcelona,6,Carles Aleñá,MF,22,1998,ESP,15000000,True
La Liga,FC Barcelona,12,Rafinha,MF,27,1993,BRA,15000000,True
La Liga,FC Barcelona,14,Philippe Coutinho,MF,28,1992,BRA,30000000,True
La Liga,FC Barcelona,22,Ansu Fati,FW,17,2002,ESP,60000000,False
La Liga,FC Barcelona,29,Konrad de la Fuente,FW,18,2001,USA,4000000,False
La Liga,FC Barcelona,10,Lionel Messi,FW,33,1987,ARG,80000000,False
La Liga,FC Barcelona,11,Ousmane Dembélé,FW,23,1997,FRA,50000000,False
La Liga,FC Barcelona,17,Francisco Trincão,FW,20,1999,PRT,22000000,False
La Liga,FC Barcelona,30,Álex Collado,FW,21,1999,ESP,5000000,False
La Liga,FC Barcelona,7,Antoine Griezmann,FW,29,1991,FRA,60000000,False
La Liga,FC Barcelona,9,Martin Braithwaite,FW,29,1991,DNK,9000000,False
La Liga,Real Madrid,1,Thibaut Courtois,GK,28,1992,BEL,60000000,False
La Liga,Real Madrid,13,Andriy Lunin,GK,21,1999,UKR,3000000,True
La Liga,Real Madrid,26,Diego Altube,GK,20,2000,ESP,500000,False
La Liga,Real Madrid,33,Luis López,GK,19,2001,ESP,150000,False
La Liga,Real Madrid,42,Lucas Cañizares,GK,18,2002,ESP,NA,False
La Liga,Real Madrid,5,Raphaël Varane,DF,27,1993,FRA,70000000,False
La Liga,Real Madrid,3,Éder Militão,DF,22,1998,BRA,40000000,False
La Liga,Real Madrid,4,Sergio Ramos,DF,34,1986,ESP,10000000,False
La Liga,Real Madrid,6,Nacho Fernández,DF,30,1990,ESP,10000000,False
La Liga,Real Madrid,32,Victor Chust,DF,20,2000,ESP,400000,False
La Liga,Real Madrid,39,Pablo Ramón,DF,19,2001,ESP,50000,False
La Liga,Real Madrid,23,Ferland Mendy,DF,25,1995,FRA,50000000,False
La Liga,Real Madrid,12,Marcelo,DF,32,1988,BRA,7500000,False
La Liga,Real Madrid,35,Miguel Gutiérrez,DF,18,2001,ESP,5000000,False
La Liga,Real Madrid,2,Daniel Carvajal,DF,28,1992,ESP,30000000,False
La Liga,Real Madrid,19,Álvaro Odriozola,DF,24,1995,ESP,10000000,True
La Liga,Real Madrid,40,Sergio Santos,DF,19,2001,ESP,200000,False
La Liga,Real Madrid,14,Casemiro,MF,28,1992,BRA,70000000,False
La Liga,Real Madrid,15,Fede Valverde,MF,21,1998,URY,65000000,False
La Liga,Real Madrid,8,Toni Kroos,MF,30,1990,DEU,40000000,False
La Liga,Real Madrid,10,Luka Modric,MF,34,1985,HRV,10000000,False
La Liga,Real Madrid,31,Antonio Blanco,MF,19,2000,ESP,5000000,False
La Liga,Real Madrid,21,Martin Ødegaard,MF,21,1998,NOR,40000000,True
La Liga,Real Madrid,22,Isco,MF,28,1992,ESP,18000000,False
La Liga,Real Madrid,7,Eden Hazard,FW,29,1991,BEL,40000000,False
La Liga,Real Madrid,20,Vinícius Júnior,FW,19,2000,BRA,40000000,False
La Liga,Real Madrid,43,Óscar Aranda,FW,18,2002,ESP,NA,False
La Liga,Real Madrid,11,Marco Asensio,FW,24,1996,ESP,35000000,False
La Liga,Real Madrid,25,Rodrygo,FW,19,2001,BRA,35000000,False
La Liga,Real Madrid,17,Lucas Vázquez,FW,29,1991,ESP,15000000,False
La Liga,Real Madrid,30,Sergio Arribas,FW,18,2001,ESP,3000000,False
La Liga,Real Madrid,28,Marvin Park,FW,19,2000,ESP,500000,False
La Liga,Real Madrid,9,Karim Benzema,FW,32,1987,FRA,25000000,False
La Liga,Real Madrid,18,Luka Jovic,FW,22,1997,SRB,20000000,True
La Liga,Real Madrid,16,Borja Mayoral,FW,23,1997,ESP,14000000,True
La Liga,Real Madrid,24,Mariano Díaz,FW,26,1993,DOM,10000000,False
La Liga,Real Madrid,34,Hugo Duro,FW,20,1999,ESP,5000000,False
La Liga,Atlético de Madrid,13,Jan Oblak,GK,27,1993,SVN,70000000,False
La Liga,Atlético de Madrid,1,Ivo Grbic,GK,24,1996,HRV,3500000,False
La Liga,Atlético de Madrid,31,Miguel San Román,GK,22,1997,ESP,700000,False
La Liga,Atlético de Madrid,2,José María Giménez,DF,25,1995,URY,60000000,False
La Liga,Atlético de Madrid,22,Mario Hermoso,DF,25,1995,ESP,35000000,False
La Liga,Atlético de Madrid,15,Stefan Savic,DF,29,1991,MNE,25000000,False
La Liga,Atlético de Madrid,18,Felipe,DF,31,1989,BRA,12000000,False
La Liga,Atlético de Madrid,4,Nehuén Pérez,DF,20,2000,ARG,4000000,True
La Liga,Atlético de Madrid,28,Álvaro García,DF,20,2000,ESP,200000,False
La Liga,Atlético de Madrid,49,Adrián Corral,DF,17,2003,ESP,200000,False
La Liga,Atlético de Madrid,12,Renan Lodi,DF,22,1998,BRA,25000000,False
La Liga,Atlético de Madrid,-,Manu Sánchez,DF,19,2000,ESP,8000000,True
La Liga,Atlético de Madrid,23,Kieran Trippier,DF,29,1990,ENG,20000000,False
La Liga,Atlético de Madrid,24,Sime Vrsaljko,DF,28,1992,HRV,5000000,False
La Liga,Atlético de Madrid,29,Ricard Sánchez,DF,20,2000,ESP,1500000,False
La Liga,Atlético de Madrid,5,Thomas Partey,MF,27,1993,GHA,40000000,False
La Liga,Atlético de Madrid,5,Lucas Torreira,MF,24,1996,URY,20000000,False
La Liga,Atlético de Madrid,14,Marcos Llorente,MF,25,1995,ESP,80000000,False
La Liga,Atlético de Madrid,6,Koke,MF,28,1992,ESP,60000000,False
La Liga,Atlético de Madrid,8,Saúl Ñíguez,MF,25,1994,ESP,40000000,False
La Liga,Atlético de Madrid,4,Geoffrey Kondogbia,MF,27,1993,CAF,15000000,False
La Liga,Atlético de Madrid,16,Héctor Herrera,MF,30,1990,MEX,7000000,False
La Liga,Atlético de Madrid,35,Juan Manuel Sanabria,MF,20,2000,URY,800000,False
La Liga,Atlético de Madrid,34,Toni Moya,MF,22,1998,ESP,400000,False
La Liga,Atlético de Madrid,39,Josep Calavera,MF,20,1999,ESP,250000,False
La Liga,Atlético de Madrid,41,Óscar Castro,MF,19,2001,ESP,50000,False
La Liga,Atlético de Madrid,11,Thomas Lemar,MF,24,1995,FRA,25000000,False
La Liga,Atlético de Madrid,42,Mario Soriano,MF,18,2002,ESP,500000,False
La Liga,Atlético de Madrid,21,Yannick Carrasco,FW,26,1993,BEL,40000000,False
La Liga,Atlético de Madrid,20,Vitolo,FW,30,1989,ESP,4000000,False
La Liga,Atlético de Madrid,26,Víctor Mollejo,FW,19,2001,ESP,3000000,True
La Liga,Atlético de Madrid,30,Germán Valera,FW,18,2002,ESP,2500000,False
La Liga,Atlético de Madrid,7,João Félix,FW,20,1999,PRT,80000000,False
La Liga,Atlético de Madrid,10,Ángel Correa,FW,25,1995,ARG,40000000,False
La Liga,Atlético de Madrid,19,Moussa Dembélé,FW,23,1996,FRA,20000000,False
La Liga,Atlético de Madrid,9,Luis Suárez,FW,33,1987,URY,15000000,False
La Liga,Atlético de Madrid,19,Diego Costa,FW,31,1988,ESP,6000000,False
La Liga,Atlético de Madrid,27,Sergio Camello,FW,19,2001,ESP,2300000,False
La Liga,Atlético de Madrid,17,Ivan Saponjic,FW,22,1997,SRB,1200000,True
La Liga,Sevilla FC,13,Bono,GK,29,1991,MAR,18000000,False
La Liga,Sevilla FC,1,Tomas Vaclík,GK,31,1989,CZE,4000000,False
La Liga,Sevilla FC,31,Javi Díaz,GK,23,1997,ESP,400000,False
La Liga,Sevilla FC,33,Alfonso Pastor,GK,19,2000,ESP,250000,False
La Liga,Sevilla FC,29,Adrián González,GK,20,2000,ESP,50000,False
La Liga,Sevilla FC,12,Jules Koundé,DF,21,1998,FRA,60000000,False
La Liga,Sevilla FC,20,Diego Carlos,DF,27,1993,BRA,45000000,False
La Liga,Sevilla FC,3,Sergi Gómez,DF,28,1992,ESP,3000000,False
La Liga,Sevilla FC,4,Karim Rekik,DF,25,1994,NLD,3000000,False
La Liga,Sevilla FC,2,Joris Gnagnon,DF,23,1997,FRA,1500000,True
La Liga,Sevilla FC,37,Kike Ríos,DF,20,2000,ESP,50000,False
La Liga,Sevilla FC,19,Marcos Acuña,DF,28,1991,ARG,15000000,False
La Liga,Sevilla FC,18,Sergio Escudero,DF,30,1989,ESP,2500000,False
La Liga,Sevilla FC,35,Javi Vázquez,DF,19,2000,ESP,150000,False
La Liga,Sevilla FC,26,Pablo Pérez,DF,18,2001,ESP,100000,False
La Liga,Sevilla FC,17,Alejandro Pozo,DF,21,1999,ESP,4000000,True
La Liga,Sevilla FC,16,Jesús Navas,DF,34,1985,ESP,3000000,False
La Liga,Sevilla FC,17,Aleix Vidal,DF,30,1989,ESP,2000000,True
La Liga,Sevilla FC,6,Nemanja Gudelj,MF,28,1991,SRB,6000000,False
La Liga,Sevilla FC,25,Fernando Reges,MF,32,1987,BRA,4000000,False
La Liga,Sevilla FC,8,Joan Jordán,MF,25,1994,ESP,30000000,False
La Liga,Sevilla FC,21,Óliver Torres,MF,25,1994,ESP,13000000,False
La Liga,Sevilla FC,10,Ivan Rakitic,MF,32,1988,HRV,10000000,False
La Liga,Sevilla FC,14,Óscar Rodríguez,MF,22,1998,ESP,12000000,False
La Liga,Sevilla FC,22,Franco Vázquez,MF,31,1989,ARG,4000000,False
La Liga,Sevilla FC,41,Carlos Álvarez,MF,16,2003,ESP,300000,False
La Liga,Sevilla FC,5,Lucas Ocampos,FW,25,1994,ARG,40000000,False
La Liga,Sevilla FC,29,Bryan Gil,FW,19,2001,ESP,30000000,True
La Liga,Sevilla FC,23,Oussama Idrissi,FW,24,1996,MAR,8000000,True
La Liga,Sevilla FC,7,Suso,FW,26,1993,ESP,20000000,False
La Liga,Sevilla FC,32,Juanlu Sánchez,FW,16,2003,ESP,400000,False
La Liga,Sevilla FC,30,Antonio Zarzana,FW,18,2002,ESP,50000,False
La Liga,Sevilla FC,24,Papu Gómez,FW,32,1988,ARG,9000000,True
La Liga,Sevilla FC,15,Youssef En-Nesyri,FW,23,1997,MAR,40000000,False
La Liga,Sevilla FC,9,Luuk de Jong,FW,29,1990,NLD,10000000,False
La Liga,Sevilla FC,11,Munir El Haddadi,FW,24,1995,MAR,10000000,False
La Liga,Sevilla FC,24,Carlos Fernández,FW,24,1996,ESP,9000000,True
La Liga,Sevilla FC,36,Iván Romero,FW,19,2001,ESP,500000,False
La Liga,Valencia CF,13,Jasper Cillessen,GK,31,1989,NLD,5000000,False
La Liga,Valencia CF,1,Jaume Doménech,GK,29,1990,ESP,4000000,False
La Liga,Valencia CF,25,Cristian Rivero,GK,22,1998,ESP,300000,False
La Liga,Valencia CF,-,Unai Etxebarria,GK,23,1996,ESP,150000,False
La Liga,Valencia CF,5,Gabriel Paulista,DF,29,1990,BRA,15000000,False
La Liga,Valencia CF,12,Mouctar Diakhaby,DF,23,1996,FRA,10000000,False
La Liga,Valencia CF,15,Hugo Guillamón,DF,20,2000,ESP,7500000,False
La Liga,Valencia CF,6,Ferro,DF,23,1997,PRT,5000000,False
La Liga,Valencia CF,4,Eliaquim Mangala,DF,29,1991,FRA,2500000,False
La Liga,Valencia CF,-,Guillem Molina,DF,20,2000,ESP,600000,False
La Liga,Valencia CF,-,Kevin Sibille,DF,21,1998,ARG,250000,False
La Liga,Valencia CF,14,José Gayà,DF,25,1995,ESP,35000000,False
La Liga,Valencia CF,3,Toni Lato,DF,22,1997,ESP,2500000,True
La Liga,Valencia CF,-,Álex Centelles,DF,20,1999,ESP,2000000,True
La Liga,Valencia CF,-,Jesús Vázquez,DF,17,2003,ESP,250000,False
La Liga,Valencia CF,18,Daniel Wass,DF,31,1989,DNK,7000000,False
La Liga,Valencia CF,2,Thierry Correia,DF,21,1999,PRT,6000000,False
La Liga,Valencia CF,24,Cristiano Piccini,DF,27,1992,ITA,2200000,True
La Liga,Valencia CF,10,Christian Oliva,MF,24,1996,URY,4000000,False
La Liga,Valencia CF,8,Carlos Soler,MF,23,1997,ESP,40000000,False
La Liga,Valencia CF,-,Geoffrey Kondogbia,MF,27,1993,CAF,15000000,False
La Liga,Valencia CF,19,Uros Racic,MF,22,1998,SRB,10000000,True
La Liga,Valencia CF,27,Koba Koindredi,MF,18,2001,NCL,600000,False
La Liga,Valencia CF,20,Kang-in Lee,MF,19,2001,KOR,10000000,False
La Liga,Valencia CF,-,Vicente Esquerdo,MF,21,1999,ESP,1000000,False
La Liga,Valencia CF,7,Gonçalo Guedes,FW,23,1996,PRT,25000000,False
La Liga,Valencia CF,17,Denis Cheryshev,FW,29,1990,RUS,3500000,False
La Liga,Valencia CF,16,Álex Blanco,FW,21,1998,ESP,1500000,True
La Liga,Valencia CF,30,Yunus Musah,FW,17,2002,USA,15000000,False
La Liga,Valencia CF,23,Jason,FW,25,1994,ESP,2500000,True
La Liga,Valencia CF,22,Maxi Gómez,FW,23,1996,URY,25000000,False
La Liga,Valencia CF,11,Patrick Cutrone,FW,22,1998,ITA,9000000,False
La Liga,Valencia CF,21,Manu Vallejo,FW,23,1997,ESP,7000000,False
La Liga,Valencia CF,9,Kévin Gameiro,FW,33,1987,FRA,3000000,False
La Liga,Valencia CF,-,Rubén Sobrino,FW,28,1992,ESP,1500000,True
La Liga,Real Sociedad,1,Álex Remiro,GK,25,1995,ESP,20000000,False
La Liga,Real Sociedad,13,Miguel Ángel Moyá,GK,36,1984,ESP,800000,False
La Liga,Real Sociedad,-,Andoni Zubiaurre,GK,23,1996,ESP,300000,False
La Liga,Real Sociedad,-,Gaizka Ayesa,GK,19,2001,ESP,200000,False
La Liga,Real Sociedad,-,Unai Marrero,GK,18,2001,ESP,NA,False
La Liga,Real Sociedad,24,Robin Le Normand,DF,23,1996,FRA,22000000,False
La Liga,Real Sociedad,-,Diego Llorente,DF,26,1993,ESP,20000000,False
La Liga,Real Sociedad,6,Aritz Elustondo,DF,26,1994,ESP,15000000,False
La Liga,Real Sociedad,15,Modibo Sagnan,DF,21,1999,FRA,3000000,True
La Liga,Real Sociedad,-,Urko González de Zárate,DF,19,2001,ESP,500000,False
La Liga,Real Sociedad,-,Jon Pacheco,DF,19,2001,ESP,200000,False
La Liga,Real Sociedad,-,Aritz Arambarri,DF,22,1998,ESP,150000,False
La Liga,Real Sociedad,-,Jérémy Blasco,DF,21,1999,FRA,150000,False
La Liga,Real Sociedad,12,Aihen Muñoz,DF,22,1997,ESP,6000000,False
La Liga,Real Sociedad,20,Nacho Monreal,DF,34,1986,ESP,1500000,False
La Liga,Real Sociedad,18,Andoni Gorosabel,DF,23,1996,ESP,10000000,False
La Liga,Real Sociedad,2,Joseba Zaldua,DF,28,1992,ESP,5000000,False
La Liga,Real Sociedad,5,Igor Zubeldia,MF,23,1997,ESP,20000000,False
La Liga,Real Sociedad,36,Martín Zubimendi,MF,21,1999,ESP,20000000,False
La Liga,Real Sociedad,4,Asier Illarramendi,MF,30,1990,ESP,6000000,False
La Liga,Real Sociedad,8,Mikel Merino,MF,24,1996,ESP,40000000,False
La Liga,Real Sociedad,16,Ander Guevara,MF,22,1997,ESP,7500000,False
La Liga,Real Sociedad,14,Jon Guridi,MF,25,1995,ESP,1800000,True
La Liga,Real Sociedad,-,Beñat Turrientes,MF,18,2002,ESP,300000,False
La Liga,Real Sociedad,28,Roberto López,MF,20,2000,ESP,8000000,False
La Liga,Real Sociedad,21,David Silva,MF,34,1986,ESP,5000000,False
La Liga,Real Sociedad,-,Robert Navarro,MF,18,2002,ESP,3000000,False
La Liga,Real Sociedad,23,Luca Sangalli,MF,25,1995,ESP,1500000,False
La Liga,Real Sociedad,10,Mikel Oyarzabal,FW,23,1997,ESP,70000000,False
La Liga,Real Sociedad,22,Ander Barrenetxea,FW,18,2001,ESP,15000000,False
La Liga,Real Sociedad,17,Martín Merquelanz,FW,25,1995,ESP,2000000,True
La Liga,Real Sociedad,7,Portu,FW,28,1992,ESP,20000000,False
La Liga,Real Sociedad,11,Adnan Januzaj,FW,25,1995,BEL,12000000,False
La Liga,Real Sociedad,19,Alexander Isak,FW,20,1999,SWE,40000000,False
La Liga,Real Sociedad,-,Willian José,FW,28,1991,BRA,18000000,True
La Liga,Real Sociedad,9,Carlos Fernández,FW,24,1996,ESP,9000000,True
La Liga,Real Sociedad,-,Julen Lobete,FW,19,2000,ESP,1500000,False
La Liga,Real Sociedad,25,Jon Bautista,FW,24,1995,ESP,1200000,True
La Liga,Villarreal CF,1,Sergio Asenjo,GK,31,1989,ESP,9000000,False
La Liga,Villarreal CF,13,Gerónimo Rulli,GK,28,1992,ARG,4000000,False
La Liga,Villarreal CF,35,Filip Jörgensen,GK,18,2002,DNK,250000,False
La Liga,Villarreal CF,31,Iker Álvarez,GK,18,2001,AND,50000,False
La Liga,Villarreal CF,4,Pau Torres,DF,23,1997,ESP,50000000,False
La Liga,Villarreal CF,8,Juan Foyth,DF,22,1998,ARG,12000000,False
La Liga,Villarreal CF,3,Raúl Albiol,DF,34,1985,ESP,2500000,False
La Liga,Villarreal CF,6,Ramiro Funes Mori,DF,29,1991,ARG,2000000,False
La Liga,Villarreal CF,22,Soufiane Chakla,DF,26,1993,MAR,800000,True
La Liga,Villarreal CF,24,Alfonso Pedraza,DF,24,1996,ESP,20000000,True
La Liga,Villarreal CF,15,Pervis Estupiñán,DF,22,1998,ECU,12000000,False
La Liga,Villarreal CF,18,Alberto Moreno,DF,27,1992,ESP,2500000,False
La Liga,Villarreal CF,21,Jaume Costa,DF,32,1988,ESP,2000000,True
La Liga,Villarreal CF,2,Mario Gaspar,DF,29,1990,ESP,5000000,False
La Liga,Villarreal CF,20,Rubén Peña,DF,28,1991,ESP,4000000,False
La Liga,Villarreal CF,44,Andrei Ratiu,DF,22,1998,ROU,300000,False
La Liga,Villarreal CF,27,Lanchi,DF,19,2001,ESP,200000,False
La Liga,Villarreal CF,19,Francis Coquelin,MF,29,1991,FRA,5000000,False
La Liga,Villarreal CF,25,Étienne Capoue,MF,31,1988,FRA,2000000,True
La Liga,Villarreal CF,14,Manu Trigueros,MF,28,1991,ESP,12000000,False
La Liga,Villarreal CF,5,Dani Parejo,MF,31,1989,ESP,10000000,False
La Liga,Villarreal CF,10,Vicente Iborra,MF,32,1988,ESP,3000000,False
La Liga,Villarreal CF,28,Carlo García,MF,19,2001,ESP,300000,False
La Liga,Villarreal CF,47,Sergio Lozano,MF,21,1999,ESP,200000,False
La Liga,Villarreal CF,30,Yeremi Pino,FW,17,2002,ESP,15000000,False
La Liga,Villarreal CF,23,Moi Gómez,FW,26,1994,ESP,8000000,False
La Liga,Villarreal CF,8,Javi Ontiveros,FW,22,1997,ESP,5000000,True
La Liga,Villarreal CF,32,Álex Baena,FW,18,2001,ESP,2500000,False
La Liga,Villarreal CF,11,Samuel Chukwueze,FW,21,1999,NGA,20000000,False
La Liga,Villarreal CF,16,Takefusa Kubo,FW,19,2001,JPN,15000000,False
La Liga,Villarreal CF,12,Dani Raba,FW,24,1995,ESP,900000,True
La Liga,Villarreal CF,7,Gerard Moreno,FW,28,1992,ESP,40000000,False
La Liga,Villarreal CF,17,Paco Alcácer,FW,26,1993,ESP,22000000,False
La Liga,Villarreal CF,34,Fer Niño,FW,19,2000,ESP,3000000,False
La Liga,Villarreal CF,9,Carlos Bacca,FW,33,1986,COL,1800000,False
La Liga,Villarreal CF,40,Álex Millán,FW,20,1999,ESP,300000,False
La Liga,Real Betis Balompié,1,Joel Robles,GK,30,1990,ESP,4000000,False
La Liga,Real Betis Balompié,13,Dani Martín,GK,21,1998,ESP,3000000,False
La Liga,Real Betis Balompié,25,Claudio Bravo,GK,37,1983,CHL,1000000,False
La Liga,Real Betis Balompié,-,Carlos Marín,GK,23,1997,ESP,100000,False
La Liga,Real Betis Balompié,-,Dani Rebollo,GK,20,1999,ESP,100000,False
La Liga,Real Betis Balompié,5,Marc Bartra,DF,29,1991,ESP,10000000,False
La Liga,Real Betis Balompié,23,Aïssa Mandi,DF,28,1991,DZA,8000000,False
La Liga,Real Betis Balompié,12,Sidnei,DF,30,1989,BRA,2500000,False
La Liga,Real Betis Balompié,6,Víctor Ruiz,DF,31,1989,ESP,2200000,False
La Liga,Real Betis Balompié,-,Geovanni Barba,DF,19,2001,ESP,50000,False
La Liga,Real Betis Balompié,33,Juan Miranda,DF,20,2000,ESP,7000000,False
La Liga,Real Betis Balompié,15,Álex Moreno,DF,27,1993,ESP,6000000,False
La Liga,Real Betis Balompié,-,José Calderón,DF,20,2000,ESP,50000,False
La Liga,Real Betis Balompié,22,Emerson Royal,DF,21,1999,BRA,25000000,False
La Liga,Real Betis Balompié,2,Martín Montoya,DF,29,1991,ESP,2000000,False
La Liga,Real Betis Balompié,-,Fran Delgado,DF,18,2001,ESP,400000,False
La Liga,Real Betis Balompié,21,Guido Rodríguez,MF,26,1994,ARG,22000000,False
La Liga,Real Betis Balompié,14,William Carvalho,MF,28,1992,PRT,15000000,False
La Liga,Real Betis Balompié,3,Víctor Camarasa,MF,26,1994,ESP,1500000,True
La Liga,Real Betis Balompié,4,Paul Akouokou,MF,22,1997,CIV,1500000,False
La Liga,Real Betis Balompié,18,Andrés Guardado,MF,33,1986,MEX,1500000,False
La Liga,Real Betis Balompié,8,Nabil Fekir,MF,26,1993,FRA,25000000,False
La Liga,Real Betis Balompié,10,Sergio Canales,MF,29,1991,ESP,20000000,False
La Liga,Real Betis Balompié,28,Rodri Sánchez,MF,20,2000,ESP,1500000,False
La Liga,Real Betis Balompié,20,Diego Lainez,FW,20,2000,MEX,8000000,False
La Liga,Real Betis Balompié,11,Cristian Tello,FW,28,1991,ESP,7500000,False
La Liga,Real Betis Balompié,19,Yassin Fekir,FW,23,1997,FRA,300000,False
La Liga,Real Betis Balompié,7,Juanmi,FW,27,1993,ESP,2500000,False
La Liga,Real Betis Balompié,24,Aitor Ruibal,FW,24,1996,ESP,2000000,True
La Liga,Real Betis Balompié,17,Joaquín,FW,38,1981,ESP,1500000,False
La Liga,Real Betis Balompié,9,Borja Iglesias,FW,27,1993,ESP,10000000,False
La Liga,Real Betis Balompié,16,Loren Morón,FW,26,1993,ESP,9000000,False
La Liga,Real Betis Balompié,-,Antonio Sanabria,FW,24,1996,PRY,7500000,True
La Liga,Athletic Bilbao,1,Unai Simón,GK,23,1997,ESP,20000000,False
La Liga,Athletic Bilbao,25,Iago Herrerín,GK,32,1988,ESP,1000000,False
La Liga,Athletic Bilbao,13,Jokin Ezkieta,GK,23,1996,ESP,300000,False
La Liga,Athletic Bilbao,3,Unai Núñez,DF,23,1997,ESP,20000000,False
La Liga,Athletic Bilbao,4,Iñigo Martínez,DF,29,1991,ESP,20000000,False
La Liga,Athletic Bilbao,5,Yeray Álvarez,DF,25,1995,ESP,20000000,False
La Liga,Athletic Bilbao,-,Aitor Paredes,DF,20,2000,ESP,200000,False
La Liga,Athletic Bilbao,17,Yuri Berchiche,DF,30,1990,ESP,12000000,False
La Liga,Athletic Bilbao,24,Mikel Balenziaga,DF,32,1988,ESP,1200000,False
La Liga,Athletic Bilbao,21,Ander Capa,DF,28,1992,ESP,6000000,False
La Liga,Athletic Bilbao,18,Óscar de Marcos,DF,31,1989,ESP,2000000,False
La Liga,Athletic Bilbao,15,Iñigo Lekue,DF,27,1993,ESP,1500000,False
La Liga,Athletic Bilbao,23,Peru Nolaskoain,MF,21,1998,ESP,3000000,True
La Liga,Athletic Bilbao,6,Mikel Vesga,MF,27,1993,ESP,2000000,False
La Liga,Athletic Bilbao,8,Unai López,MF,24,1995,ESP,12000000,False
La Liga,Athletic Bilbao,27,Unai Vencedor,MF,19,2000,ESP,5000000,False
La Liga,Athletic Bilbao,14,Dani García,MF,30,1990,ESP,3000000,False
La Liga,Athletic Bilbao,19,Oier Zarraga,MF,21,1999,ESP,500000,False
La Liga,Athletic Bilbao,-,Beñat Prados,MF,19,2001,ESP,200000,False
La Liga,Athletic Bilbao,-,Julen Bernaola,MF,21,1999,ESP,50000,False
La Liga,Athletic Bilbao,10,Iker Muniain,MF,27,1992,ESP,12000000,False
La Liga,Athletic Bilbao,16,Oihan Sancet,MF,20,2000,ESP,3500000,False
La Liga,Athletic Bilbao,12,Álex Berenguer,FW,24,1995,ESP,15000000,False
La Liga,Athletic Bilbao,2,Jon Morcillo,FW,21,1998,ESP,5000000,False
La Liga,Athletic Bilbao,-,Iñigo Córdoba,FW,23,1997,ESP,2000000,True
La Liga,Athletic Bilbao,26,Iñigo Vicente,FW,22,1998,ESP,1000000,True
La Liga,Athletic Bilbao,-,Nico Williams,FW,17,2002,ESP,1500000,False
La Liga,Athletic Bilbao,7,Ibai Gómez,FW,30,1989,ESP,1200000,False
La Liga,Athletic Bilbao,9,Iñaki Williams,FW,26,1994,ESP,25000000,False
La Liga,Athletic Bilbao,20,Asier Villalibre,FW,22,1997,ESP,4500000,False
La Liga,Athletic Bilbao,22,Raúl García,FW,33,1986,ESP,2500000,False
La Liga,Athletic Bilbao,-,Kenan Kodro,FW,26,1993,BIH,1000000,True
La Liga,Getafe CF,13,David Soria,GK,27,1993,ESP,9000000,False
La Liga,Getafe CF,1,Rubén Yáñez,GK,26,1993,ESP,2000000,True
La Liga,Getafe CF,2,Djené,DF,28,1991,TGO,18000000,False
La Liga,Getafe CF,3,Erick Cabaco,DF,25,1995,URY,2500000,False
La Liga,Getafe CF,4,Xabi Etxeita,DF,32,1987,ESP,800000,False
La Liga,Getafe CF,6,Chema,DF,28,1992,ESP,800000,False
La Liga,Getafe CF,21,Soufiane Chakla,DF,26,1993,MAR,800000,False
La Liga,Getafe CF,-,Ryan Nolan,DF,21,1999,IRL,150000,False
La Liga,Getafe CF,-,David Alba,DF,21,1999,ESP,150000,False
La Liga,Getafe CF,17,Mathí­as Olivera,DF,22,1997,URY,12000000,False
La Liga,Getafe CF,-,Amankwaa Akurugu,DF,18,2001,GHA,200000,False
La Liga,Getafe CF,12,Allan Nyom,DF,32,1988,CMR,2000000,False
