SquadIn,PlayerIn,NationIn,PosIn,Value,SquadOut,Fee,PlayerOut,PosOut,Relevant,PredRelevant,PredSuccess%
Atlético de Madrid,Geoffrey Kondogbia,CAF,MF,15000000.0,Valencia CF,15000000.0,Kieran Trippier,DF,False,False,0.7916999834377978
Atlético de Madrid,Geoffrey Kondogbia,CAF,MF,15000000.0,Valencia CF,15000000.0,Koke,MF,True,True,0.8840853554087925
Atlético de Madrid,Geoffrey Kondogbia,CAF,MF,15000000.0,Valencia CF,15000000.0,Marcos Llorente,MF,True,True,0.8729540370935525
Atlético de Madrid,Geoffrey Kondogbia,CAF,MF,15000000.0,Valencia CF,15000000.0,Renan Lodi,DF,False,True,0.8228168974658138
Atlético de Madrid,Geoffrey Kondogbia,CAF,MF,15000000.0,Valencia CF,15000000.0,Saúl Ñíguez,MF,True,True,0.9101781487968509
Atlético de Madrid,Geoffrey Kondogbia,CAF,MF,15000000.0,Valencia CF,15000000.0,Stefan Savic,DF,False,True,0.8193954410142119
Atlético de Madrid,Geoffrey Kondogbia,CAF,MF,15000000.0,Valencia CF,15000000.0,Thomas Partey,MF,True,True,0.9211149949441353
Atlético de Madrid,Geoffrey Kondogbia,CAF,MF,15000000.0,Valencia CF,15000000.0,Álvaro Morata,FW,False,False,0.6493183661154206
Atlético de Madrid,Geoffrey Kondogbia,CAF,MF,15000000.0,Valencia CF,15000000.0,Ángel Correa,FW,False,False,0.7411340173024483
Atlético de Madrid,Luis Suárez,URY,FW,15000000.0,FC Barcelona,7000000.0,Felipe,DF,False,False,0.614587862750091
Atlético de Madrid,Luis Suárez,URY,FW,15000000.0,FC Barcelona,7000000.0,Jan Oblak,GK,False,False,0.44383971846000236
Atlético de Madrid,Luis Suárez,URY,FW,15000000.0,FC Barcelona,7000000.0,José María Giménez,DF,False,False,0.5949545836321037
Atlético de Madrid,Luis Suárez,URY,FW,15000000.0,FC Barcelona,7000000.0,João Félix,FW,True,True,0.9056090240934249
Atlético de Madrid,Luis Suárez,URY,FW,15000000.0,FC Barcelona,7000000.0,Kieran Trippier,DF,False,False,0.61586142877272
Atlético de Madrid,Luis Suárez,URY,FW,15000000.0,FC Barcelona,7000000.0,Koke,MF,False,False,0.6632062897736285
Atlético de Madrid,Luis Suárez,URY,FW,15000000.0,FC Barcelona,7000000.0,Marcos Llorente,MF,False,False,0.7511053367949739
Atlético de Madrid,Luis Suárez,URY,FW,15000000.0,FC Barcelona,7000000.0,Renan Lodi,DF,False,False,0.5963141464067753
Atlético de Madrid,Luis Suárez,URY,FW,15000000.0,FC Barcelona,7000000.0,Saúl Ñíguez,MF,False,False,0.6151197413737727
Atlético de Madrid,Luis Suárez,URY,FW,15000000.0,FC Barcelona,7000000.0,Stefan Savic,DF,False,False,0.5926292188733562
Atlético de Madrid,Luis Suárez,URY,FW,15000000.0,FC Barcelona,7000000.0,Thomas Partey,MF,False,False,0.643365060884622
Atlético de Madrid,Luis Suárez,URY,FW,15000000.0,FC Barcelona,7000000.0,Álvaro Morata,FW,True,True,0.8811260815021664
Atlético de Madrid,Luis Suárez,URY,FW,15000000.0,FC Barcelona,7000000.0,Ángel Correa,FW,True,True,0.8846586725189495
Sevilla FC,Óscar Rodríguez,ESP,MF,12000000.0,Real Madrid,13500000.0,Diego Carlos,DF,False,False,0.7216990859686938
Sevilla FC,Óscar Rodríguez,ESP,MF,12000000.0,Real Madrid,13500000.0,Fernando Reges,MF,True,True,0.8417038784895888
Sevilla FC,Óscar Rodríguez,ESP,MF,12000000.0,Real Madrid,13500000.0,Jesús Navas,DF,False,False,0.7438881988746111
Sevilla FC,Óscar Rodríguez,ESP,MF,12000000.0,Real Madrid,13500000.0,Joan Jordán,MF,True,True,0.8912968165602885
Sevilla FC,Óscar Rodríguez,ESP,MF,12000000.0,Real Madrid,13500000.0,Jules Koundé,DF,False,False,0.7461210329454969
Sevilla FC,Óscar Rodríguez,ESP,MF,12000000.0,Real Madrid,13500000.0,Lucas Ocampos,FW,False,True,0.872411847210201
Sevilla FC,Óscar Rodríguez,ESP,MF,12000000.0,Real Madrid,13500000.0,Luuk de Jong,FW,False,False,0.7996233792453619
Sevilla FC,Óscar Rodríguez,ESP,MF,12000000.0,Real Madrid,13500000.0,Sergio Reguilón,DF,False,True,0.8163431358768363
Sevilla FC,Óscar Rodríguez,ESP,MF,12000000.0,Real Madrid,13500000.0,Suso,FW,False,True,0.8445176181024501
Sevilla FC,Óscar Rodríguez,ESP,MF,12000000.0,Real Madrid,13500000.0,Tomas Vaclík,GK,False,False,0.5334225113928283
Sevilla FC,Óscar Rodríguez,ESP,MF,12000000.0,Real Madrid,13500000.0,Youssef En-Nesyri,FW,False,True,0.8055398422567756
Sevilla FC,Óscar Rodríguez,ESP,MF,12000000.0,Real Madrid,13500000.0,Éver Banega,MF,True,True,0.8439770848339192
Sevilla FC,Óscar Rodríguez,ESP,MF,12000000.0,Real Madrid,13500000.0,Óliver Torres,MF,True,True,0.9081165615721745
Sevilla FC,Papu Gómez,ARG,FW,9000000.0,Atalanta BC,5000000.0,Diego Carlos,DF,False,False,0.6533863943366895
Sevilla FC,Papu Gómez,ARG,FW,9000000.0,Atalanta BC,5000000.0,Fernando Reges,MF,False,False,0.6957637552404737
Sevilla FC,Papu Gómez,ARG,FW,9000000.0,Atalanta BC,5000000.0,Jesús Navas,DF,False,True,0.8307956674252048
Sevilla FC,Papu Gómez,ARG,FW,9000000.0,Atalanta BC,5000000.0,Joan Jordán,MF,False,True,0.8074303198125505
Sevilla FC,Papu Gómez,ARG,FW,9000000.0,Atalanta BC,5000000.0,Jules Koundé,DF,False,False,0.6822470388671822
Sevilla FC,Papu Gómez,ARG,FW,9000000.0,Atalanta BC,5000000.0,Lucas Ocampos,FW,True,True,0.8322386948280873
Sevilla FC,Papu Gómez,ARG,FW,9000000.0,Atalanta BC,5000000.0,Luuk de Jong,FW,True,False,0.7405809341191965
Sevilla FC,Papu Gómez,ARG,FW,9000000.0,Atalanta BC,5000000.0,Sergio Reguilón,DF,False,True,0.8119331989474226
Sevilla FC,Papu Gómez,ARG,FW,9000000.0,Atalanta BC,5000000.0,Suso,FW,True,True,0.9079118419263627
Sevilla FC,Papu Gómez,ARG,FW,9000000.0,Atalanta BC,5000000.0,Tomas Vaclík,GK,False,False,0.45056976034128815
Sevilla FC,Papu Gómez,ARG,FW,9000000.0,Atalanta BC,5000000.0,Youssef En-Nesyri,FW,True,False,0.7267044773791511
Sevilla FC,Papu Gómez,ARG,FW,9000000.0,Atalanta BC,5000000.0,Éver Banega,MF,False,True,0.8613786967288416
Sevilla FC,Papu Gómez,ARG,FW,9000000.0,Atalanta BC,5000000.0,Óliver Torres,MF,False,False,0.7565527681210333
Sevilla FC,Karim Rekik,NLD,DF,3000000.0,Hertha BSC,2000000.0,Diego Carlos,DF,True,True,0.8690412244816907
Sevilla FC,Karim Rekik,NLD,DF,3000000.0,Hertha BSC,2000000.0,Fernando Reges,MF,False,False,0.7857286611083356
Sevilla FC,Karim Rekik,NLD,DF,3000000.0,Hertha BSC,2000000.0,Jesús Navas,DF,True,False,0.6895716103540819
Sevilla FC,Karim Rekik,NLD,DF,3000000.0,Hertha BSC,2000000.0,Joan Jordán,MF,False,False,0.7349835285727585
Sevilla FC,Karim Rekik,NLD,DF,3000000.0,Hertha BSC,2000000.0,Jules Koundé,DF,True,True,0.8919688032112651
Sevilla FC,Karim Rekik,NLD,DF,3000000.0,Hertha BSC,2000000.0,Lucas Ocampos,FW,False,False,0.645362620391296
Sevilla FC,Karim Rekik,NLD,DF,3000000.0,Hertha BSC,2000000.0,Luuk de Jong,FW,False,False,0.7000369731830515
Sevilla FC,Karim Rekik,NLD,DF,3000000.0,Hertha BSC,2000000.0,Sergio Reguilón,DF,True,False,0.7938633324833589
Sevilla FC,Karim Rekik,NLD,DF,3000000.0,Hertha BSC,2000000.0,Suso,FW,False,False,0.7013854464418273
Sevilla FC,Karim Rekik,NLD,DF,3000000.0,Hertha BSC,2000000.0,Tomas Vaclík,GK,False,False,0.5922553500422136
Sevilla FC,Karim Rekik,NLD,DF,3000000.0,Hertha BSC,2000000.0,Youssef En-Nesyri,FW,False,False,0.6468990424026094
Sevilla FC,Karim Rekik,NLD,DF,3000000.0,Hertha BSC,2000000.0,Éver Banega,MF,False,False,0.6590888288754455
Sevilla FC,Karim Rekik,NLD,DF,3000000.0,Hertha BSC,2000000.0,Óliver Torres,MF,False,False,0.7692106501657568
Sevilla FC,Ivan Rakitic,HRV,MF,10000000.0,FC Barcelona,1500000.0,Diego Carlos,DF,False,True,0.8179642426090814
Sevilla FC,Ivan Rakitic,HRV,MF,10000000.0,FC Barcelona,1500000.0,Fernando Reges,MF,True,True,0.9084200929637908
Sevilla FC,Ivan Rakitic,HRV,MF,10000000.0,FC Barcelona,1500000.0,Jesús Navas,DF,False,False,0.7992640974575339
Sevilla FC,Ivan Rakitic,HRV,MF,10000000.0,FC Barcelona,1500000.0,Joan Jordán,MF,True,True,0.9295609722636242
Sevilla FC,Ivan Rakitic,HRV,MF,10000000.0,FC Barcelona,1500000.0,Jules Koundé,DF,False,True,0.8421895725109058
Sevilla FC,Ivan Rakitic,HRV,MF,10000000.0,FC Barcelona,1500000.0,Lucas Ocampos,FW,False,False,0.7624938716362343
Sevilla FC,Ivan Rakitic,HRV,MF,10000000.0,FC Barcelona,1500000.0,Luuk de Jong,FW,False,False,0.7552581344627514
Sevilla FC,Ivan Rakitic,HRV,MF,10000000.0,FC Barcelona,1500000.0,Sergio Reguilón,DF,False,True,0.8421743446495775
Sevilla FC,Ivan Rakitic,HRV,MF,10000000.0,FC Barcelona,1500000.0,Suso,FW,False,True,0.8200765104726452
Sevilla FC,Ivan Rakitic,HRV,MF,10000000.0,FC Barcelona,1500000.0,Tomas Vaclík,GK,False,False,0.573943885681796
Sevilla FC,Ivan Rakitic,HRV,MF,10000000.0,FC Barcelona,1500000.0,Youssef En-Nesyri,FW,False,False,0.7142296012339657
Sevilla FC,Ivan Rakitic,HRV,MF,10000000.0,FC Barcelona,1500000.0,Éver Banega,MF,True,True,0.9000782725939849
Sevilla FC,Ivan Rakitic,HRV,MF,10000000.0,FC Barcelona,1500000.0,Óliver Torres,MF,True,True,0.9180275636336903
Villarreal CF,Pervis Estupiñán,ECU,DF,15000000.0,Watford FC,16399999.0,Alberto Moreno,DF,True,True,0.8796666690481896
Villarreal CF,Pervis Estupiñán,ECU,DF,15000000.0,Watford FC,16399999.0,André Zambo Anguissa,MF,False,True,0.8439980433477879
Villarreal CF,Pervis Estupiñán,ECU,DF,15000000.0,Watford FC,16399999.0,Gerard Moreno,FW,False,False,0.7538647972118232
Villarreal CF,Pervis Estupiñán,ECU,DF,15000000.0,Watford FC,16399999.0,Karl Toko Ekambi,FW,False,False,0.6312448977912931
Villarreal CF,Pervis Estupiñán,ECU,DF,15000000.0,Watford FC,16399999.0,Manu Trigueros,MF,False,False,0.7787637961121071
Villarreal CF,Pervis Estupiñán,ECU,DF,15000000.0,Watford FC,16399999.0,Mario Gaspar,DF,True,True,0.9061374775478941
Villarreal CF,Pervis Estupiñán,ECU,DF,15000000.0,Watford FC,16399999.0,Moi Gómez,FW,False,True,0.8380806300650201
Villarreal CF,Pervis Estupiñán,ECU,DF,15000000.0,Watford FC,16399999.0,Paco Alcácer,FW,False,False,0.5938872245313132
Villarreal CF,Pervis Estupiñán,ECU,DF,15000000.0,Watford FC,16399999.0,Pau Torres,DF,True,True,0.83431326452155
Villarreal CF,Pervis Estupiñán,ECU,DF,15000000.0,Watford FC,16399999.0,Raúl Albiol,DF,True,True,0.8206979556519532
Villarreal CF,Pervis Estupiñán,ECU,DF,15000000.0,Watford FC,16399999.0,Rubén Peña,DF,True,True,0.9292088627714505
Villarreal CF,Pervis Estupiñán,ECU,DF,15000000.0,Watford FC,16399999.0,Samuel Chukwueze,FW,False,False,0.7736868340821083
Villarreal CF,Pervis Estupiñán,ECU,DF,15000000.0,Watford FC,16399999.0,Santi Cazorla,MF,False,True,0.8224421816746286
Villarreal CF,Pervis Estupiñán,ECU,DF,15000000.0,Watford FC,16399999.0,Sergio Asenjo,GK,False,False,0.5203361731213687
Villarreal CF,Pervis Estupiñán,ECU,DF,15000000.0,Watford FC,16399999.0,Vicente Iborra,MF,False,True,0.8246288490561329
Villarreal CF,Pervis Estupiñán,ECU,DF,15000000.0,Watford FC,16399999.0,Xavi Quintillà,DF,True,True,0.8774201175876112
Villarreal CF,Francis Coquelin,FRA,MF,5000000.0,Valencia CF,7100000.0,Alberto Moreno,DF,False,True,0.8298449058539534
Villarreal CF,Francis Coquelin,FRA,MF,5000000.0,Valencia CF,7100000.0,André Zambo Anguissa,MF,True,True,0.8920499183103484
Villarreal CF,Francis Coquelin,FRA,MF,5000000.0,Valencia CF,7100000.0,Gerard Moreno,FW,False,False,0.6870266056243322
Villarreal CF,Francis Coquelin,FRA,MF,5000000.0,Valencia CF,7100000.0,Karl Toko Ekambi,FW,False,False,0.668597072783753
Villarreal CF,Francis Coquelin,FRA,MF,5000000.0,Valencia CF,7100000.0,Manu Trigueros,MF,True,True,0.8903292603327035
Villarreal CF,Francis Coquelin,FRA,MF,5000000.0,Valencia CF,7100000.0,Mario Gaspar,DF,False,True,0.824396583285519
Villarreal CF,Francis Coquelin,FRA,MF,5000000.0,Valencia CF,7100000.0,Moi Gómez,FW,False,False,0.7914354563146828
Villarreal CF,Francis Coquelin,FRA,MF,5000000.0,Valencia CF,7100000.0,Paco Alcácer,FW,False,False,0.65871032869984
Villarreal CF,Francis Coquelin,FRA,MF,5000000.0,Valencia CF,7100000.0,Pau Torres,DF,False,True,0.8064644528124156
Villarreal CF,Francis Coquelin,FRA,MF,5000000.0,Valencia CF,7100000.0,Raúl Albiol,DF,False,True,0.8236213268652703
Villarreal CF,Francis Coquelin,FRA,MF,5000000.0,Valencia CF,7100000.0,Rubén Peña,DF,False,True,0.8105581935145134
Villarreal CF,Francis Coquelin,FRA,MF,5000000.0,Valencia CF,7100000.0,Samuel Chukwueze,FW,False,False,0.724412675895806
Villarreal CF,Francis Coquelin,FRA,MF,5000000.0,Valencia CF,7100000.0,Santi Cazorla,MF,True,True,0.8001967672521104
Villarreal CF,Francis Coquelin,FRA,MF,5000000.0,Valencia CF,7100000.0,Sergio Asenjo,GK,False,False,0.6105909890015273
Villarreal CF,Francis Coquelin,FRA,MF,5000000.0,Valencia CF,7100000.0,Vicente Iborra,MF,True,True,0.9343034670639602
Villarreal CF,Francis Coquelin,FRA,MF,5000000.0,Valencia CF,7100000.0,Xavi Quintillà,DF,False,True,0.804851221622968
Villarreal CF,Gerónimo Rulli,ARG,GK,4000000.0,Real Sociedad,5000000.0,Alberto Moreno,DF,False,False,0.6038966973820411
Villarreal CF,Gerónimo Rulli,ARG,GK,4000000.0,Real Sociedad,5000000.0,André Zambo Anguissa,MF,False,False,0.5290987348570171
Villarreal CF,Gerónimo Rulli,ARG,GK,4000000.0,Real Sociedad,5000000.0,Gerard Moreno,FW,False,False,0.4801359953735682
Villarreal CF,Gerónimo Rulli,ARG,GK,4000000.0,Real Sociedad,5000000.0,Karl Toko Ekambi,FW,False,False,0.49682015815029634
Villarreal CF,Gerónimo Rulli,ARG,GK,4000000.0,Real Sociedad,5000000.0,Manu Trigueros,MF,False,False,0.5690888925527877
Villarreal CF,Gerónimo Rulli,ARG,GK,4000000.0,Real Sociedad,5000000.0,Mario Gaspar,DF,False,False,0.6028460332514494
Villarreal CF,Gerónimo Rulli,ARG,GK,4000000.0,Real Sociedad,5000000.0,Moi Gómez,FW,False,False,0.5645391156569074
Villarreal CF,Gerónimo Rulli,ARG,GK,4000000.0,Real Sociedad,5000000.0,Paco Alcácer,FW,False,False,0.5034028274611695
Villarreal CF,Gerónimo Rulli,ARG,GK,4000000.0,Real Sociedad,5000000.0,Pau Torres,DF,False,False,0.6421795363510638
Villarreal CF,Gerónimo Rulli,ARG,GK,4000000.0,Real Sociedad,5000000.0,Raúl Albiol,DF,False,False,0.6441683217411709
Villarreal CF,Gerónimo Rulli,ARG,GK,4000000.0,Real Sociedad,5000000.0,Rubén Peña,DF,False,False,0.5737038206275507
Villarreal CF,Gerónimo Rulli,ARG,GK,4000000.0,Real Sociedad,5000000.0,Samuel Chukwueze,FW,False,False,0.5011898391679618
Villarreal CF,Gerónimo Rulli,ARG,GK,4000000.0,Real Sociedad,5000000.0,Santi Cazorla,MF,False,False,0.534854159810421
Villarreal CF,Gerónimo Rulli,ARG,GK,4000000.0,Real Sociedad,5000000.0,Sergio Asenjo,GK,True,True,0.916529993027887
Villarreal CF,Gerónimo Rulli,ARG,GK,4000000.0,Real Sociedad,5000000.0,Vicente Iborra,MF,False,False,0.5910338248145025
Villarreal CF,Gerónimo Rulli,ARG,GK,4000000.0,Real Sociedad,5000000.0,Xavi Quintillà,DF,False,False,0.5998384969305242
Villarreal CF,Dani Parejo,ESP,MF,10000000.0,Valencia CF,2250000.0,Alberto Moreno,DF,False,False,0.739811640729768
Villarreal CF,Dani Parejo,ESP,MF,10000000.0,Valencia CF,2250000.0,André Zambo Anguissa,MF,True,True,0.8529300921649897
Villarreal CF,Dani Parejo,ESP,MF,10000000.0,Valencia CF,2250000.0,Gerard Moreno,FW,False,False,0.7305249865127268
Villarreal CF,Dani Parejo,ESP,MF,10000000.0,Valencia CF,2250000.0,Karl Toko Ekambi,FW,False,False,0.6070690976981143
Villarreal CF,Dani Parejo,ESP,MF,10000000.0,Valencia CF,2250000.0,Manu Trigueros,MF,True,True,0.8496989081496201
Villarreal CF,Dani Parejo,ESP,MF,10000000.0,Valencia CF,2250000.0,Mario Gaspar,DF,False,False,0.7742269669144791
Villarreal CF,Dani Parejo,ESP,MF,10000000.0,Valencia CF,2250000.0,Moi Gómez,FW,False,False,0.7949324352985307
Villarreal CF,Dani Parejo,ESP,MF,10000000.0,Valencia CF,2250000.0,Paco Alcácer,FW,False,False,0.5972312756174677
Villarreal CF,Dani Parejo,ESP,MF,10000000.0,Valencia CF,2250000.0,Pau Torres,DF,False,False,0.7901867952232474
Villarreal CF,Dani Parejo,ESP,MF,10000000.0,Valencia CF,2250000.0,Raúl Albiol,DF,False,False,0.7931443281462481
Villarreal CF,Dani Parejo,ESP,MF,10000000.0,Valencia CF,2250000.0,Rubén Peña,DF,False,True,0.8000319364641567
Villarreal CF,Dani Parejo,ESP,MF,10000000.0,Valencia CF,2250000.0,Samuel Chukwueze,FW,False,False,0.7187955048072362
Villarreal CF,Dani Parejo,ESP,MF,10000000.0,Valencia CF,2250000.0,Santi Cazorla,MF,True,True,0.9273543646558435
Villarreal CF,Dani Parejo,ESP,MF,10000000.0,Valencia CF,2250000.0,Sergio Asenjo,GK,False,False,0.5360474818866164
Villarreal CF,Dani Parejo,ESP,MF,10000000.0,Valencia CF,2250000.0,Vicente Iborra,MF,True,True,0.8604708180985937
Villarreal CF,Dani Parejo,ESP,MF,10000000.0,Valencia CF,2250000.0,Xavi Quintillà,DF,False,False,0.7286891471947291
Villarreal CF,Étienne Capoue,FRA,MF,2000000.0,Watford FC,2000000.0,Alberto Moreno,DF,False,True,0.8130398271069761
Villarreal CF,Étienne Capoue,FRA,MF,2000000.0,Watford FC,2000000.0,André Zambo Anguissa,MF,True,True,0.9369913323034437
Villarreal CF,Étienne Capoue,FRA,MF,2000000.0,Watford FC,2000000.0,Gerard Moreno,FW,False,False,0.6969005624466789
Villarreal CF,Étienne Capoue,FRA,MF,2000000.0,Watford FC,2000000.0,Karl Toko Ekambi,FW,False,False,0.6262158806431664
Villarreal CF,Étienne Capoue,FRA,MF,2000000.0,Watford FC,2000000.0,Manu Trigueros,MF,True,True,0.8936727810871278
Villarreal CF,Étienne Capoue,FRA,MF,2000000.0,Watford FC,2000000.0,Mario Gaspar,DF,False,True,0.8493050289982993
Villarreal CF,Étienne Capoue,FRA,MF,2000000.0,Watford FC,2000000.0,Moi Gómez,FW,False,True,0.8002148587960618
Villarreal CF,Étienne Capoue,FRA,MF,2000000.0,Watford FC,2000000.0,Paco Alcácer,FW,False,False,0.6108923301750003
Villarreal CF,Étienne Capoue,FRA,MF,2000000.0,Watford FC,2000000.0,Pau Torres,DF,False,True,0.8223559001370809
Villarreal CF,Étienne Capoue,FRA,MF,2000000.0,Watford FC,2000000.0,Raúl Albiol,DF,False,True,0.8392765375294239
Villarreal CF,Étienne Capoue,FRA,MF,2000000.0,Watford FC,2000000.0,Rubén Peña,DF,False,True,0.8485307694047128
Villarreal CF,Étienne Capoue,FRA,MF,2000000.0,Watford FC,2000000.0,Samuel Chukwueze,FW,False,False,0.7177754422231639
Villarreal CF,Étienne Capoue,FRA,MF,2000000.0,Watford FC,2000000.0,Santi Cazorla,MF,True,True,0.8417892152232388
Villarreal CF,Étienne Capoue,FRA,MF,2000000.0,Watford FC,2000000.0,Sergio Asenjo,GK,False,False,0.5477088672916579
Villarreal CF,Étienne Capoue,FRA,MF,2000000.0,Watford FC,2000000.0,Vicente Iborra,MF,True,True,0.9526436165453465
Villarreal CF,Étienne Capoue,FRA,MF,2000000.0,Watford FC,2000000.0,Xavi Quintillà,DF,False,False,0.7832073885768649
Getafe CF,Enes Ünal,TUR,FW,7000000.0,Villarreal CF,9000000.0,Allan Nyom,DF,False,False,0.7173180299855049
Getafe CF,Enes Ünal,TUR,FW,7000000.0,Villarreal CF,9000000.0,Damián Suárez,DF,False,False,0.7021001470131557
Getafe CF,Enes Ünal,TUR,FW,7000000.0,Villarreal CF,9000000.0,David Soria,GK,False,False,0.44776477108843726
Getafe CF,Enes Ünal,TUR,FW,7000000.0,Villarreal CF,9000000.0,Djené,DF,False,False,0.7054563091274084
Getafe CF,Enes Ünal,TUR,FW,7000000.0,Villarreal CF,9000000.0,Jaime Mata,FW,True,True,0.9412552561018402
Getafe CF,Enes Ünal,TUR,FW,7000000.0,Villarreal CF,9000000.0,Jorge Molina,FW,True,True,0.9359982164667864
Getafe CF,Enes Ünal,TUR,FW,7000000.0,Villarreal CF,9000000.0,Marc Cucurella,MF,False,False,0.7743331104336264
Getafe CF,Enes Ünal,TUR,FW,7000000.0,Villarreal CF,9000000.0,Mathí­as Olivera,DF,False,False,0.7002192169928245
Getafe CF,Enes Ünal,TUR,FW,7000000.0,Villarreal CF,9000000.0,Mauro Arambarri,MF,False,False,0.7669681127263409
Getafe CF,Enes Ünal,TUR,FW,7000000.0,Villarreal CF,9000000.0,Nemanja Maksimovic,MF,False,False,0.787356775173518
Getafe CF,Enes Ünal,TUR,FW,7000000.0,Villarreal CF,9000000.0,Xabi Etxeita,DF,False,False,0.6402787274359892
Getafe CF,Enes Ünal,TUR,FW,7000000.0,Villarreal CF,9000000.0,Ángel Rodríguez,FW,True,True,0.8858081985386892
Real Sociedad,Carlos Fernández,ESP,FW,9000000.0,Sevilla FC,10000000.0,Alexander Isak,FW,True,True,0.8963792369611684
Real Sociedad,Carlos Fernández,ESP,FW,9000000.0,Sevilla FC,10000000.0,Aritz Elustondo,DF,False,False,0.672524207812366
Real Sociedad,Carlos Fernández,ESP,FW,9000000.0,Sevilla FC,10000000.0,Diego Llorente,DF,False,False,0.6838913909743386
Real Sociedad,Carlos Fernández,ESP,FW,9000000.0,Sevilla FC,10000000.0,Igor Zubeldia,MF,False,False,0.7080544384468103
Real Sociedad,Carlos Fernández,ESP,FW,9000000.0,Sevilla FC,10000000.0,Joseba Zaldua,DF,False,False,0.7133592189132513
Real Sociedad,Carlos Fernández,ESP,FW,9000000.0,Sevilla FC,10000000.0,Kévin Rodrigues,DF,False,False,0.75714922735393
Real Sociedad,Carlos Fernández,ESP,FW,9000000.0,Sevilla FC,10000000.0,Martin Ødegaard,MF,False,False,0.7630166710843428
Real Sociedad,Carlos Fernández,ESP,FW,9000000.0,Sevilla FC,10000000.0,Mikel Merino,MF,False,True,0.8075244229608579
Real Sociedad,Carlos Fernández,ESP,FW,9000000.0,Sevilla FC,10000000.0,Mikel Oyarzabal,FW,True,True,0.904348195615357
Real Sociedad,Carlos Fernández,ESP,FW,9000000.0,Sevilla FC,10000000.0,Portu,FW,True,True,0.910145844173001
Real Sociedad,Carlos Fernández,ESP,FW,9000000.0,Sevilla FC,10000000.0,Robin Le Normand,DF,False,False,0.6543388450111638
Real Sociedad,Carlos Fernández,ESP,FW,9000000.0,Sevilla FC,10000000.0,Willian José,FW,True,True,0.91015594601585
Real Sociedad,Carlos Fernández,ESP,FW,9000000.0,Sevilla FC,10000000.0,Álex Remiro,GK,False,False,0.4953842266086799
Real Sociedad,David Silva,ESP,MF,5000000.0,Manchester City,,Alexander Isak,FW,False,False,0.7687319428851986
Real Sociedad,David Silva,ESP,MF,5000000.0,Manchester City,,Aritz Elustondo,DF,False,False,0.7083568530430235
Real Sociedad,David Silva,ESP,MF,5000000.0,Manchester City,,Diego Llorente,DF,False,False,0.7126113817284696
Real Sociedad,David Silva,ESP,MF,5000000.0,Manchester City,,Igor Zubeldia,MF,True,False,0.771885440130842
