SquadIn,PlayerIn,NationIn,PosIn,Value,SquadOut,Fee,PlayerOut,PosOut,Relevant,PredRelevant,PredSuccess%
Athletic Bilbao,Ibai Gómez,ESP,FW,1200000.0,Deportivo Alavés,4000000.0,Mikel Balenziaga,DF,False,False,0.7595085904037622
Athletic Bilbao,Ibai Gómez,ESP,FW,1200000.0,Deportivo Alavés,4000000.0,Mikel San José,MF,False,False,0.7869343529544626
Athletic Bilbao,Ibai Gómez,ESP,FW,1200000.0,Deportivo Alavés,4000000.0,Raúl García,FW,True,False,0.8323104916598845
Athletic Bilbao,Ibai Gómez,ESP,FW,1200000.0,Deportivo Alavés,4000000.0,Unai Núñez,DF,False,False,0.7235281932166654
Athletic Bilbao,Ibai Gómez,ESP,FW,1200000.0,Deportivo Alavés,4000000.0,Óscar de Marcos,DF,False,False,0.8204676334564704
Athletic Bilbao,Ander Capa,ESP,DF,6000000.0,SD Eibar,3000000.0,Ander Iturraspe,MF,False,True,0.8509950233116149
Athletic Bilbao,Ander Capa,ESP,DF,6000000.0,SD Eibar,3000000.0,Aritz Aduriz,FW,False,False,0.6826844319297186
Athletic Bilbao,Ander Capa,ESP,DF,6000000.0,SD Eibar,3000000.0,Enric Saborit,DF,True,True,0.9181713873804165
Athletic Bilbao,Ander Capa,ESP,DF,6000000.0,SD Eibar,3000000.0,Iñaki Williams,FW,False,False,0.7577198039615208
Athletic Bilbao,Ander Capa,ESP,DF,6000000.0,SD Eibar,3000000.0,Iñigo Córdoba,FW,False,False,0.8016243303933434
Athletic Bilbao,Ander Capa,ESP,DF,6000000.0,SD Eibar,3000000.0,Iñigo Lekue,DF,True,True,0.9603010085035176
Athletic Bilbao,Ander Capa,ESP,DF,6000000.0,SD Eibar,3000000.0,Iñigo Martínez,DF,True,True,0.9054386086451296
Athletic Bilbao,Ander Capa,ESP,DF,6000000.0,SD Eibar,3000000.0,Kepa,GK,False,False,0.5670283417628312
Athletic Bilbao,Ander Capa,ESP,DF,6000000.0,SD Eibar,3000000.0,Markel Susaeta,FW,False,False,0.82183523553407
Athletic Bilbao,Ander Capa,ESP,DF,6000000.0,SD Eibar,3000000.0,Mikel Balenziaga,DF,True,True,0.9284855097743789
Athletic Bilbao,Ander Capa,ESP,DF,6000000.0,SD Eibar,3000000.0,Mikel San José,MF,False,False,0.8288070335395383
Athletic Bilbao,Ander Capa,ESP,DF,6000000.0,SD Eibar,3000000.0,Raúl García,FW,False,False,0.7439604825607093
Athletic Bilbao,Ander Capa,ESP,DF,6000000.0,SD Eibar,3000000.0,Unai Núñez,DF,True,True,0.8890361424780625
Athletic Bilbao,Ander Capa,ESP,DF,6000000.0,SD Eibar,3000000.0,Óscar de Marcos,DF,True,True,0.9342369746407152
Athletic Bilbao,Kenan Kodro,BIH,FW,1000000.0,FC Copenhagen,900000.0,Ander Iturraspe,MF,False,False,0.5426301087726195
Athletic Bilbao,Kenan Kodro,BIH,FW,1000000.0,FC Copenhagen,900000.0,Aritz Aduriz,FW,True,False,0.6675849013817615
Athletic Bilbao,Kenan Kodro,BIH,FW,1000000.0,FC Copenhagen,900000.0,Enric Saborit,DF,False,False,0.6255797278032051
Athletic Bilbao,Kenan Kodro,BIH,FW,1000000.0,FC Copenhagen,900000.0,Iñaki Williams,FW,True,False,0.5861112622451038
Athletic Bilbao,Kenan Kodro,BIH,FW,1000000.0,FC Copenhagen,900000.0,Iñigo Córdoba,FW,True,False,0.668614983764792
Athletic Bilbao,Kenan Kodro,BIH,FW,1000000.0,FC Copenhagen,900000.0,Iñigo Lekue,DF,False,False,0.5077280056102038
Athletic Bilbao,Kenan Kodro,BIH,FW,1000000.0,FC Copenhagen,900000.0,Iñigo Martínez,DF,False,False,0.4852127019493044
Athletic Bilbao,Kenan Kodro,BIH,FW,1000000.0,FC Copenhagen,900000.0,Kepa,GK,False,False,0.44311820178899863
Athletic Bilbao,Kenan Kodro,BIH,FW,1000000.0,FC Copenhagen,900000.0,Markel Susaeta,FW,True,False,0.6211234226209446
Athletic Bilbao,Kenan Kodro,BIH,FW,1000000.0,FC Copenhagen,900000.0,Mikel Balenziaga,DF,False,False,0.5698494171157608
Athletic Bilbao,Kenan Kodro,BIH,FW,1000000.0,FC Copenhagen,900000.0,Mikel San José,MF,False,False,0.5308956468255861
Athletic Bilbao,Kenan Kodro,BIH,FW,1000000.0,FC Copenhagen,900000.0,Raúl García,FW,True,False,0.48717228091732245
Athletic Bilbao,Kenan Kodro,BIH,FW,1000000.0,FC Copenhagen,900000.0,Unai Núñez,DF,False,False,0.46954513959106065
Athletic Bilbao,Kenan Kodro,BIH,FW,1000000.0,FC Copenhagen,900000.0,Óscar de Marcos,DF,False,False,0.6047368465084944
Athletic Bilbao,Dani García,ESP,MF,3000000.0,SD Eibar,,Ander Iturraspe,MF,True,True,0.9487954930500963
Athletic Bilbao,Dani García,ESP,MF,3000000.0,SD Eibar,,Aritz Aduriz,FW,False,False,0.6837980733555148
Athletic Bilbao,Dani García,ESP,MF,3000000.0,SD Eibar,,Enric Saborit,DF,False,False,0.8178416729269266
Athletic Bilbao,Dani García,ESP,MF,3000000.0,SD Eibar,,Iñaki Williams,FW,False,False,0.7304376827048783
Athletic Bilbao,Dani García,ESP,MF,3000000.0,SD Eibar,,Iñigo Córdoba,FW,False,False,0.80654003684019
Athletic Bilbao,Dani García,ESP,MF,3000000.0,SD Eibar,,Iñigo Lekue,DF,False,True,0.8558800878188254
Athletic Bilbao,Dani García,ESP,MF,3000000.0,SD Eibar,,Iñigo Martínez,DF,False,True,0.855456576883307
Athletic Bilbao,Dani García,ESP,MF,3000000.0,SD Eibar,,Kepa,GK,False,False,0.5709445442782471
Athletic Bilbao,Dani García,ESP,MF,3000000.0,SD Eibar,,Markel Susaeta,FW,False,False,0.8120293042014898
Athletic Bilbao,Dani García,ESP,MF,3000000.0,SD Eibar,,Mikel Balenziaga,DF,False,False,0.8071950503178905
Athletic Bilbao,Dani García,ESP,MF,3000000.0,SD Eibar,,Mikel San José,MF,True,True,0.9434145157867193
Athletic Bilbao,Dani García,ESP,MF,3000000.0,SD Eibar,,Raúl García,FW,False,False,0.7978105384372254
Athletic Bilbao,Dani García,ESP,MF,3000000.0,SD Eibar,,Unai Núñez,DF,False,True,0.8860071967591707
Athletic Bilbao,Dani García,ESP,MF,3000000.0,SD Eibar,,Óscar de Marcos,DF,False,False,0.8162282195852837
Atlético de Madrid,Thomas Lemar,FRA,MF,25000000.0,AS Monaco,72000000.0,Antoine Griezmann,FW,False,False,0.8034887679816402
Atlético de Madrid,Thomas Lemar,FRA,MF,25000000.0,AS Monaco,72000000.0,Diego Godín,DF,False,False,0.6907710456068057
Atlético de Madrid,Thomas Lemar,FRA,MF,25000000.0,AS Monaco,72000000.0,Filipe Luís,DF,False,False,0.7692528883671316
Atlético de Madrid,Thomas Lemar,FRA,MF,25000000.0,AS Monaco,72000000.0,Gabi,MF,True,False,0.8247922200059998
Atlético de Madrid,Thomas Lemar,FRA,MF,25000000.0,AS Monaco,72000000.0,Jan Oblak,GK,False,False,0.473551018531597
Atlético de Madrid,Thomas Lemar,FRA,MF,25000000.0,AS Monaco,72000000.0,José María Giménez,DF,False,False,0.6690365693893808
Atlético de Madrid,Thomas Lemar,FRA,MF,25000000.0,AS Monaco,72000000.0,Koke,MF,True,True,0.8949801004395485
Atlético de Madrid,Thomas Lemar,FRA,MF,25000000.0,AS Monaco,72000000.0,Lucas Hernández,DF,False,False,0.7090022428331535
Atlético de Madrid,Thomas Lemar,FRA,MF,25000000.0,AS Monaco,72000000.0,Saúl Ñíguez,MF,True,False,0.816469061869502
Atlético de Madrid,Thomas Lemar,FRA,MF,25000000.0,AS Monaco,72000000.0,Sime Vrsaljko,DF,False,False,0.7368528546041633
Atlético de Madrid,Thomas Lemar,FRA,MF,25000000.0,AS Monaco,72000000.0,Stefan Savic,DF,False,False,0.6444410881430588
Atlético de Madrid,Thomas Lemar,FRA,MF,25000000.0,AS Monaco,72000000.0,Thomas Partey,MF,True,False,0.8222547421158778
Atlético de Madrid,Thomas Lemar,FRA,MF,25000000.0,AS Monaco,72000000.0,Ángel Correa,FW,False,False,0.8085841934779257
Atlético de Madrid,Rodri,ESP,MF,70000000.0,Villarreal CF,20000000.0,Antoine Griezmann,FW,False,False,0.7429209396725287
Atlético de Madrid,Rodri,ESP,MF,70000000.0,Villarreal CF,20000000.0,Diego Godín,DF,False,True,0.868351720599855
Atlético de Madrid,Rodri,ESP,MF,70000000.0,Villarreal CF,20000000.0,Filipe Luís,DF,False,False,0.833417358430978
Atlético de Madrid,Rodri,ESP,MF,70000000.0,Villarreal CF,20000000.0,Gabi,MF,True,True,0.9586974685739447
Atlético de Madrid,Rodri,ESP,MF,70000000.0,Villarreal CF,20000000.0,Jan Oblak,GK,False,False,0.5119855015788182
Atlético de Madrid,Rodri,ESP,MF,70000000.0,Villarreal CF,20000000.0,José María Giménez,DF,False,False,0.7937122259131866
Atlético de Madrid,Rodri,ESP,MF,70000000.0,Villarreal CF,20000000.0,Koke,MF,True,True,0.9311974188971328
Atlético de Madrid,Rodri,ESP,MF,70000000.0,Villarreal CF,20000000.0,Lucas Hernández,DF,False,False,0.8414217149878719
Atlético de Madrid,Rodri,ESP,MF,70000000.0,Villarreal CF,20000000.0,Saúl Ñíguez,MF,True,True,0.9548717250376334
Atlético de Madrid,Rodri,ESP,MF,70000000.0,Villarreal CF,20000000.0,Sime Vrsaljko,DF,False,False,0.8080943076193623
Atlético de Madrid,Rodri,ESP,MF,70000000.0,Villarreal CF,20000000.0,Stefan Savic,DF,False,False,0.8155796403040609
Atlético de Madrid,Rodri,ESP,MF,70000000.0,Villarreal CF,20000000.0,Thomas Partey,MF,True,True,0.9593255471510546
Atlético de Madrid,Rodri,ESP,MF,70000000.0,Villarreal CF,20000000.0,Ángel Correa,FW,False,False,0.7705303144491888
Atlético de Madrid,Nikola Kalinic,HRV,FW,1500000.0,AC Milan,14500000.0,Antoine Griezmann,FW,True,True,0.870670581606374
Atlético de Madrid,Nikola Kalinic,HRV,FW,1500000.0,AC Milan,14500000.0,Diego Godín,DF,False,False,0.6541583576612686
Atlético de Madrid,Nikola Kalinic,HRV,FW,1500000.0,AC Milan,14500000.0,Filipe Luís,DF,False,False,0.6512914944310707
Atlético de Madrid,Nikola Kalinic,HRV,FW,1500000.0,AC Milan,14500000.0,Gabi,MF,False,False,0.6134726408210842
Atlético de Madrid,Nikola Kalinic,HRV,FW,1500000.0,AC Milan,14500000.0,Jan Oblak,GK,False,False,0.474841534433834
Atlético de Madrid,Nikola Kalinic,HRV,FW,1500000.0,AC Milan,14500000.0,José María Giménez,DF,False,False,0.6675792845781254
Atlético de Madrid,Nikola Kalinic,HRV,FW,1500000.0,AC Milan,14500000.0,Koke,MF,False,False,0.653902928434352
Atlético de Madrid,Nikola Kalinic,HRV,FW,1500000.0,AC Milan,14500000.0,Lucas Hernández,DF,False,False,0.6224203361680396
Atlético de Madrid,Nikola Kalinic,HRV,FW,1500000.0,AC Milan,14500000.0,Saúl Ñíguez,MF,False,False,0.6547562522511032
Atlético de Madrid,Nikola Kalinic,HRV,FW,1500000.0,AC Milan,14500000.0,Sime Vrsaljko,DF,False,False,0.6444705326005546
Atlético de Madrid,Nikola Kalinic,HRV,FW,1500000.0,AC Milan,14500000.0,Stefan Savic,DF,False,False,0.6168484593790694
Atlético de Madrid,Nikola Kalinic,HRV,FW,1500000.0,AC Milan,14500000.0,Thomas Partey,MF,False,False,0.6655474151082175
Atlético de Madrid,Nikola Kalinic,HRV,FW,1500000.0,AC Milan,14500000.0,Ángel Correa,FW,True,False,0.8497999247360926
Atlético de Madrid,Jonny Otto,ESP,DF,15000000.0,Celta de Vigo,7000000.0,Antoine Griezmann,FW,False,False,0.7552157954524934
Atlético de Madrid,Jonny Otto,ESP,DF,15000000.0,Celta de Vigo,7000000.0,Diego Godín,DF,True,True,0.8968867359221185
Atlético de Madrid,Jonny Otto,ESP,DF,15000000.0,Celta de Vigo,7000000.0,Filipe Luís,DF,True,True,0.926798076420693
Atlético de Madrid,Jonny Otto,ESP,DF,15000000.0,Celta de Vigo,7000000.0,Gabi,MF,False,True,0.8899306925597261
Atlético de Madrid,Jonny Otto,ESP,DF,15000000.0,Celta de Vigo,7000000.0,Jan Oblak,GK,False,False,0.5128267732575362
Atlético de Madrid,Jonny Otto,ESP,DF,15000000.0,Celta de Vigo,7000000.0,José María Giménez,DF,True,False,0.8476817715733092
Atlético de Madrid,Jonny Otto,ESP,DF,15000000.0,Celta de Vigo,7000000.0,Koke,MF,False,True,0.8938876689929747
Atlético de Madrid,Jonny Otto,ESP,DF,15000000.0,Celta de Vigo,7000000.0,Lucas Hernández,DF,True,True,0.9202967249689323
Atlético de Madrid,Jonny Otto,ESP,DF,15000000.0,Celta de Vigo,7000000.0,Saúl Ñíguez,MF,False,True,0.9146936571822597
Atlético de Madrid,Jonny Otto,ESP,DF,15000000.0,Celta de Vigo,7000000.0,Sime Vrsaljko,DF,True,True,0.9047538169222374
Atlético de Madrid,Jonny Otto,ESP,DF,15000000.0,Celta de Vigo,7000000.0,Stefan Savic,DF,True,True,0.8575297798105566
Atlético de Madrid,Jonny Otto,ESP,DF,15000000.0,Celta de Vigo,7000000.0,Thomas Partey,MF,False,True,0.912420506610392
Atlético de Madrid,Jonny Otto,ESP,DF,15000000.0,Celta de Vigo,7000000.0,Ángel Correa,FW,False,False,0.796765087510011
Atlético de Madrid,Antonio Adán,ESP,GK,3000000.0,Real Betis Balompié,1000000.0,Antoine Griezmann,FW,False,False,0.5273708571540178
Atlético de Madrid,Antonio Adán,ESP,GK,3000000.0,Real Betis Balompié,1000000.0,Diego Godín,DF,False,False,0.6966016823344916
Atlético de Madrid,Antonio Adán,ESP,GK,3000000.0,Real Betis Balompié,1000000.0,Filipe Luís,DF,False,False,0.6176219344176375
Atlético de Madrid,Antonio Adán,ESP,GK,3000000.0,Real Betis Balompié,1000000.0,Gabi,MF,False,False,0.6097456536224292
Atlético de Madrid,Antonio Adán,ESP,GK,3000000.0,Real Betis Balompié,1000000.0,Jan Oblak,GK,True,True,0.8973509199161686
Atlético de Madrid,Antonio Adán,ESP,GK,3000000.0,Real Betis Balompié,1000000.0,José María Giménez,DF,False,False,0.6693969474900632
Atlético de Madrid,Antonio Adán,ESP,GK,3000000.0,Real Betis Balompié,1000000.0,Koke,MF,False,False,0.5689031119552618
Atlético de Madrid,Antonio Adán,ESP,GK,3000000.0,Real Betis Balompié,1000000.0,Lucas Hernández,DF,False,False,0.6206022739764938
Atlético de Madrid,Antonio Adán,ESP,GK,3000000.0,Real Betis Balompié,1000000.0,Saúl Ñíguez,MF,False,False,0.5334471795858176
Atlético de Madrid,Antonio Adán,ESP,GK,3000000.0,Real Betis Balompié,1000000.0,Sime Vrsaljko,DF,False,False,0.6128712091102316
Atlético de Madrid,Antonio Adán,ESP,GK,3000000.0,Real Betis Balompié,1000000.0,Stefan Savic,DF,False,False,0.6631914723922532
Atlético de Madrid,Antonio Adán,ESP,GK,3000000.0,Real Betis Balompié,1000000.0,Thomas Partey,MF,False,False,0.622298411561683
Atlético de Madrid,Antonio Adán,ESP,GK,3000000.0,Real Betis Balompié,1000000.0,Ángel Correa,FW,False,False,0.517700642628885
CD Leganés,Youssef En-Nesyri,MAR,FW,40000000.0,Málaga CF,6000000.0,Diego Rico,DF,False,False,0.6993919585150258
CD Leganés,Youssef En-Nesyri,MAR,FW,40000000.0,Málaga CF,6000000.0,Dimitrios Siovas,DF,False,False,0.7082935516764067
CD Leganés,Youssef En-Nesyri,MAR,FW,40000000.0,Málaga CF,6000000.0,Ezequiel Muñoz,DF,False,False,0.6686500218478437
CD Leganés,Youssef En-Nesyri,MAR,FW,40000000.0,Málaga CF,6000000.0,Gabriel,MF,False,False,0.7773702471964132
CD Leganés,Youssef En-Nesyri,MAR,FW,40000000.0,Málaga CF,6000000.0,Gerard Gumbau,MF,False,False,0.7250295055791602
CD Leganés,Youssef En-Nesyri,MAR,FW,40000000.0,Málaga CF,6000000.0,Iván Cuéllar,GK,False,False,0.4300345020779182
CD Leganés,Youssef En-Nesyri,MAR,FW,40000000.0,Málaga CF,6000000.0,Javi Eraso,MF,False,False,0.8008358189606635
CD Leganés,Youssef En-Nesyri,MAR,FW,40000000.0,Málaga CF,6000000.0,Joseba Zaldua,DF,False,False,0.7051454921593144
CD Leganés,Youssef En-Nesyri,MAR,FW,40000000.0,Málaga CF,6000000.0,Miguel Ángel Guerrero,FW,True,True,0.9094254107861826
CD Leganés,Youssef En-Nesyri,MAR,FW,40000000.0,Málaga CF,6000000.0,Nabil El Zhar,FW,True,True,0.8967554694577191
CD Leganés,Youssef En-Nesyri,MAR,FW,40000000.0,Málaga CF,6000000.0,Omar Ramos,FW,True,True,0.8563810677473743
CD Leganés,Youssef En-Nesyri,MAR,FW,40000000.0,Málaga CF,6000000.0,Raúl Carnero,DF,False,False,0.6863744248873084
CD Leganés,Youssef En-Nesyri,MAR,FW,40000000.0,Málaga CF,6000000.0,Rubén Pérez,MF,False,False,0.6771537541328894
CD Leganés,Youssef En-Nesyri,MAR,FW,40000000.0,Málaga CF,6000000.0,Unai Bustinza,DF,False,False,0.6983809597960631
CD Leganés,José Manuel Arnáiz,ESP,FW,2000000.0,FC Barcelona B,5000000.0,Diego Rico,DF,False,False,0.33747338570783036
CD Leganés,José Manuel Arnáiz,ESP,FW,2000000.0,FC Barcelona B,5000000.0,Dimitrios Siovas,DF,False,False,0.44847389374527913
CD Leganés,José Manuel Arnáiz,ESP,FW,2000000.0,FC Barcelona B,5000000.0,Ezequiel Muñoz,DF,False,False,0.5336912957667478
CD Leganés,José Manuel Arnáiz,ESP,FW,2000000.0,FC Barcelona B,5000000.0,Gabriel,MF,False,False,0.3205856894277988
CD Leganés,José Manuel Arnáiz,ESP,FW,2000000.0,FC Barcelona B,5000000.0,Gerard Gumbau,MF,False,False,0.5132270051009101
CD Leganés,José Manuel Arnáiz,ESP,FW,2000000.0,FC Barcelona B,5000000.0,Iván Cuéllar,GK,False,False,0.3915982682225705
CD Leganés,José Manuel Arnáiz,ESP,FW,2000000.0,FC Barcelona B,5000000.0,Javi Eraso,MF,False,False,0.37369277484514996
CD Leganés,José Manuel Arnáiz,ESP,FW,2000000.0,FC Barcelona B,5000000.0,Joseba Zaldua,DF,False,False,0.3716164204358291
CD Leganés,José Manuel Arnáiz,ESP,FW,2000000.0,FC Barcelona B,5000000.0,Miguel Ángel Guerrero,FW,True,False,0.6163770836390686
CD Leganés,José Manuel Arnáiz,ESP,FW,2000000.0,FC Barcelona B,5000000.0,Nabil El Zhar,FW,True,False,0.5766702071431415
CD Leganés,José Manuel Arnáiz,ESP,FW,2000000.0,FC Barcelona B,5000000.0,Omar Ramos,FW,True,False,0.6585510506697781
CD Leganés,José Manuel Arnáiz,ESP,FW,2000000.0,FC Barcelona B,5000000.0,Raúl Carnero,DF,False,False,0.48981108176115734
CD Leganés,José Manuel Arnáiz,ESP,FW,2000000.0,FC Barcelona B,5000000.0,Rubén Pérez,MF,False,False,0.3338468280730227
CD Leganés,José Manuel Arnáiz,ESP,FW,2000000.0,FC Barcelona B,5000000.0,Unai Bustinza,DF,False,False,0.4936197557344395
CD Leganés,Recio,ESP,MF,1200000.0,Málaga CF,1500000.0,Diego Rico,DF,False,False,0.8320942750411385
CD Leganés,Recio,ESP,MF,1200000.0,Málaga CF,1500000.0,Dimitrios Siovas,DF,False,False,0.8389842641605205
CD Leganés,Recio,ESP,MF,1200000.0,Málaga CF,1500000.0,Ezequiel Muñoz,DF,False,False,0.7715920165982524
CD Leganés,Recio,ESP,MF,1200000.0,Málaga CF,1500000.0,Gabriel,MF,True,True,0.9071186937798011
CD Leganés,Recio,ESP,MF,1200000.0,Málaga CF,1500000.0,Gerard Gumbau,MF,True,True,0.9167425935709851
CD Leganés,Recio,ESP,MF,1200000.0,Málaga CF,1500000.0,Iván Cuéllar,GK,False,False,0.5290750140593363
CD Leganés,Recio,ESP,MF,1200000.0,Málaga CF,1500000.0,Javi Eraso,MF,True,True,0.9041267150808586
CD Leganés,Recio,ESP,MF,1200000.0,Málaga CF,1500000.0,Joseba Zaldua,DF,False,True,0.8560992632141616
CD Leganés,Recio,ESP,MF,1200000.0,Málaga CF,1500000.0,Miguel Ángel Guerrero,FW,False,False,0.7432853115925273
CD Leganés,Recio,ESP,MF,1200000.0,Málaga CF,1500000.0,Nabil El Zhar,FW,False,False,0.8116179100922241
CD Leganés,Recio,ESP,MF,1200000.0,Málaga CF,1500000.0,Omar Ramos,FW,False,False,0.8293342789915359
CD Leganés,Recio,ESP,MF,1200000.0,Málaga CF,1500000.0,Raúl Carnero,DF,False,False,0.8234845414661932
CD Leganés,Recio,ESP,MF,1200000.0,Málaga CF,1500000.0,Rubén Pérez,MF,True,True,0.9212247620004003
CD Leganés,Recio,ESP,MF,1200000.0,Málaga CF,1500000.0,Unai Bustinza,DF,False,False,0.8078812618991728
CD Leganés,Andrés Prieto,ESP,GK,200000.0,Málaga CF,,Diego Rico,DF,False,False,0.36993390703282053
CD Leganés,Andrés Prieto,ESP,GK,200000.0,Málaga CF,,Dimitrios Siovas,DF,False,False,0.489678467271842
CD Leganés,Andrés Prieto,ESP,GK,200000.0,Málaga CF,,Ezequiel Muñoz,DF,False,False,0.6005073779809094
CD Leganés,Andrés Prieto,ESP,GK,200000.0,Málaga CF,,Gabriel,MF,False,False,0.3608556783008456
CD Leganés,Andrés Prieto,ESP,GK,200000.0,Málaga CF,,Gerard Gumbau,MF,False,False,0.5627397809680591
CD Leganés,Andrés Prieto,ESP,GK,200000.0,Málaga CF,,Iván Cuéllar,GK,True,False,0.580857991588507
CD Leganés,Andrés Prieto,ESP,GK,200000.0,Málaga CF,,Javi Eraso,MF,False,False,0.39626721813077864
CD Leganés,Andrés Prieto,ESP,GK,200000.0,Málaga CF,,Joseba Zaldua,DF,False,False,0.39727028412564536
CD Leganés,Andrés Prieto,ESP,GK,200000.0,Málaga CF,,Miguel Ángel Guerrero,FW,False,False,0.47145529737339487
CD Leganés,Andrés Prieto,ESP,GK,200000.0,Málaga CF,,Nabil El Zhar,FW,False,False,0.4661199541799285
CD Leganés,Andrés Prieto,ESP,GK,200000.0,Málaga CF,,Omar Ramos,FW,False,False,0.5093454644548967
CD Leganés,Andrés Prieto,ESP,GK,200000.0,Málaga CF,,Raúl Carnero,DF,False,False,0.5184418207807617
CD Leganés,Andrés Prieto,ESP,GK,200000.0,Málaga CF,,Rubén Pérez,MF,False,False,0.3931291173305455
CD Leganés,Andrés Prieto,ESP,GK,200000.0,Málaga CF,,Unai Bustinza,DF,False,False,0.5319719468048654
Deportivo Alavés,John Guidetti,SWE,FW,1200000.0,Celta de Vigo,4000000.0,Alexis Ruano,DF,False,False,0.691374662071977
Deportivo Alavés,John Guidetti,SWE,FW,1200000.0,Celta de Vigo,4000000.0,Alfonso Pedraza,DF,False,False,0.76457224974718
Deportivo Alavés,John Guidetti,SWE,FW,1200000.0,Celta de Vigo,4000000.0,Fernando Pacheco,GK,False,False,0.49075930790183536
Deportivo Alavés,John Guidetti,SWE,FW,1200000.0,Celta de Vigo,4000000.0,Guillermo Maripán,DF,False,False,0.6984650509307069
Deportivo Alavés,John Guidetti,SWE,FW,1200000.0,Celta de Vigo,4000000.0,Ibai Gómez,FW,True,True,0.8753931309557055
Deportivo Alavés,John Guidetti,SWE,FW,1200000.0,Celta de Vigo,4000000.0,Manu García,MF,False,False,0.7084432137807289
Deportivo Alavés,John Guidetti,SWE,FW,1200000.0,Celta de Vigo,4000000.0,Martín Aguirregabiria,DF,False,False,0.7188597991556439
Deportivo Alavés,John Guidetti,SWE,FW,1200000.0,Celta de Vigo,4000000.0,Munir El Haddadi,FW,True,True,0.8676273514218241
Deportivo Alavés,John Guidetti,SWE,FW,1200000.0,Celta de Vigo,4000000.0,Rodrigo Ely,DF,False,False,0.6832970651790307
Deportivo Alavés,John Guidetti,SWE,FW,1200000.0,Celta de Vigo,4000000.0,Rubén Duarte,DF,False,False,0.6886954231854377
Deportivo Alavés,John Guidetti,SWE,FW,1200000.0,Celta de Vigo,4000000.0,Rubén Sobrino,FW,True,True,0.9358168870681632
