SquadIn,PlayerIn,NationIn,PosIn,Value,SquadOut,Fee,PlayerOut,PosOut,Relevant,PredRelevant,PredSuccess%
Atlético de Madrid,Rodrigo de Paul,ARG,MF,40000000,Udinese Calcio,35000000.0,Felipe,DF,False,False,0.6237392456128088
Atlético de Madrid,Rodrigo de Paul,ARG,MF,40000000,Udinese Calcio,35000000.0,Jan Oblak,GK,False,False,0.47781403838464126
Atlético de Madrid,Rodrigo de Paul,ARG,MF,40000000,Udinese Calcio,35000000.0,José María Giménez,DF,False,False,0.6596094019257059
Atlético de Madrid,Rodrigo de Paul,ARG,MF,40000000,Udinese Calcio,35000000.0,João Félix,FW,False,False,0.7395478080612691
Atlético de Madrid,Rodrigo de Paul,ARG,MF,40000000,Udinese Calcio,35000000.0,Kieran Trippier,DF,False,False,0.812238311443845
Atlético de Madrid,Rodrigo de Paul,ARG,MF,40000000,Udinese Calcio,35000000.0,Koke,MF,True,False,0.8515185058890322
Atlético de Madrid,Rodrigo de Paul,ARG,MF,40000000,Udinese Calcio,35000000.0,Luis Suárez,FW,False,False,0.6547424224726365
Atlético de Madrid,Rodrigo de Paul,ARG,MF,40000000,Udinese Calcio,35000000.0,Marcos Llorente,MF,True,False,0.8327311260228482
Atlético de Madrid,Rodrigo de Paul,ARG,MF,40000000,Udinese Calcio,35000000.0,Mario Hermoso,DF,False,False,0.7454345756535702
Atlético de Madrid,Rodrigo de Paul,ARG,MF,40000000,Udinese Calcio,35000000.0,Saúl Ñíguez,MF,True,False,0.7672153690068553
Atlético de Madrid,Rodrigo de Paul,ARG,MF,40000000,Udinese Calcio,35000000.0,Stefan Savic,DF,False,False,0.7124670884846296
Atlético de Madrid,Rodrigo de Paul,ARG,MF,40000000,Udinese Calcio,35000000.0,Thomas Lemar,MF,True,False,0.8112991260753762
Atlético de Madrid,Rodrigo de Paul,ARG,MF,40000000,Udinese Calcio,35000000.0,Thomas Partey,MF,True,False,0.8102163260185286
Atlético de Madrid,Rodrigo de Paul,ARG,MF,40000000,Udinese Calcio,35000000.0,Yannick Carrasco,FW,False,False,0.8402528464238164
Atlético de Madrid,Rodrigo de Paul,ARG,MF,40000000,Udinese Calcio,35000000.0,Ángel Correa,FW,False,False,0.7914399989603467
Atlético de Madrid,Matheus Cunha,BRA,FW,30000000,Hertha BSC,30000000.0,Felipe,DF,False,False,0.6288918834929305
Atlético de Madrid,Matheus Cunha,BRA,FW,30000000,Hertha BSC,30000000.0,Jan Oblak,GK,False,False,0.43933145022707387
Atlético de Madrid,Matheus Cunha,BRA,FW,30000000,Hertha BSC,30000000.0,José María Giménez,DF,False,False,0.6394383126110319
Atlético de Madrid,Matheus Cunha,BRA,FW,30000000,Hertha BSC,30000000.0,João Félix,FW,True,False,0.848641639667872
Atlético de Madrid,Matheus Cunha,BRA,FW,30000000,Hertha BSC,30000000.0,Kieran Trippier,DF,False,False,0.7362389950243022
Atlético de Madrid,Matheus Cunha,BRA,FW,30000000,Hertha BSC,30000000.0,Koke,MF,False,False,0.7537352803569415
Atlético de Madrid,Matheus Cunha,BRA,FW,30000000,Hertha BSC,30000000.0,Luis Suárez,FW,True,False,0.8018733195680015
Atlético de Madrid,Matheus Cunha,BRA,FW,30000000,Hertha BSC,30000000.0,Marcos Llorente,MF,False,False,0.8223674546994961
Atlético de Madrid,Matheus Cunha,BRA,FW,30000000,Hertha BSC,30000000.0,Mario Hermoso,DF,False,False,0.6788751255111187
Atlético de Madrid,Matheus Cunha,BRA,FW,30000000,Hertha BSC,30000000.0,Saúl Ñíguez,MF,False,False,0.751955791822752
Atlético de Madrid,Matheus Cunha,BRA,FW,30000000,Hertha BSC,30000000.0,Stefan Savic,DF,False,False,0.6674341462041979
Atlético de Madrid,Matheus Cunha,BRA,FW,30000000,Hertha BSC,30000000.0,Thomas Lemar,MF,False,False,0.7924848511482159
Atlético de Madrid,Matheus Cunha,BRA,FW,30000000,Hertha BSC,30000000.0,Thomas Partey,MF,False,False,0.7347221086950351
Atlético de Madrid,Matheus Cunha,BRA,FW,30000000,Hertha BSC,30000000.0,Yannick Carrasco,FW,True,True,0.9020302603924497
Atlético de Madrid,Matheus Cunha,BRA,FW,30000000,Hertha BSC,30000000.0,Ángel Correa,FW,True,False,0.895886015914023
FC Barcelona,Emerson Royal,BRA,DF,25000000,Real Betis Balompié,14000000.0,Antoine Griezmann,FW,False,False,0.7617579964163872
FC Barcelona,Emerson Royal,BRA,DF,25000000,Real Betis Balompié,14000000.0,Carles Aleñá,MF,False,False,0.731943571192596
FC Barcelona,Emerson Royal,BRA,DF,25000000,Real Betis Balompié,14000000.0,Clément Lenglet,DF,True,False,0.8495226593930376
FC Barcelona,Emerson Royal,BRA,DF,25000000,Real Betis Balompié,14000000.0,Frenkie de Jong,MF,False,False,0.8229700062492185
FC Barcelona,Emerson Royal,BRA,DF,25000000,Real Betis Balompié,14000000.0,Gerard Piqué,DF,True,False,0.7857416585386198
FC Barcelona,Emerson Royal,BRA,DF,25000000,Real Betis Balompié,14000000.0,Jordi Alba,DF,True,False,0.8986609586140283
FC Barcelona,Emerson Royal,BRA,DF,25000000,Real Betis Balompié,14000000.0,Lionel Messi,FW,False,False,0.6389029011552992
FC Barcelona,Emerson Royal,BRA,DF,25000000,Real Betis Balompié,14000000.0,Marc-André ter Stegen,GK,False,False,0.5581478648832618
FC Barcelona,Emerson Royal,BRA,DF,25000000,Real Betis Balompié,14000000.0,Ousmane Dembélé,FW,False,False,0.7223542600891577
FC Barcelona,Emerson Royal,BRA,DF,25000000,Real Betis Balompié,14000000.0,Pedri,MF,False,False,0.8446500375556323
FC Barcelona,Emerson Royal,BRA,DF,25000000,Real Betis Balompié,14000000.0,Rafinha,MF,False,False,0.7941434277672031
FC Barcelona,Emerson Royal,BRA,DF,25000000,Real Betis Balompié,14000000.0,Ronald Araújo,DF,True,False,0.8001613608345054
FC Barcelona,Emerson Royal,BRA,DF,25000000,Real Betis Balompié,14000000.0,Sergio Busquets,MF,False,False,0.8465651389530201
FC Barcelona,Emerson Royal,BRA,DF,25000000,Real Betis Balompié,14000000.0,Sergiño Dest,DF,True,False,0.8950210090779248
FC Barcelona,Emerson Royal,BRA,DF,25000000,Real Betis Balompié,14000000.0,Óscar Mingueza,DF,True,False,0.8898956596695778
FC Barcelona,Memphis Depay,NLD,FW,45000000,Olympique Lyon,,Antoine Griezmann,FW,True,False,0.8723092017516034
FC Barcelona,Memphis Depay,NLD,FW,45000000,Olympique Lyon,,Carles Aleñá,MF,False,False,0.7320596693974677
FC Barcelona,Memphis Depay,NLD,FW,45000000,Olympique Lyon,,Clément Lenglet,DF,False,False,0.5774276878622916
FC Barcelona,Memphis Depay,NLD,FW,45000000,Olympique Lyon,,Frenkie de Jong,MF,False,False,0.7127651672863058
FC Barcelona,Memphis Depay,NLD,FW,45000000,Olympique Lyon,,Gerard Piqué,DF,False,False,0.5370974111194569
FC Barcelona,Memphis Depay,NLD,FW,45000000,Olympique Lyon,,Jordi Alba,DF,False,False,0.7098662290015683
FC Barcelona,Memphis Depay,NLD,FW,45000000,Olympique Lyon,,Lionel Messi,FW,True,True,0.9129071973163703
FC Barcelona,Memphis Depay,NLD,FW,45000000,Olympique Lyon,,Marc-André ter Stegen,GK,False,False,0.4436538591146364
FC Barcelona,Memphis Depay,NLD,FW,45000000,Olympique Lyon,,Ousmane Dembélé,FW,True,False,0.8816473179157955
FC Barcelona,Memphis Depay,NLD,FW,45000000,Olympique Lyon,,Pedri,MF,False,False,0.7568776165163835
FC Barcelona,Memphis Depay,NLD,FW,45000000,Olympique Lyon,,Rafinha,MF,False,False,0.7321142310932456
FC Barcelona,Memphis Depay,NLD,FW,45000000,Olympique Lyon,,Ronald Araújo,DF,False,False,0.5574906556977273
FC Barcelona,Memphis Depay,NLD,FW,45000000,Olympique Lyon,,Sergio Busquets,MF,False,False,0.6566870275302328
FC Barcelona,Memphis Depay,NLD,FW,45000000,Olympique Lyon,,Sergiño Dest,DF,False,False,0.7007409638962121
FC Barcelona,Memphis Depay,NLD,FW,45000000,Olympique Lyon,,Óscar Mingueza,DF,False,False,0.6141715068758704
FC Barcelona,Sergio Agüero,ARG,FW,18000000,Manchester City,,Antoine Griezmann,FW,True,False,0.7562050854138164
FC Barcelona,Sergio Agüero,ARG,FW,18000000,Manchester City,,Carles Aleñá,MF,False,False,0.6956968036498391
FC Barcelona,Sergio Agüero,ARG,FW,18000000,Manchester City,,Clément Lenglet,DF,False,False,0.48248205197936106
FC Barcelona,Sergio Agüero,ARG,FW,18000000,Manchester City,,Frenkie de Jong,MF,False,False,0.4894795448649794
FC Barcelona,Sergio Agüero,ARG,FW,18000000,Manchester City,,Gerard Piqué,DF,False,False,0.6135199035687583
FC Barcelona,Sergio Agüero,ARG,FW,18000000,Manchester City,,Jordi Alba,DF,False,False,0.4718737988364947
FC Barcelona,Sergio Agüero,ARG,FW,18000000,Manchester City,,Lionel Messi,FW,True,False,0.5850189938907502
FC Barcelona,Sergio Agüero,ARG,FW,18000000,Manchester City,,Marc-André ter Stegen,GK,False,False,0.473659416086165
FC Barcelona,Sergio Agüero,ARG,FW,18000000,Manchester City,,Ousmane Dembélé,FW,True,False,0.7580121726567683
FC Barcelona,Sergio Agüero,ARG,FW,18000000,Manchester City,,Pedri,MF,False,False,0.5668710799199412
FC Barcelona,Sergio Agüero,ARG,FW,18000000,Manchester City,,Rafinha,MF,False,False,0.6549199381106517
FC Barcelona,Sergio Agüero,ARG,FW,18000000,Manchester City,,Ronald Araújo,DF,False,False,0.6535044324302456
FC Barcelona,Sergio Agüero,ARG,FW,18000000,Manchester City,,Sergio Busquets,MF,False,False,0.47674183395809466
FC Barcelona,Sergio Agüero,ARG,FW,18000000,Manchester City,,Sergiño Dest,DF,False,False,0.6318219251167956
FC Barcelona,Sergio Agüero,ARG,FW,18000000,Manchester City,,Óscar Mingueza,DF,False,False,0.5863400220340308
FC Barcelona,Eric García,ESP,DF,20000000,Manchester City,,Antoine Griezmann,FW,False,False,0.546276208647984
FC Barcelona,Eric García,ESP,DF,20000000,Manchester City,,Carles Aleñá,MF,False,False,0.6564023447458959
FC Barcelona,Eric García,ESP,DF,20000000,Manchester City,,Clément Lenglet,DF,True,False,0.6510183933145222
FC Barcelona,Eric García,ESP,DF,20000000,Manchester City,,Frenkie de Jong,MF,False,False,0.5278909217443842
FC Barcelona,Eric García,ESP,DF,20000000,Manchester City,,Gerard Piqué,DF,True,False,0.8186935812071156
FC Barcelona,Eric García,ESP,DF,20000000,Manchester City,,Jordi Alba,DF,True,False,0.5590365578933335
FC Barcelona,Eric García,ESP,DF,20000000,Manchester City,,Lionel Messi,FW,False,False,0.3805098876712783
FC Barcelona,Eric García,ESP,DF,20000000,Manchester City,,Marc-André ter Stegen,GK,False,False,0.6083930935202416
FC Barcelona,Eric García,ESP,DF,20000000,Manchester City,,Ousmane Dembélé,FW,False,False,0.5632224809804175
FC Barcelona,Eric García,ESP,DF,20000000,Manchester City,,Pedri,MF,False,False,0.5658150755022029
FC Barcelona,Eric García,ESP,DF,20000000,Manchester City,,Rafinha,MF,False,False,0.654612520550873
FC Barcelona,Eric García,ESP,DF,20000000,Manchester City,,Ronald Araújo,DF,True,False,0.8309686636578085
FC Barcelona,Eric García,ESP,DF,20000000,Manchester City,,Sergio Busquets,MF,False,False,0.5431849178611334
FC Barcelona,Eric García,ESP,DF,20000000,Manchester City,,Sergiño Dest,DF,True,False,0.7526042688464822
FC Barcelona,Eric García,ESP,DF,20000000,Manchester City,,Óscar Mingueza,DF,True,False,0.7373590298769055
Real Madrid,Eduardo Camavinga,FRA,MF,55000000,Stade Rennais FC,31000000.0,Borja Mayoral,FW,False,False,0.6502199331158465
Real Madrid,Eduardo Camavinga,FRA,MF,55000000,Stade Rennais FC,31000000.0,Casemiro,MF,True,True,0.9134692182003638
Real Madrid,Eduardo Camavinga,FRA,MF,55000000,Stade Rennais FC,31000000.0,Ferland Mendy,DF,False,False,0.8479348824308911
Real Madrid,Eduardo Camavinga,FRA,MF,55000000,Stade Rennais FC,31000000.0,Karim Benzema,FW,False,False,0.6954452576288827
Real Madrid,Eduardo Camavinga,FRA,MF,55000000,Stade Rennais FC,31000000.0,Lucas Vázquez,FW,False,False,0.8547886485237948
Real Madrid,Eduardo Camavinga,FRA,MF,55000000,Stade Rennais FC,31000000.0,Luka Modric,MF,True,False,0.8828218806743815
Real Madrid,Eduardo Camavinga,FRA,MF,55000000,Stade Rennais FC,31000000.0,Marco Asensio,FW,False,False,0.7829058074297663
Real Madrid,Eduardo Camavinga,FRA,MF,55000000,Stade Rennais FC,31000000.0,Nacho Fernández,DF,False,False,0.8319114453108323
Real Madrid,Eduardo Camavinga,FRA,MF,55000000,Stade Rennais FC,31000000.0,Raphaël Varane,DF,False,False,0.8073797335999121
Real Madrid,Eduardo Camavinga,FRA,MF,55000000,Stade Rennais FC,31000000.0,Thibaut Courtois,GK,False,False,0.5305910386197215
Real Madrid,Eduardo Camavinga,FRA,MF,55000000,Stade Rennais FC,31000000.0,Toni Kroos,MF,True,False,0.812618207696239
Real Madrid,Eduardo Camavinga,FRA,MF,55000000,Stade Rennais FC,31000000.0,Vinícius Júnior,FW,False,False,0.8096047974873776
Real Madrid,David Alaba,AUT,DF,55000000,Bayern Munich,,Borja Mayoral,FW,False,False,0.612557068242906
Real Madrid,David Alaba,AUT,DF,55000000,Bayern Munich,,Casemiro,MF,False,False,0.8678521742674484
Real Madrid,David Alaba,AUT,DF,55000000,Bayern Munich,,Ferland Mendy,DF,True,True,0.9131755049412104
Real Madrid,David Alaba,AUT,DF,55000000,Bayern Munich,,Karim Benzema,FW,False,False,0.705480658836139
Real Madrid,David Alaba,AUT,DF,55000000,Bayern Munich,,Lucas Vázquez,FW,False,False,0.8366654182020625
Real Madrid,David Alaba,AUT,DF,55000000,Bayern Munich,,Luka Modric,MF,False,False,0.8879676629860159
Real Madrid,David Alaba,AUT,DF,55000000,Bayern Munich,,Marco Asensio,FW,False,False,0.7991846793307563
Real Madrid,David Alaba,AUT,DF,55000000,Bayern Munich,,Nacho Fernández,DF,True,False,0.8940930288603033
Real Madrid,David Alaba,AUT,DF,55000000,Bayern Munich,,Raphaël Varane,DF,True,True,0.9250645271541406
Real Madrid,David Alaba,AUT,DF,55000000,Bayern Munich,,Thibaut Courtois,GK,False,False,0.609416174062521
Real Madrid,David Alaba,AUT,DF,55000000,Bayern Munich,,Toni Kroos,MF,False,False,0.8308914540018926
Real Madrid,David Alaba,AUT,DF,55000000,Bayern Munich,,Vinícius Júnior,FW,False,False,0.7363402268518834
Sevilla FC,Rafa Mir,ESP,FW,12000000,Wolverhampton Wanderers,16000000.0,Alejandro Pozo,DF,False,False,0.662189741494643
Sevilla FC,Rafa Mir,ESP,FW,12000000,Wolverhampton Wanderers,16000000.0,Bono,GK,False,False,0.48748996474095796
Sevilla FC,Rafa Mir,ESP,FW,12000000,Wolverhampton Wanderers,16000000.0,Bryan Gil,FW,True,False,0.7974387254665929
Sevilla FC,Rafa Mir,ESP,FW,12000000,Wolverhampton Wanderers,16000000.0,Diego Carlos,DF,False,False,0.6064191192742356
Sevilla FC,Rafa Mir,ESP,FW,12000000,Wolverhampton Wanderers,16000000.0,Fernando Reges,MF,False,False,0.6697504193516146
Sevilla FC,Rafa Mir,ESP,FW,12000000,Wolverhampton Wanderers,16000000.0,Ivan Rakitic,MF,False,False,0.7130231005725117
Sevilla FC,Rafa Mir,ESP,FW,12000000,Wolverhampton Wanderers,16000000.0,Jesús Navas,DF,False,False,0.6175414053629064
Sevilla FC,Rafa Mir,ESP,FW,12000000,Wolverhampton Wanderers,16000000.0,Joan Jordán,MF,False,False,0.6541796505907428
Sevilla FC,Rafa Mir,ESP,FW,12000000,Wolverhampton Wanderers,16000000.0,Jules Koundé,DF,False,False,0.6315922127867798
Sevilla FC,Rafa Mir,ESP,FW,12000000,Wolverhampton Wanderers,16000000.0,Lucas Ocampos,FW,True,False,0.8413881126533163
Sevilla FC,Rafa Mir,ESP,FW,12000000,Wolverhampton Wanderers,16000000.0,Marcos Acuña,DF,False,False,0.6499452935125334
Sevilla FC,Rafa Mir,ESP,FW,12000000,Wolverhampton Wanderers,16000000.0,Papu Gómez,FW,True,False,0.8026491862487487
Sevilla FC,Rafa Mir,ESP,FW,12000000,Wolverhampton Wanderers,16000000.0,Suso,FW,True,False,0.7817699520275331
Sevilla FC,Rafa Mir,ESP,FW,12000000,Wolverhampton Wanderers,16000000.0,Youssef En-Nesyri,FW,True,True,0.9311835928130806
Sevilla FC,Rafa Mir,ESP,FW,12000000,Wolverhampton Wanderers,16000000.0,Óliver Torres,MF,False,False,0.6653604241301048
Sevilla FC,Thomas Delaney,DNK,MF,15000000,Borussia Dortmund,6000000.0,Alejandro Pozo,DF,False,False,0.8071063567085766
Sevilla FC,Thomas Delaney,DNK,MF,15000000,Borussia Dortmund,6000000.0,Bono,GK,False,False,0.5988727182890224
Sevilla FC,Thomas Delaney,DNK,MF,15000000,Borussia Dortmund,6000000.0,Bryan Gil,FW,False,False,0.703933173657623
Sevilla FC,Thomas Delaney,DNK,MF,15000000,Borussia Dortmund,6000000.0,Diego Carlos,DF,False,False,0.780083278700156
Sevilla FC,Thomas Delaney,DNK,MF,15000000,Borussia Dortmund,6000000.0,Fernando Reges,MF,True,True,0.9180507777307567
Sevilla FC,Thomas Delaney,DNK,MF,15000000,Borussia Dortmund,6000000.0,Ivan Rakitic,MF,True,False,0.885089771103682
Sevilla FC,Thomas Delaney,DNK,MF,15000000,Borussia Dortmund,6000000.0,Jesús Navas,DF,False,False,0.7170119075901902
Sevilla FC,Thomas Delaney,DNK,MF,15000000,Borussia Dortmund,6000000.0,Joan Jordán,MF,True,False,0.8529254011772841
Sevilla FC,Thomas Delaney,DNK,MF,15000000,Borussia Dortmund,6000000.0,Jules Koundé,DF,False,False,0.7725197490878252
Sevilla FC,Thomas Delaney,DNK,MF,15000000,Borussia Dortmund,6000000.0,Lucas Ocampos,FW,False,False,0.7324555834440318
Sevilla FC,Thomas Delaney,DNK,MF,15000000,Borussia Dortmund,6000000.0,Marcos Acuña,DF,False,False,0.8015913599194412
Sevilla FC,Thomas Delaney,DNK,MF,15000000,Borussia Dortmund,6000000.0,Papu Gómez,FW,False,False,0.7657743342450434
Sevilla FC,Thomas Delaney,DNK,MF,15000000,Borussia Dortmund,6000000.0,Suso,FW,False,False,0.7453404849682871
Sevilla FC,Thomas Delaney,DNK,MF,15000000,Borussia Dortmund,6000000.0,Youssef En-Nesyri,FW,False,False,0.6510896490069354
Sevilla FC,Thomas Delaney,DNK,MF,15000000,Borussia Dortmund,6000000.0,Óliver Torres,MF,True,False,0.8918914685896064
Sevilla FC,Ludwig Augustinsson,SWE,DF,10000000,SV Werder Bremen,5500000.0,Alejandro Pozo,DF,True,False,0.8769982300367144
Sevilla FC,Ludwig Augustinsson,SWE,DF,10000000,SV Werder Bremen,5500000.0,Bono,GK,False,False,0.5706114465754184
Sevilla FC,Ludwig Augustinsson,SWE,DF,10000000,SV Werder Bremen,5500000.0,Bryan Gil,FW,False,False,0.7815947886807467
Sevilla FC,Ludwig Augustinsson,SWE,DF,10000000,SV Werder Bremen,5500000.0,Diego Carlos,DF,True,False,0.7857906029992657
Sevilla FC,Ludwig Augustinsson,SWE,DF,10000000,SV Werder Bremen,5500000.0,Fernando Reges,MF,False,False,0.7672108871706496
Sevilla FC,Ludwig Augustinsson,SWE,DF,10000000,SV Werder Bremen,5500000.0,Ivan Rakitic,MF,False,False,0.7751757915147247
Sevilla FC,Ludwig Augustinsson,SWE,DF,10000000,SV Werder Bremen,5500000.0,Jesús Navas,DF,True,False,0.8675238862424948
Sevilla FC,Ludwig Augustinsson,SWE,DF,10000000,SV Werder Bremen,5500000.0,Joan Jordán,MF,False,False,0.7840888598870627
Sevilla FC,Ludwig Augustinsson,SWE,DF,10000000,SV Werder Bremen,5500000.0,Jules Koundé,DF,True,False,0.7853315022807809
Sevilla FC,Ludwig Augustinsson,SWE,DF,10000000,SV Werder Bremen,5500000.0,Lucas Ocampos,FW,False,False,0.734543819055089
Sevilla FC,Ludwig Augustinsson,SWE,DF,10000000,SV Werder Bremen,5500000.0,Marcos Acuña,DF,True,True,0.9037141664445966
Sevilla FC,Ludwig Augustinsson,SWE,DF,10000000,SV Werder Bremen,5500000.0,Papu Gómez,FW,False,False,0.7581735086439283
Sevilla FC,Ludwig Augustinsson,SWE,DF,10000000,SV Werder Bremen,5500000.0,Suso,FW,False,False,0.7905948105058753
Sevilla FC,Ludwig Augustinsson,SWE,DF,10000000,SV Werder Bremen,5500000.0,Youssef En-Nesyri,FW,False,False,0.601840430567333
Sevilla FC,Ludwig Augustinsson,SWE,DF,10000000,SV Werder Bremen,5500000.0,Óliver Torres,MF,False,False,0.7759684298218616
Sevilla FC,Marko Dmitrovic,SRB,GK,8000000,SD Eibar,,Alejandro Pozo,DF,False,False,0.6038644383654572
Sevilla FC,Marko Dmitrovic,SRB,GK,8000000,SD Eibar,,Bono,GK,True,False,0.8860109109461716
Sevilla FC,Marko Dmitrovic,SRB,GK,8000000,SD Eibar,,Bryan Gil,FW,False,False,0.5018933585664397
Sevilla FC,Marko Dmitrovic,SRB,GK,8000000,SD Eibar,,Diego Carlos,DF,False,False,0.6324023301187617
Sevilla FC,Marko Dmitrovic,SRB,GK,8000000,SD Eibar,,Fernando Reges,MF,False,False,0.5901671835270744
Sevilla FC,Marko Dmitrovic,SRB,GK,8000000,SD Eibar,,Ivan Rakitic,MF,False,False,0.605984510058799
Sevilla FC,Marko Dmitrovic,SRB,GK,8000000,SD Eibar,,Jesús Navas,DF,False,False,0.5705489879660246
Sevilla FC,Marko Dmitrovic,SRB,GK,8000000,SD Eibar,,Joan Jordán,MF,False,False,0.5875965058545618
Sevilla FC,Marko Dmitrovic,SRB,GK,8000000,SD Eibar,,Jules Koundé,DF,False,False,0.5981350461728245
Sevilla FC,Marko Dmitrovic,SRB,GK,8000000,SD Eibar,,Lucas Ocampos,FW,False,False,0.49531650302616875
Sevilla FC,Marko Dmitrovic,SRB,GK,8000000,SD Eibar,,Marcos Acuña,DF,False,False,0.592545017539115
Sevilla FC,Marko Dmitrovic,SRB,GK,8000000,SD Eibar,,Papu Gómez,FW,False,False,0.5578115513867976
Sevilla FC,Marko Dmitrovic,SRB,GK,8000000,SD Eibar,,Suso,FW,False,False,0.5783199568036581
Sevilla FC,Marko Dmitrovic,SRB,GK,8000000,SD Eibar,,Youssef En-Nesyri,FW,False,False,0.44305917140858375
Sevilla FC,Marko Dmitrovic,SRB,GK,8000000,SD Eibar,,Óliver Torres,MF,False,False,0.5883211965872415
Sevilla FC,Erik Lamela,ARG,FW,16000000,Tottenham Hotspur,,Alejandro Pozo,DF,False,False,0.6804060220121813
Sevilla FC,Erik Lamela,ARG,FW,16000000,Tottenham Hotspur,,Bono,GK,False,False,0.5475953300796766
Sevilla FC,Erik Lamela,ARG,FW,16000000,Tottenham Hotspur,,Bryan Gil,FW,True,False,0.7650479627385353
Sevilla FC,Erik Lamela,ARG,FW,16000000,Tottenham Hotspur,,Diego Carlos,DF,False,False,0.6574383977754276
Sevilla FC,Erik Lamela,ARG,FW,16000000,Tottenham Hotspur,,Fernando Reges,MF,False,False,0.687549675815778
Sevilla FC,Erik Lamela,ARG,FW,16000000,Tottenham Hotspur,,Ivan Rakitic,MF,False,False,0.6938247381203564
Sevilla FC,Erik Lamela,ARG,FW,16000000,Tottenham Hotspur,,Jesús Navas,DF,False,False,0.6029032668873444
Sevilla FC,Erik Lamela,ARG,FW,16000000,Tottenham Hotspur,,Joan Jordán,MF,False,False,0.6964922075827531
Sevilla FC,Erik Lamela,ARG,FW,16000000,Tottenham Hotspur,,Jules Koundé,DF,False,False,0.6125432953099254
Sevilla FC,Erik Lamela,ARG,FW,16000000,Tottenham Hotspur,,Lucas Ocampos,FW,True,False,0.7698638882194576
Sevilla FC,Erik Lamela,ARG,FW,16000000,Tottenham Hotspur,,Marcos Acuña,DF,False,False,0.6670832684421965
Sevilla FC,Erik Lamela,ARG,FW,16000000,Tottenham Hotspur,,Papu Gómez,FW,True,False,0.856391845605778
Sevilla FC,Erik Lamela,ARG,FW,16000000,Tottenham Hotspur,,Suso,FW,True,False,0.8145535980890762
Sevilla FC,Erik Lamela,ARG,FW,16000000,Tottenham Hotspur,,Youssef En-Nesyri,FW,True,False,0.7652968887004672
Sevilla FC,Erik Lamela,ARG,FW,16000000,Tottenham Hotspur,,Óliver Torres,MF,False,False,0.7499134712148946
Real Sociedad,Mathew Ryan,AUS,GK,6000000,Brighton & Hove Albion,,Alexander Isak,FW,False,False,0.4729241708260006
Real Sociedad,Mathew Ryan,AUS,GK,6000000,Brighton & Hove Albion,,Ander Guevara,MF,False,False,0.6034299628071317
Real Sociedad,Mathew Ryan,AUS,GK,6000000,Brighton & Hove Albion,,Andoni Gorosabel,DF,False,False,0.5750632566903129
Real Sociedad,Mathew Ryan,AUS,GK,6000000,Brighton & Hove Albion,,Aritz Elustondo,DF,False,False,0.6370238811741972
Real Sociedad,Mathew Ryan,AUS,GK,6000000,Brighton & Hove Albion,,David Silva,MF,False,False,0.5936065629453551
Real Sociedad,Mathew Ryan,AUS,GK,6000000,Brighton & Hove Albion,,Igor Zubeldia,MF,False,False,0.6492797929582842
Real Sociedad,Mathew Ryan,AUS,GK,6000000,Brighton & Hove Albion,,Martín Zubimendi,MF,False,False,0.6394206826741278
Real Sociedad,Mathew Ryan,AUS,GK,6000000,Brighton & Hove Albion,,Mikel Merino,MF,False,False,0.5211338798821914
Real Sociedad,Mathew Ryan,AUS,GK,6000000,Brighton & Hove Albion,,Mikel Oyarzabal,FW,False,False,0.4810291984190421
Real Sociedad,Mathew Ryan,AUS,GK,6000000,Brighton & Hove Albion,,Nacho Monreal,DF,False,False,0.618821763982311
Real Sociedad,Mathew Ryan,AUS,GK,6000000,Brighton & Hove Albion,,Portu,FW,False,False,0.5212039420653353
Real Sociedad,Mathew Ryan,AUS,GK,6000000,Brighton & Hove Albion,,Robin Le Normand,DF,False,False,0.6052187112837488
Real Sociedad,Mathew Ryan,AUS,GK,6000000,Brighton & Hove Albion,,Willian José,FW,False,False,0.5911246868691237
Real Sociedad,Mathew Ryan,AUS,GK,6000000,Brighton & Hove Albion,,Álex Remiro,GK,True,False,0.8427235196524601
Villarreal CF,Boulaye Dia,SEN,FW,14000000,Stade Reims,12000000.0,Alfonso Pedraza,DF,False,False,0.7590230150747597
Villarreal CF,Boulaye Dia,SEN,FW,14000000,Stade Reims,12000000.0,Dani Parejo,MF,False,False,0.6986107080576026
Villarreal CF,Boulaye Dia,SEN,FW,14000000,Stade Reims,12000000.0,Gerard Moreno,FW,True,True,0.9011991898490603
Villarreal CF,Boulaye Dia,SEN,FW,14000000,Stade Reims,12000000.0,Manu Trigueros,MF,False,False,0.7641586501507095
Villarreal CF,Boulaye Dia,SEN,FW,14000000,Stade Reims,12000000.0,Mario Gaspar,DF,False,False,0.7199375036791724
Villarreal CF,Boulaye Dia,SEN,FW,14000000,Stade Reims,12000000.0,Moi Gómez,FW,True,False,0.8764559081549382
Villarreal CF,Boulaye Dia,SEN,FW,14000000,Stade Reims,12000000.0,Paco Alcácer,FW,True,False,0.8718513337439469
Villarreal CF,Boulaye Dia,SEN,FW,14000000,Stade Reims,12000000.0,Pau Torres,DF,False,False,0.66562186854184
Villarreal CF,Boulaye Dia,SEN,FW,14000000,Stade Reims,12000000.0,Raúl Albiol,DF,False,False,0.6445037345608886
Villarreal CF,Boulaye Dia,SEN,FW,14000000,Stade Reims,12000000.0,Samuel Chukwueze,FW,True,False,0.8872856013417256
