Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def
1261,Yannik Keitel\Yannik-Keitel,de GER,MF,Freiburg,de Bundesliga,19,2000,1.9,2,1.03,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1262,Lloyd Kelly\Lloyd-Kelly,eng ENG,DF,Bournemouth,eng Premier League,20,1998,7.1,5,0.70,4,1,0,0,0,0,1,0.14,1,0,0,0,0,0
1263,Martin Kelly\Martin-Kelly,eng ENG,DF,Crystal Palace,eng Premier League,29,1990,17.2,9,0.52,9,0,0,0,0,0,1,0.06,1,0,0,0,0,0
1264,Kenedy\Kenedy,br BRA,MFDF,Getafe,es La Liga,23,1996,6.5,18,2.76,12,2,2,2,0,0,3,0.46,3,0,0,0,0,0
1265,Jonjoe Kenny\Jonjoe-Kenny,eng ENG,DF,Schalke 04,de Bundesliga,22,1997,30.2,32,1.06,29,2,1,0,0,0,4,0.13,4,0,0,0,0,0
1266,Franck Kessié\Franck-Kessie,ci CIV,MF,Milan,it Serie A,22,1996,32.3,72,2.23,62,0,6,3,0,1,4,0.12,2,0,1,1,0,0
1267,Saîf-Eddine Khaoui\Saif-Eddine-Khaoui,tn TUN,MFFW,Marseille,fr Ligue 1,24,1995,1.2,3,2.55,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
1268,Wahbi Khazri\Wahbi-Khazri,tn TUN,FWMF,Saint-Étienne,fr Ligue 1,28,1991,12.8,35,2.74,19,6,5,3,2,0,5,0.39,3,2,0,0,0,0
1269,Rani Khedira\Rani-Khedira,de GER,MF,Augsburg,de Bundesliga,25,1994,29.4,25,0.85,19,0,1,1,2,2,4,0.14,2,0,0,0,1,1
1270,Sami Khedira\Sami-Khedira,de GER,MF,Juventus,it Serie A,32,1987,7.6,19,2.51,15,0,1,2,0,1,2,0.26,2,0,0,0,0,0
1271,Kike\Kike,es ESP,FW,Eibar,es La Liga,29,1989,19.6,33,1.68,19,0,0,6,7,1,3,0.15,1,0,0,1,1,0
1272,Luca Kilian\Luca-Kilian,de GER,DF,Paderborn 07,de Bundesliga,19,1999,14.0,5,0.36,5,0,0,0,0,0,2,0.14,2,0,0,0,0,0
1273,Max Kilman\Max-Kilman,eng ENG,DF,Wolves,eng Premier League,22,1997,2.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1274,Joshua Kimmich\Joshua-Kimmich,de GER,MFDF,Bayern Munich,de Bundesliga,24,1995,31.3,128,4.09,77,47,1,1,0,2,18,0.57,13,5,0,0,0,0
1275,Presnel Kimpembe\Presnel-Kimpembe,fr FRA,DF,Paris S-G,fr Ligue 1,23,1995,13.6,7,0.51,5,0,1,1,0,0,0,0.00,0,0,0,0,0,0
1276,Joshua King\Joshua-King,no NOR,FWMF,Bournemouth,eng Premier League,27,1992,22.3,57,2.55,37,0,11,3,5,1,8,0.36,4,0,2,1,1,0
1277,Giorgos Kiriakopoulos\Giorgos-Kiriakopoulos,gr GRE,DF,Sassuolo,it Serie A,23,1996,18.3,28,1.53,17,2,4,2,2,1,6,0.33,5,0,1,0,0,0
1278,Simon Kjær\Simon-Kjaer,dk DEN,DF,Atalanta,it Serie A,30,1989,3.2,1,0.31,1,0,0,0,0,0,1,0.31,1,0,0,0,0,0
1279,Simon Kjær\Simon-Kjaer,dk DEN,DF,Milan,it Serie A,30,1989,13.8,2,0.15,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
1280,Davy Klaassen\Davy-Klaassen,nl NED,MF,Werder Bremen,de Bundesliga,26,1993,32.6,83,2.54,66,2,3,2,5,4,15,0.46,6,0,1,1,3,3
1281,Felix Klaus\Felix-Klaus,de GER,FWMF,Wolfsburg,de Bundesliga,26,1992,7.4,15,2.01,13,0,1,0,1,0,2,0.27,1,0,0,0,1,0
1282,Ragnar Klavan\Ragnar-Klavan,ee EST,DF,Cagliari,it Serie A,33,1985,26.2,7,0.27,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1283,Timm Klose\Timm-Klose,ch SUI,DF,Norwich City,eng Premier League,31,1988,6.5,2,0.31,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1284,Lukas Klostermann\Lukas-Klostermann,de GER,DF,RB Leipzig,de Bundesliga,23,1996,29.4,37,1.26,31,2,1,2,1,0,4,0.14,3,0,0,1,0,0
1285,Justin Kluivert\Justin-Kluivert,nl NED,FW,Roma,it Serie A,20,1999,16.8,54,3.21,45,1,4,1,2,0,5,0.30,3,0,1,0,0,0
1286,Lukas Klünter\Lukas-Klunter,de GER,DF,Hertha BSC,de Bundesliga,23,1996,20.9,25,1.20,22,1,2,0,0,0,7,0.34,6,1,0,0,0,0
1287,Robin Knoche\Robin-Knoche,de GER,DF,Wolfsburg,de Bundesliga,27,1992,17.7,14,0.79,13,0,1,0,0,0,0,0.00,0,0,0,0,0,0
1288,Robin Koch\Robin-Koch,de GER,DFMF,Freiburg,de Bundesliga,23,1996,30.1,31,1.03,28,0,0,2,1,0,0,0.00,0,0,0,0,0,0
1289,Giorgi Kochorashvili\Giorgi-Kochorashvili,ge GEO,MF,Levante,es La Liga,20,1999,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1290,Jonathan Kodjia\Jonathan-Kodjia,ci CIV,FWMF,Aston Villa,eng Premier League,29,1989,1.3,3,2.31,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0
1291,Kenan Kodro\Kenan-Kodro,ba BIH,FWMF,Athletic Club,es La Liga,25,1993,4.0,4,0.99,2,0,0,0,2,0,0,0.00,0,0,0,0,0,0
1292,Dominik Kohr\Dominik-Kohr,de GER,MF,Eint Frankfurt,de Bundesliga,25,1994,16.1,40,2.49,28,0,3,5,3,1,5,0.31,3,0,1,1,0,0
1293,Koke\Koke,es ESP,MF,Atlético Madrid,es La Liga,27,1992,30.0,94,3.14,58,26,0,3,4,3,8,0.27,8,0,0,0,0,0
1294,Aleksandar Kolarov\Aleksandar-Kolarov,rs SRB,DF,Roma,it Serie A,33,1985,30.4,104,3.43,67,22,2,10,1,1,7,0.23,5,1,0,0,0,0
1295,Sead Kolašinac\Sead-Kolasinac,ba BIH,DF,Arsenal,eng Premier League,26,1993,18.9,18,0.95,18,0,0,0,0,0,2,0.11,2,0,0,0,0,0
1296,Timothée Kolodziejczak\Timothee-Kolodziejczak,fr FRA,DF,Saint-Étienne,fr Ligue 1,27,1991,14.5,13,0.90,12,1,0,0,0,0,1,0.07,0,1,0,0,0,0
1297,Ghislain Konan\Ghislain-Konan,ci CIV,DF,Reims,fr Ligue 1,23,1995,14.8,32,2.16,27,3,0,0,1,1,3,0.20,2,0,0,0,1,0
1298,Ibrahima Konaté\Ibrahima-Konate,fr FRA,DF,RB Leipzig,de Bundesliga,20,1999,6.3,3,0.47,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1299,Moussa Konaté\Moussa-Konate,sn SEN,FW,Amiens,fr Ligue 1,26,1993,6.8,10,1.47,8,0,1,1,0,0,1,0.15,0,0,0,1,0,0
1300,Geoffrey Kondogbia\Geoffrey-Kondogbia,cf CTA,MF,Valencia,es La Liga,26,1993,20.1,18,0.90,15,0,1,1,1,0,1,0.05,1,0,0,0,0,0
1301,Kouadio Koné\Kouadio-Kone,fr FRA,MF,Toulouse,fr Ligue 1,18,2001,9.7,15,1.54,13,0,1,0,1,0,2,0.21,2,0,0,0,0,0
1302,Lamine Koné\Lamine-Kone,ci CIV,DF,Strasbourg,fr Ligue 1,30,1989,16.4,6,0.37,5,0,0,1,0,0,0,0.00,0,0,0,0,0,0
1303,Moussa Koné\Moussa-Kone,sn SEN,FW,Nîmes,fr Ligue 1,22,1996,1.6,5,3.21,2,0,1,1,1,0,0,0.00,0,0,0,0,0,0
1304,Youssouf Koné\Youssouf-Kone,ml MLI,DF,Lyon,fr Ligue 1,24,1995,9.1,16,1.76,14,1,1,0,0,0,0,0.00,0,0,0,0,0,0
1305,Ezri Konsa\Ezri-Konsa,eng ENG,DF,Aston Villa,eng Premier League,21,1997,22.7,15,0.66,9,0,1,2,2,1,2,0.09,1,0,0,1,0,0
1306,Pascal Köpke\Pascal-Kopke,de GER,FW,Hertha BSC,de Bundesliga,23,1995,1.3,3,2.23,0,1,0,2,0,0,0,0.00,0,0,0,0,0,0
1307,Laurent Koscielny\Laurent-Koscielny,fr FRA,DF,Bordeaux,fr Ligue 1,33,1985,24.3,13,0.54,13,0,0,0,0,0,1,0.04,1,0,0,0,0,0
1308,Filip Kostić\Filip-Kostic,rs SRB,DFMF,Eint Frankfurt,de Bundesliga,26,1992,32.9,141,4.29,65,46,10,13,6,1,20,0.61,9,8,0,3,0,0
1309,Christian Kouamé\Christian-Kouame,ci CIV,FW,Fiorentina,it Serie A,21,1997,3.3,12,3.59,8,0,2,1,1,0,2,0.60,1,0,0,1,0,0
1310,Christian Kouamé\Christian-Kouame,ci CIV,FW,Genoa,it Serie A,21,1997,10.2,29,2.85,21,1,1,1,5,0,6,0.59,3,0,1,0,2,0
1311,Nianzou Kouassi\Nianzou-Kouassi,fr FRA,DFMF,Paris S-G,fr Ligue 1,17,2002,5.0,4,0.80,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0
1312,Tomáš Koubek\Tomas-Koubek,cz CZE,GK,Augsburg,de Bundesliga,26,1992,24.0,2,0.08,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1313,Kalidou Koulibaly\Kalidou-Koulibaly,sn SEN,DF,Napoli,it Serie A,28,1991,23.4,21,0.90,17,0,1,1,1,1,1,0.04,0,0,0,0,1,0
1314,Efthimis Koulouris\Efthimis-Koulouris,gr GRE,FW,Toulouse,fr Ligue 1,23,1996,17.1,32,1.87,28,0,0,1,2,1,4,0.23,4,0,0,0,0,0
1315,Jules Koundé\Jules-Kounde,fr FRA,DF,Sevilla,es La Liga,20,1998,25.7,14,0.55,10,1,2,1,0,0,3,0.12,2,0,0,1,0,0
1316,Leonardo Koutris\Leonardo-Koutris,gr GRE,DF,Mallorca,es La Liga,24,1995,1.0,4,3.87,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
1317,Cheikhou Kouyaté\Cheikhou-Kouyate,sn SEN,MFDF,Crystal Palace,eng Premier League,29,1989,28.1,16,0.57,14,0,1,1,0,0,1,0.04,1,0,0,0,0,0
1318,Mateo Kovačić\Mateo-Kovacic,hr CRO,MF,Chelsea,eng Premier League,25,1994,23.0,64,2.78,60,0,2,1,1,0,7,0.30,7,0,0,0,0,0
1319,Dawid Kownacki\Dawid-Kownacki,pl POL,FWMF,Düsseldorf,de Bundesliga,22,1997,12.1,34,2.80,20,1,6,3,3,1,2,0.16,1,0,0,0,1,0
1320,İsmail Köybaşı\Ismail-Koybasi,tr TUR,DFFW,Granada,es La Liga,30,1989,2.6,5,1.95,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1321,Thomas Kraft\Thomas-Kraft,de GER,GK,Hertha BSC,de Bundesliga,31,1988,4.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1322,Emil Krafth\Emil-Krafth,se SWE,DF,Newcastle Utd,eng Premier League,24,1994,11.3,4,0.35,4,0,0,0,0,0,1,0.09,1,0,0,0,0,0
1323,Andrej Kramarić\Andrej-Kramaric,hr CRO,FWMF,Hoffenheim,de Bundesliga,28,1991,15.8,51,3.23,31,2,5,6,6,0,10,0.63,6,0,2,1,0,0
1324,Christoph Kramer\Christoph-Kramer,de GER,MF,M'Gladbach,de Bundesliga,28,1991,16.3,23,1.41,18,2,0,1,1,1,3,0.18,2,1,0,0,0,0
1325,Tom Krauß\Tom-Krauss,de GER,MF,RB Leipzig,de Bundesliga,18,2001,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1326,Ladislav Krejčí\Ladislav-Krejci,cz CZE,DF,Bologna,it Serie A,27,1992,11.7,27,2.31,22,1,2,0,1,1,1,0.09,0,0,1,0,0,0
1327,Rene Krhin\Rene-Krhin,si SVN,DFMF,Nantes,fr Ligue 1,29,1990,3.6,1,0.28,1,0,0,0,0,0,1,0.28,1,0,0,0,0,0
1328,Felix Kroos\Felix-Kroos,de GER,MF,Union Berlin,de Bundesliga,28,1991,4.2,8,1.90,4,1,0,2,1,0,0,0.00,0,0,0,0,0,0
1329,Toni Kroos\Toni-Kroos,de GER,MF,Real Madrid,es La Liga,29,1990,29.5,105,3.56,60,32,2,5,3,3,7,0.24,4,3,0,0,0,0
1330,Tim Krul\Tim-Krul,nl NED,GK,Norwich City,eng Premier League,31,1988,36.0,2,0.06,1,1,0,0,0,0,1,0.03,1,0,0,0,0,0
1331,Rade Krunić\Rade-Krunic,ba BIH,MF,Milan,it Serie A,25,1993,6.0,21,3.52,18,0,1,0,2,0,2,0.34,2,0,0,0,0,0
1332,Lukas Kübler\Lukas-Kubler,de GER,DF,Freiburg,de Bundesliga,26,1992,2.3,1,0.43,1,0,0,0,0,0,1,0.43,1,0,0,0,0,0
1333,Takefusa Kubo\Takefusa-Kubo,jp JPN,MFFW,Mallorca,es La Liga,18,2001,25.7,91,3.54,58,4,12,3,12,2,18,0.70,12,0,2,1,3,0
1334,Juraj Kucka\Juraj-Kucka,sk SVK,MFFW,Parma,it Serie A,32,1987,21.5,47,2.19,33,0,4,3,4,3,10,0.47,5,0,2,2,1,0
1335,Dejan Kulusevski\Dejan-Kulusevski,se SWE,FWMF,Parma,it Serie A,19,2000,32.6,139,4.27,108,3,14,7,5,2,16,0.49,9,0,3,2,1,1
1336,Marash Kumbulla\Marash-Kumbulla,al ALB,DF,Hellas Verona,it Serie A,19,2000,21.7,10,0.46,8,0,0,1,1,0,2,0.09,0,0,0,1,1,0
1337,Pierre Kunde\Pierre-Kunde,cm CMR,MF,Mainz 05,de Bundesliga,24,1995,20.7,31,1.50,24,1,5,0,1,0,4,0.19,2,0,2,0,0,0
1338,Jasmin Kurtić\Jasmin-Kurtic,si SVN,MF,SPAL,it Serie A,30,1989,15.7,51,3.26,29,8,4,5,5,0,0,0.00,0,0,0,0,0,0
1339,Jasmin Kurtić\Jasmin-Kurtic,si SVN,MFFW,Parma,it Serie A,30,1989,18.5,35,1.89,22,11,0,1,1,0,2,0.11,2,0,0,0,0,0
1340,Layvin Kurzawa\Layvin-Kurzawa,fr FRA,DF,Paris S-G,fr Ligue 1,26,1992,9.5,12,1.26,8,1,1,0,2,0,3,0.31,1,0,1,0,1,0
1341,Dereck Kutesa\Dereck-Kutesa,ch SUI,FWMF,Reims,fr Ligue 1,21,1997,5.9,7,1.19,5,0,1,0,1,0,2,0.34,1,0,1,0,0,0
1342,Ahmed Kutucu\Ahmed-Kutucu,tr TUR,FWMF,Schalke 04,de Bundesliga,19,2000,7.5,18,2.39,11,0,3,3,1,0,4,0.53,4,0,0,0,0,0
1343,Enock Kwateng\Enock-Kwateng,fr FRA,DF,Bordeaux,fr Ligue 1,22,1997,10.9,16,1.46,13,1,0,1,0,1,2,0.18,1,0,0,1,0,0
1344,Antonino La Gumina\Antonino-La-Gumina,it ITA,FW,Sampdoria,it Serie A,23,1996,2.1,4,1.94,2,0,0,0,1,1,0,0.00,0,0,0,0,0,0
1345,Andrea La Mantia\Andrea-La-Mantia,it ITA,FW,Lecce,it Serie A,28,1991,6.1,12,1.95,8,0,0,4,0,0,1,0.16,0,0,0,1,0,0
1346,Gaëtan Laborde\Gaetan-Laborde,fr FRA,FW,Montpellier,fr Ligue 1,25,1994,24.9,62,2.49,47,0,3,4,8,0,9,0.36,8,0,0,0,1,0
1347,Alexandre Lacazette\Alexandre-Lacazette,fr FRA,FW,Arsenal,eng Premier League,28,1991,20.8,60,2.88,36,0,5,9,8,2,15,0.72,5,0,3,4,1,2
1348,Riccardo Ladinetti\Riccardo-Ladinetti,it ITA,MF,Cagliari,it Serie A,18,2000,1.4,4,2.83,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
1349,Alban Lafont\Alban-Lafont,fr FRA,GK,Nantes,fr Ligue 1,20,1999,27.0,4,0.15,2,2,0,0,0,0,0,0.00,0,0,0,0,0,0
1350,Víctor Laguardia\Victor-Laguardia,es ESP,DF,Alavés,es La Liga,29,1989,29.5,16,0.54,15,0,0,0,0,1,3,0.10,3,0,0,0,0,0
1351,Jack Lahne\Jack-Lahne,se SWE,FW,Amiens,fr Ligue 1,17,2001,0.1,1,10.00,0,0,0,0,0,1,1,10.00,0,0,0,0,0,1
1352,Konrad Laimer\Konrad-Laimer,at AUT,MF,RB Leipzig,de Bundesliga,22,1997,23.5,52,2.21,41,0,6,0,3,2,18,0.77,13,0,4,0,0,1
1353,Stefan Lainer\Stefan-Lainer,at AUT,DF,M'Gladbach,de Bundesliga,26,1992,30.1,60,1.99,54,2,2,0,2,0,7,0.23,5,0,0,0,2,0
1354,Diego Lainez\Diego-Lainez,mx MEX,MFFW,Betis,es La Liga,19,2000,3.9,4,1.03,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1355,Kenny Lala\Kenny-Lala,fr FRA,DF,Strasbourg,fr Ligue 1,27,1991,22.7,51,2.25,37,10,2,1,1,0,1,0.04,0,1,0,0,0,0
1356,Adam Lallana\Adam-Lallana,eng ENG,MFFW,Liverpool,eng Premier League,31,1988,4.2,9,2.12,7,0,1,0,1,0,1,0.24,1,0,0,0,0,0
1357,Érik Lamela\Erik-Lamela,ar ARG,MFFW,Tottenham,eng Premier League,27,1992,13.5,49,3.63,27,5,3,4,7,2,9,0.67,3,1,0,3,1,0
1358,Tariq Lamptey\Tariq-Lamptey,eng ENG,DF,Chelsea,eng Premier League,18,2000,0.4,1,2.81,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1359,Tariq Lamptey\Tariq-Lamptey,eng ENG,DF,Brighton,eng Premier League,18,2000,6.5,10,1.53,6,1,1,1,1,0,2,0.31,1,1,0,0,0,0
1360,Loïck Landre\Loick-Landre,fr FRA,DF,Nîmes,fr Ligue 1,27,1992,10.3,5,0.48,3,0,0,1,0,1,1,0.10,1,0,0,0,0,0
1361,Michael Lang\Michael-Lang,ch SUI,DF,Werder Bremen,de Bundesliga,28,1991,6.0,6,0.99,4,0,1,0,1,0,0,0.00,0,0,0,0,0,0
1362,Sebastian Langkamp\Sebastian-Langkamp,de GER,DF,Werder Bremen,de Bundesliga,31,1988,3.5,1,0.29,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1363,Henri Lansbury\Henri-Lansbury,eng ENG,MF,Aston Villa,eng Premier League,28,1990,2.2,2,0.92,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1364,Manuel Lanzini\Manuel-Lanzini,ar ARG,MFFW,West Ham,eng Premier League,26,1993,15.3,58,3.79,39,11,1,1,5,1,5,0.33,2,0,0,0,3,0
1365,Gianluca Lapadula\Gianluca-Lapadula,pe PER,FW,Lecce,it Serie A,29,1990,19.8,51,2.57,35,0,6,1,9,0,7,0.35,4,0,1,0,2,0
1366,Aymeric Laporte\Aymeric-Laporte,fr FRA,DF,Manchester City,eng Premier League,25,1994,12.2,8,0.66,7,0,0,1,0,0,0,0.00,0,0,0,0,0,0
1367,Danilo Larangeira\Danilo-Larangeira,br BRA,DF,Bologna,it Serie A,35,1984,29.3,17,0.58,17,0,0,0,0,0,1,0.03,1,0,0,0,0,0
1368,Larra\Larra,es ESP,FWMF,Athletic Club,es La Liga,21,1997,2.8,4,1.44,0,1,0,1,2,0,1,0.36,0,0,0,0,1,0
1369,Gautier Larsonneur\Gautier-Larsonneur,fr FRA,GK,Brest,fr Ligue 1,22,1997,26.6,2,0.08,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1370,Kevin Lasagna\Kevin-Lasagna,it ITA,FW,Udinese,it Serie A,26,1992,28.5,54,1.89,41,0,3,2,5,3,4,0.14,2,0,2,0,0,0
1371,Jamaal Lascelles\Jamaal-Lascelles,eng ENG,DF,Newcastle Utd,eng Premier League,25,1993,23.1,7,0.30,5,0,0,1,1,0,0,0.00,0,0,0,0,0,0
1372,Paul Lasne\Paul-Lasne,fr FRA,MFFW,Brest,fr Ligue 1,30,1989,13.6,32,2.35,26,0,1,1,3,1,2,0.15,2,0,0,0,0,0
1373,Toni Lato\Toni-Lato,es ESP,DFMF,Osasuna,es La Liga,21,1997,5.2,7,1.34,7,0,0,0,0,0,1,0.19,1,0,0,0,0,0
1374,Danny Latza\Danny-Latza,de GER,MF,Mainz 05,de Bundesliga,29,1989,15.3,32,2.10,27,0,1,1,3,0,4,0.26,2,0,1,0,1,0
1375,Vincent Laurini\Vincent-Laurini,fr FRA,DF,Parma,it Serie A,30,1989,9.8,13,1.32,12,0,0,0,1,0,2,0.20,2,0,0,0,0,0
1376,Wesley Lautoa\Wesley-Lautoa,nc NCL,MFDF,Dijon,fr Ligue 1,31,1987,20.8,18,0.87,15,0,1,0,0,2,2,0.10,2,0,0,0,0,0
1377,Diego Laxalt\Diego-Laxalt,uy URU,DFMF,Torino,it Serie A,26,1993,6.6,8,1.21,7,1,0,0,0,0,1,0.15,1,0,0,0,0,0
1378,Diego Laxalt\Diego-Laxalt,uy URU,DF,Milan,it Serie A,26,1993,1.9,6,3.14,5,1,0,0,0,0,1,0.52,1,0,0,0,0,0
1379,Valentino Lazaro\Valentino-Lazaro,at AUT,DFMF,Newcastle Utd,eng Premier League,23,1996,5.3,8,1.50,4,2,1,1,0,0,0,0.00,0,0,0,0,0,0
1380,Valentino Lazaro\Valentino-Lazaro,at AUT,DFMF,Inter,it Serie A,23,1996,3.6,14,3.90,9,3,0,1,1,0,1,0.28,1,0,0,0,0,0
1381,Darko Lazović\Darko-Lazovic,rs SRB,DF,Hellas Verona,it Serie A,28,1990,36.0,106,2.95,83,5,12,5,1,0,18,0.50,15,0,2,1,0,0
1382,Manuel Lazzari\Manuel-Lazzari,it ITA,DF,Lazio,it Serie A,25,1993,28.3,60,2.12,53,1,1,2,3,0,6,0.21,4,0,0,2,0,0
1383,Mickaël Le Bihan\Mickael-Le-Bihan,fr FRA,FW,Nice,fr Ligue 1,29,1990,1.1,2,1.80,1,0,0,1,0,0,1,0.90,0,0,0,1,0,0
1384,Robin Le Normand\Robin-Le-Normand,fr FRA,DF,Real Sociedad,es La Liga,22,1996,26.6,11,0.41,10,0,0,0,0,1,1,0.04,1,0,0,0,0,0
1385,Damien Le Tallec\Damien-Le-Tallec,fr FRA,MFDF,Montpellier,fr Ligue 1,29,1990,27.3,28,1.03,22,1,0,0,2,2,3,0.11,2,0,0,0,0,0
1386,James Lea Siliki\James-Lea-Siliki,fr FRA,MF,Rennes,fr Ligue 1,23,1996,12.0,24,2.00,17,0,1,0,5,1,2,0.17,2,0,0,0,0,0
1387,Rafael Leão\Rafael-Leao,pt POR,FW,Milan,it Serie A,20,1999,15.6,59,3.78,42,0,13,2,2,0,7,0.45,3,0,2,1,1,0
1388,Adrien Lebeau\Adrien-Lebeau,fr FRA,MF,Strasbourg,fr Ligue 1,20,1999,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1389,Mathew Leckie\Mathew-Leckie,au AUS,DFFW,Hertha BSC,de Bundesliga,28,1991,2.2,2,0.92,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0
1390,Benjamin Lecomte\Benjamin-Lecomte,fr FRA,GK,Monaco,fr Ligue 1,28,1991,28.0,2,0.07,1,1,0,0,0,0,1,0.04,1,0,0,0,0,0
1391,Pierre Lees-Melou\Pierre-Lees-Melou,fr FRA,MF,Nice,fr Ligue 1,26,1993,25.0,61,2.44,47,1,6,5,2,0,8,0.32,7,0,0,1,0,0
1392,Jordan Lefort\Jordan-Lefort,fr FRA,DF,Amiens,fr Ligue 1,25,1993,9.4,7,0.75,4,0,3,0,0,0,2,0.21,1,0,1,0,0,0
1393,Wu Lei\Wu-Lei,cn CHN,FWMF,Espanyol,es La Liga,27,1991,19.1,25,1.31,17,0,4,3,1,0,2,0.10,1,0,0,1,0,0
1394,Toni Leistner\Toni-Leistner,de GER,DF,Köln,de Bundesliga,28,1990,11.2,5,0.44,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1395,Moritz Leitner\Moritz-Leitner,de GER,MF,Norwich City,eng Premier League,26,1992,7.6,16,2.10,14,1,0,0,1,0,0,0.00,0,0,0,0,0,0
1396,Lucas Leiva\Lucas-Leiva,br BRA,MF,Lazio,it Serie A,32,1987,20.1,37,1.84,33,1,0,2,0,1,2,0.10,2,0,0,0,0,0
1397,Florian Lejeune\Florian-Lejeune,fr FRA,DF,Newcastle Utd,eng Premier League,28,1991,4.9,1,0.20,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1398,Iñigo Lekue\Inigo-Lekue,es ESP,FWDF,Athletic Club,es La Liga,26,1993,6.9,14,2.02,8,1,4,1,0,0,2,0.29,1,0,1,0,0,0
1399,Nicolas Lemaître\Nicolas-Lemaitre,fr FRA,GK,Reims,fr Ligue 1,22,1997,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1400,Thomas Lemar\Thomas-Lemar,fr FRA,MF,Atlético Madrid,es La Liga,23,1995,10.3,20,1.95,10,4,2,3,0,1,1,0.10,1,0,0,0,0,0
1401,Tim Lemperle\Tim-Lemperle,de GER,FWMF,Köln,de Bundesliga,17,2002,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1402,Clément Lenglet\Clement-Lenglet,fr FRA,DF,Barcelona,es La Liga,24,1995,26.9,14,0.52,14,0,0,0,0,0,3,0.11,3,0,0,0,0,0
1403,Aaron Lennon\Aaron-Lennon,eng ENG,MF,Burnley,eng Premier League,32,1987,5.5,7,1.27,6,0,0,0,1,0,1,0.18,1,0,0,0,0,0
1404,Bernd Leno\Bernd-Leno,de GER,GK,Arsenal,eng Premier League,27,1992,29.4,1,0.03,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1405,Christopher Lenz\Christopher-Lenz,de GER,DF,Union Berlin,de Bundesliga,24,1994,25.2,44,1.75,32,5,3,2,0,2,4,0.16,4,0,0,0,0,0
1406,Donovan Léon\Donovan-Leon,gf GUF,GK,Brest,fr Ligue 1,26,1992,1.4,1,0.73,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
1407,Pedro León\Pedro-Leon,es ESP,MFFW,Eibar,es La Liga,32,1986,21.1,67,3.18,31,26,4,3,1,2,5,0.24,3,2,0,0,0,0
1408,Sergio León\Sergio-Leon,es ESP,FW,Levante,es La Liga,30,1989,7.5,8,1.07,3,0,0,3,1,1,1,0.13,0,0,0,1,0,0
1409,Lukas Lerager\Lukas-Lerager,dk DEN,MF,Genoa,it Serie A,26,1993,15.4,29,1.88,25,0,0,2,1,1,4,0.26,4,0,0,0,0,0
1410,Mehdi Léris\Mehdi-Leris,fr FRA,MFFW,Sampdoria,it Serie A,21,1998,5.7,19,3.36,13,1,2,1,1,1,1,0.18,1,0,0,0,0,0
1411,Jefferson Lerma\Jefferson-Lerma,co COL,MF,Bournemouth,eng Premier League,24,1994,30.0,35,1.17,28,0,2,0,4,1,2,0.07,2,0,0,0,0,0
1412,Karlo Letica\Karlo-Letica,hr CRO,GK,SPAL,it Serie A,22,1997,10.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1413,Robert Lewandowski\Robert-Lewandowski,pl POL,FW,Bayern Munich,de Bundesliga,30,1988,30.7,102,3.33,68,0,12,10,10,2,15,0.49,9,0,4,0,2,0
1414,Jamal Lewis\Jamal-Lewis,nir NIR,DF,Norwich City,eng Premier League,21,1998,25.6,32,1.25,26,2,3,0,1,0,1,0.04,1,0,0,0,0,0
