Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Min/90,SCA,SCA/90,PassLiveSh,PassDeadSh,DribSh,ShSh,FldSh,DefSh,GCA,GCA/90,PassLiveG,PassDeadG,DribG,ShG,FldG,DefG
485,Samuel Chukwueze,NGA,FW,Villarreal CF,La Liga,19,1999,19.0,58,3.06,34,1,11,7,3,2,6,0.32,4,0,1,1,0,0
486,Camillo Ciano,ITA,FW,Frosinone Calcio,Serie A,28,1990,27.3,115,4.22,60,28,6,3,16,2,7,0.26,2,3,0,0,2,0
487,Amato Ciciretti,ITA,FW,Parma Calcio 1913,Serie A,24,1993,1.5,2,1.29,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
488,Luca Cigarini,ITA,MF,Cagliari Calcio,Serie A,32,1986,18.7,52,2.78,22,25,1,2,1,1,6,0.32,3,2,0,0,1,0
489,Per Ciljan Skjelbred,NOR,MF,Hertha BSC,Bundesliga,31,1987,11.1,19,1.72,19,0,0,0,0,0,3,0.27,3,0,0,0,0,0
490,Jasper Cillessen,NLD,GK,FC Barcelona,La Liga,29,1989,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
491,Laurent Ciman,BEL,DF,Dijon FCO,Ligue 1,32,1985,8.0,10,1.26,8,0,0,1,1,0,1,0.13,1,0,0,0,0,0
492,Daniel Ciofani,ITA,FW,Frosinone Calcio,Serie A,33,1985,18.0,29,1.61,21,0,1,5,0,1,4,0.22,1,0,0,2,0,0
493,Thiago Cionek,POL,DF,SPAL,Serie A,32,1986,28.2,35,1.24,30,1,0,1,2,1,4,0.14,3,0,0,0,1,0
494,Ibrahima Cissé,GIN,MF,Fulham FC,Premier League,24,1994,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
495,Till Cissokho,FRA,DF,FC Girondins Bordeaux,Ligue 1,18,2000,0.9,1,1.15,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
496,Ciaran Clark,IRL,DF,Newcastle United,Premier League,28,1989,9.5,7,0.73,5,0,0,0,1,1,0,0.00,0,0,0,0,0,0
497,Tom Cleverley,ENG,MF,Watford FC,Premier League,28,1989,5.3,5,0.94,3,0,0,1,1,0,0,0.00,0,0,0,0,0,0
498,Nathaniel Clyne,ENG,DF,AFC Bournemouth,Premier League,27,1991,12.7,11,0.87,10,1,0,0,0,0,3,0.24,3,0,0,0,0,0
499,Nathaniel Clyne,ENG,DF,Liverpool FC,Premier League,27,1991,1.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
500,Conor Coady,ENG,DF,Wolverhampton Wanderers,Premier League,25,1993,38.0,13,0.34,13,0,0,0,0,0,2,0.05,2,0,0,0,0,0
501,Marcus Coco,FRA,FW,EA Guingamp,Ligue 1,22,1996,20.4,49,2.40,38,0,3,2,4,2,3,0.15,2,0,0,0,1,0
502,Coke,ESP,DF,Levante UD,La Liga,31,1987,20.2,27,1.34,21,3,1,0,2,0,5,0.25,5,0,0,0,0,0
503,Joel Coleman,ENG,GK,Huddersfield Town,Premier League,22,1995,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
504,Seamus Coleman,IRL,DF,Everton FC,Premier League,29,1988,28.4,39,1.37,32,1,3,1,1,1,3,0.11,3,0,0,0,0,0
505,Álex Collado,ESP,FW,FC Barcelona,La Liga,19,1999,0.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
506,Omar Colley,GMB,DF,UC Sampdoria,Serie A,25,1992,19.6,6,0.31,3,1,0,2,0,0,0,0.00,0,0,0,0,0,0
507,Racine Coly,SEN,DF,OGC Nice,Ligue 1,22,1995,5.6,5,0.89,3,2,0,0,0,0,2,0.36,2,0,0,0,0,0
508,Kingsley Coman,FRA,FW,Bayern Munich,Bundesliga,22,1996,15.3,53,3.46,41,0,8,1,3,0,8,0.52,7,0,0,1,0,0
509,Santi Comesaña,ESP,MF,Rayo Vallecano,La Liga,21,1996,22.6,26,1.15,25,0,0,1,0,0,3,0.13,3,0,0,0,0,0
510,Daniel Congré,FRA,DF,Montpellier HSC,Ligue 1,33,1985,36.6,25,0.68,20,1,0,2,2,0,3,0.08,2,1,0,0,0,0
511,Andrea Consigli,ITA,GK,US Sassuolo,Serie A,31,1987,35.7,1,0.03,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
512,Andrea Conti,ITA,DF,AC Milan,Serie A,24,1994,5.6,16,2.88,13,3,0,0,0,0,2,0.36,2,0,0,0,0,0
513,Lewis Cook,ENG,MF,AFC Bournemouth,Premier League,21,1997,8.0,12,1.49,10,0,1,0,1,0,3,0.37,3,0,0,0,0,0
514,Steve Cook,ENG,DF,AFC Bournemouth,Premier League,27,1991,31.0,22,0.71,15,3,1,2,1,0,2,0.06,1,0,0,1,0,0
515,Duje Cop,HRV,FW,Real Valladolid CF,La Liga,28,1990,7.6,19,2.49,14,0,1,1,2,1,1,0.13,1,0,0,0,0,0
516,Francis Coquelin,FRA,MF,Valencia CF,La Liga,27,1991,19.6,38,1.94,33,0,2,2,0,1,1,0.05,0,0,0,1,0,0
517,Gabriele Corbo,ITA,DF,Bologna FC 1909,Serie A,18,2000,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
518,Iñigo Córdoba,ESP,FW,Athletic Bilbao,La Liga,21,1997,14.7,36,2.45,23,0,4,3,2,4,7,0.48,5,0,0,1,0,1
519,Sergio Córdova,VEN,FW,FC Augsburg,Bundesliga,20,1997,5.9,11,1.86,6,0,0,1,3,1,0,0.00,0,0,0,0,0,0
520,Benjamin Corgnet,FRA,MF,RC Strasbourg Alsace,Ligue 1,31,1987,7.5,13,1.74,10,1,0,1,1,0,3,0.40,2,0,0,0,1,0
521,Ante Coric,HRV,MF,AS Roma,Serie A,21,1997,0.3,1,3.75,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
522,Jack Cork,ENG,MF,Burnley FC,Premier League,29,1989,36.8,49,1.33,37,0,2,2,5,3,3,0.08,1,0,0,1,0,1
523,Andreas Cornelius,DNK,FW,FC Girondins Bordeaux,Ligue 1,25,1993,8.8,17,1.93,15,0,0,1,1,0,3,0.34,3,0,0,0,0,0
524,Maxwel Cornet,CIV,FW,Olympique Lyon,Ligue 1,21,1996,14.2,55,3.86,33,2,8,6,5,1,8,0.56,5,0,2,1,0,0
525,Quentin Cornette,FRA,MF,Amiens SC,Ligue 1,24,1994,2.3,1,0.43,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
526,Ángel Correa,ARG,MF,Atlético de Madrid,La Liga,23,1995,21.3,81,3.80,59,0,7,4,9,2,13,0.61,10,0,1,1,0,1
527,Joaquín Correa,ARG,FW,SS Lazio,Serie A,23,1994,21.4,118,5.51,75,5,18,8,11,1,16,0.75,9,0,2,3,2,0
528,Danny da Costa,DEU,DF,Eintracht Frankfurt,Bundesliga,25,1993,33.7,62,1.84,46,5,5,1,4,1,10,0.30,7,1,0,0,1,1
529,Diego Costa,ESP,FW,Atlético de Madrid,La Liga,29,1988,12.4,20,1.62,15,0,2,1,1,0,3,0.24,2,0,0,0,0,0
530,Douglas Costa,BRA,FW,Juventus FC,Serie A,27,1990,6.9,36,5.22,28,1,3,2,2,0,3,0.43,2,0,0,1,0,0
531,Filippo Costa,ITA,MF,SPAL,Serie A,23,1995,6.3,14,2.23,9,2,2,1,0,0,2,0.32,2,0,0,0,0,0
532,Hélder Costa,PRT,FW,Wolverhampton Wanderers,Premier League,24,1994,14.9,37,2.48,27,3,5,0,2,0,4,0.27,4,0,0,0,0,0
533,Jaume Costa,ESP,DF,Villarreal CF,La Liga,30,1988,16.6,28,1.69,23,2,0,1,2,0,3,0.18,1,0,0,1,1,0
534,Nuno Da Costa,CPV,FW,RC Strasbourg Alsace,Ligue 1,27,1991,22.8,50,2.19,33,0,8,3,5,0,13,0.57,9,0,1,0,2,0
535,David Costas,ESP,DF,Celta de Vigo,La Liga,23,1995,13.0,3,0.23,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
536,Benoît Costil,FRA,GK,FC Girondins Bordeaux,Ligue 1,31,1987,37.0,6,0.16,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0
537,Kalifa Coulibaly,MLI,FW,FC Nantes,Ligue 1,26,1991,19.5,50,2.57,36,0,7,0,5,2,7,0.36,5,0,1,0,1,0
538,Senou Coulibaly,MLI,DF,Dijon FCO,Ligue 1,23,1994,4.6,2,0.44,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
539,Thibaut Courtois,BEL,GK,Real Madrid,La Liga,26,1992,27.0,2,0.07,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
540,Philippe Coutinho,BRA,FW,FC Barcelona,La Liga,26,1992,22.4,89,3.97,63,7,11,5,2,1,6,0.27,6,0,0,0,0,0
541,Nicolas Cozza,FRA,DF,Montpellier HSC,Ligue 1,19,1999,10.9,6,0.55,6,0,0,0,0,0,1,0.09,1,0,0,0,0,0
542,Alessio Cragno,ITA,GK,Cagliari Calcio,Serie A,24,1994,38.0,2,0.05,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
543,Aaron Cresswell,ENG,DF,West Ham United,Premier League,28,1989,17.7,30,1.70,20,6,0,3,0,1,2,0.11,0,2,0,0,0,0
544,Domenico Criscito,ITA,DF,Genoa CFC,Serie A,31,1986,34.1,71,2.08,47,15,0,3,3,3,8,0.23,7,1,0,0,0,0
545,Lorenzo Crisetig,ITA,MF,Frosinone Calcio,Serie A,25,1993,5.6,5,0.89,4,0,0,0,1,0,0,0.00,0,0,0,0,0,0
546,Bryan Cristante,ITA,MF,AS Roma,Serie A,23,1995,26.9,63,2.34,54,0,3,3,1,2,7,0.26,6,0,0,1,0,0
547,Sebastián Cristóforo,URY,MF,Getafe CF,La Liga,24,1993,5.0,13,2.60,10,2,0,0,1,0,3,0.60,1,1,0,0,1,0
548,Enzo Crivelli,FRA,FW,SM Caen,Ligue 1,23,1995,25.1,32,1.27,20,0,1,0,10,1,2,0.08,1,0,0,0,1,0
549,Peter Crouch,ENG,FW,Burnley FC,Premier League,37,1981,1.0,2,1.96,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
550,Alessio Da Cruz,NLD,FW,Parma Calcio 1913,Serie A,21,1997,1.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
551,Juan Cuadrado,COL,MF,Juventus FC,Serie A,30,1988,13.6,54,3.98,45,0,2,3,3,1,2,0.15,2,0,0,0,0,0
552,Cucho Hernández,COL,FW,SD Huesca,La Liga,19,1999,23.9,75,3.14,46,1,11,10,3,4,7,0.29,4,0,0,2,1,0
553,Marc Cucurella,ESP,MF,SD Eibar,La Liga,20,1998,26.2,66,2.52,56,0,1,2,2,5,8,0.31,6,0,1,0,0,1
554,Iván Cuéllar,ESP,GK,CD Leganés,La Liga,34,1984,33.9,1,0.03,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
555,Michaël Cuisance,FRA,MF,Borussia Mönchengladbach,Bundesliga,18,1999,3.1,12,3.87,8,0,3,0,1,0,1,0.32,1,0,0,0,0,0
556,Matheus Cunha,BRA,FW,RB Leipzig,Bundesliga,19,1999,9.5,32,3.38,21,0,7,3,1,0,4,0.42,1,0,2,0,1,0
557,Greg Cunningham,IRL,DF,Cardiff City,Premier League,27,1991,7.0,7,1.00,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
558,Patrick Cutrone,ITA,FW,AC Milan,Serie A,20,1998,16.2,33,2.04,30,0,1,1,0,1,2,0.12,2,0,0,0,0,0
559,Wylan Cyprien,FRA,MF,OGC Nice,Ligue 1,23,1995,26.2,104,3.97,57,37,0,3,6,1,6,0.23,5,1,0,0,0,0
560,Marco D'Alessandro,ITA,DF,Udinese Calcio,Serie A,27,1991,16.6,38,2.29,26,2,5,1,2,2,3,0.18,3,0,0,0,0,0
561,Danilo D'Ambrosio,ITA,DF,Inter Milan,Serie A,29,1988,28.7,58,2.02,51,3,1,0,2,1,11,0.38,8,0,1,0,2,0
562,Damien Da Silva,FRA,DF,Stade Rennais FC,Ligue 1,30,1988,31.9,14,0.44,14,0,0,0,0,0,0,0.00,0,0,0,0,0,0
563,Kouadio-Yves Dabila,CIV,DF,LOSC Lille,Ligue 1,21,1997,8.7,1,0.12,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
564,Abdoulaye Dabo,FRA,FW,FC Nantes,Ligue 1,17,2001,1.3,5,3.88,4,0,1,0,0,0,0,0.00,0,0,0,0,0,0
565,Bryan Dabo,BFA,MF,ACF Fiorentina,Serie A,26,1992,9.2,22,2.38,20,0,0,2,0,0,2,0.22,2,0,0,0,0,0
566,Christoph Daferner,DEU,FW,SC Freiburg,Bundesliga,20,1998,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
567,Colin Dagba,FRA,DF,Paris Saint-Germain,Ligue 1,19,1998,10.2,22,2.16,18,3,0,0,0,1,3,0.29,3,0,0,0,0,0
568,Mahmoud Dahoud,DEU,MF,Borussia Dortmund,Bundesliga,22,1996,7.7,18,2.32,16,0,1,0,1,0,3,0.39,3,0,0,0,0,0
569,Leon Dajaku,DEU,MF,VfB Stuttgart,Bundesliga,17,2001,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
570,Felipe,BRA,DF,SPAL,Serie A,34,1984,26.2,23,0.88,18,2,0,2,1,0,3,0.11,1,0,0,2,0,0
571,Nicola Dalmonte,ITA,MF,Genoa CFC,Serie A,20,1997,0.5,5,10.23,0,2,0,2,1,0,0,0.00,0,0,0,0,0,0
572,Diogo Dalot,PRT,DF,Manchester United,Premier League,19,1999,11.3,24,2.13,18,1,3,2,0,0,2,0.18,2,0,0,0,0,0
573,Matty Daly,ENG,MF,Huddersfield Town,Premier League,17,2001,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
574,Vitalie Damascan,MDA,MF,Torino FC,Serie A,19,1999,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
575,Loïc Damour,FRA,MF,Cardiff City,Premier League,27,1991,0.3,2,7.83,1,0,0,1,0,0,1,3.91,0,0,0,1,0,0
576,Charlie Daniels,ENG,DF,AFC Bournemouth,Premier League,31,1986,17.6,28,1.59,27,1,0,0,0,0,0,0.00,0,0,0,0,0,0
577,Danilo,BRA,DF,Manchester City,Premier League,27,1991,9.0,16,1.78,12,0,1,2,1,0,2,0.22,1,0,0,1,0,0
578,Scott Dann,ENG,DF,Crystal Palace,Premier League,31,1987,7.4,4,0.54,1,0,0,3,0,0,1,0.14,0,0,0,1,0,0
579,Kevin Danso,AUT,DF,FC Augsburg,Bundesliga,19,1998,13.9,4,0.29,4,0,0,0,0,0,1,0.07,1,0,0,0,0,0
580,Dante,BRA,DF,OGC Nice,Ligue 1,34,1983,35.8,17,0.47,14,1,0,1,0,1,1,0.03,1,0,0,0,0,0
581,Palkó Dárdai,HUN,MF,Hertha BSC,Bundesliga,19,1999,1.3,2,1.59,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
582,Sergi Darder,ESP,MF,RCD Espanyol Barcelona,La Liga,24,1993,30.1,86,2.86,55,9,9,6,4,2,7,0.23,5,0,0,1,0,0
583,Vladimir Darida,CZE,MF,Hertha BSC,Bundesliga,27,1990,4.2,12,2.87,12,0,0,0,0,0,1,0.24,1,0,0,0,0,0
584,Matteo Darmian,ITA,DF,Manchester United,Premier League,28,1989,4.9,2,0.41,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
585,Alphonso Davies,CAN,FW,Bayern Munich,Bundesliga,17,2000,0.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
586,Ben Davies,WAL,DF,Tottenham Hotspur,Premier League,25,1993,20.5,33,1.61,25,3,0,2,1,2,2,0.10,2,0,0,0,0,0
587,Tom Davies,ENG,MF,Everton FC,Premier League,20,1998,10.9,11,1.01,9,0,1,0,1,0,0,0.00,0,0,0,0,0,0
588,Steven Davis,NIR,MF,Southampton FC,Premier League,33,1985,1.1,5,4.59,5,0,0,0,0,0,1,0.92,1,0,0,0,0,0
589,Kevin De Bruyne,BEL,MF,Manchester City,Premier League,27,1991,10.8,64,5.91,44,10,4,1,4,0,7,0.65,4,1,0,0,1,0
590,Sebastien De Maio,FRA,DF,Udinese Calcio,Serie A,31,1987,13.0,6,0.46,5,0,1,0,0,0,0,0.00,0,0,0,0,0,0
591,Sebastien De Maio,FRA,DF,Bologna FC 1909,Serie A,31,1987,5.5,4,0.73,3,1,0,0,0,0,1,0.18,1,0,0,0,0,0
592,Rodrigo de Paul,ARG,MF,Udinese Calcio,Serie A,24,1994,35.4,162,4.57,107,35,10,4,5,1,14,0.40,7,5,1,1,0,0
593,Daniele De Rossi,ITA,MF,AS Roma,Serie A,35,1983,14.1,30,2.13,27,1,0,1,1,0,4,0.28,3,0,0,1,0,0
594,Mattia De Sciglio,ITA,DF,Juventus FC,Serie A,25,1992,19.4,33,1.70,26,0,2,2,2,1,3,0.15,2,0,0,0,1,0
595,Lorenzo De Silvestri,ITA,DF,Torino FC,Serie A,30,1988,26.8,51,1.90,47,2,1,1,0,0,5,0.19,4,0,1,0,0,0
596,Lucas Deaux,FRA,MF,EA Guingamp,Ligue 1,29,1988,13.2,16,1.21,15,0,0,0,0,1,1,0.08,1,0,0,0,0,0
597,Mathieu Debuchy,FRA,DF,AS Saint-Étienne,Ligue 1,33,1985,21.6,37,1.72,28,3,2,2,2,0,4,0.19,3,1,0,0,0,0
598,Troy Deeney,ENG,FW,Watford FC,Premier League,30,1988,28.3,65,2.30,53,0,1,5,3,3,8,0.28,7,0,0,1,0,0
599,Jermain Defoe,ENG,DF,AFC Bournemouth,Premier League,35,1982,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
600,Steven Defour,BEL,MF,Burnley FC,Premier League,30,1988,5.0,3,0.60,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
601,Grégoire Defrel,MTQ,FW,UC Sampdoria,Serie A,27,1991,26.0,71,2.73,56,1,6,3,5,0,10,0.38,7,0,2,0,1,0
602,Alessandro Deiola,ITA,MF,Cagliari Calcio,Serie A,22,1995,5.0,7,1.40,5,0,0,2,0,0,1,0.20,1,0,0,0,0,0
603,Alessandro Deiola,ITA,MF,Parma Calcio 1913,Serie A,22,1995,6.1,7,1.16,4,0,3,0,0,0,0,0.00,0,0,0,0,0,0
604,Romain Del Castillo,FRA,FW,Stade Rennais FC,Ligue 1,22,1996,14.9,55,3.69,32,4,10,4,3,1,9,0.60,4,1,1,1,0,1
605,Thomas Delaney,DNK,MF,Borussia Dortmund,Bundesliga,26,1991,25.4,35,1.38,28,0,1,4,1,1,9,0.35,6,0,0,3,0,0
606,Moi Delgado,ESP,DF,Real Valladolid CF,La Liga,24,1994,3.0,5,1.67,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0
607,Cristian Dell'Orco,ITA,DF,FC Empoli,Serie A,24,1994,11.5,3,0.26,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
608,Cristian Dell'Orco,ITA,DF,US Sassuolo,Serie A,24,1994,1.2,2,1.64,2,0,0,0,0,0,1,0.82,1,0,0,0,0,0
609,Andy Delort,DZA,FW,Montpellier HSC,Ligue 1,26,1991,34.6,105,3.03,77,6,12,5,3,2,8,0.23,8,0,0,0,0,0
610,Fabian Delph,ENG,DF,Manchester City,Premier League,28,1989,8.1,13,1.61,13,0,0,0,0,0,2,0.25,2,0,0,0,0,0
611,Mousa Dembélé,BEL,MF,Tottenham Hotspur,Premier League,31,1987,5.7,6,1.05,5,0,0,0,0,1,0,0.00,0,0,0,0,0,0
612,Moussa Dembélé,FRA,FW,Olympique Lyon,Ligue 1,22,1996,22.4,61,2.72,41,0,7,3,10,0,8,0.36,6,0,1,0,1,0
613,Ousmane Dembélé,FRA,FW,FC Barcelona,La Liga,21,1997,18.5,86,4.66,61,9,10,3,3,0,13,0.70,9,3,1,0,0,0
614,Jessy Deminguet,FRA,MF,SM Caen,Ligue 1,20,1998,14.1,15,1.06,11,2,1,0,0,1,3,0.21,3,0,0,0,0,0
615,Merih Demiral,TUR,DF,US Sassuolo,Serie A,20,1998,14.0,3,0.21,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
616,Kerem Demirbay,DEU,MF,TSG 1899 Hoffenheim,Bundesliga,25,1993,22.4,135,6.02,79,40,7,4,1,4,12,0.54,7,3,1,1,0,0
617,Diego Demme,DEU,MF,RB Leipzig,Bundesliga,26,1991,22.8,57,2.50,49,7,0,0,1,0,2,0.09,2,0,0,0,0,0
618,Jason Denayer,BEL,DF,Olympique Lyon,Ligue 1,23,1995,30.6,13,0.42,9,0,0,3,0,1,1,0.03,1,0,0,0,0,0
619,Leander Dendoncker,BEL,MF,Wolverhampton Wanderers,Premier League,23,1995,16.3,23,1.41,19,0,1,2,1,0,2,0.12,2,0,0,0,0,0
620,Fabio Depaoli,ITA,DF,Chievo Verona,Serie A,21,1997,27.4,52,1.90,43,4,0,3,1,1,4,0.15,4,0,0,0,0,0
621,Memphis Depay,NLD,FW,Olympique Lyon,Ligue 1,24,1994,30.4,216,7.10,122,56,13,14,9,2,13,0.43,9,1,1,2,0,0
622,Laurent Depoitre,BEL,FW,Huddersfield Town,Premier League,29,1988,11.9,17,1.43,14,0,0,1,2,0,1,0.08,1,0,0,0,0,0
623,Clément Depres,FRA,FW,Nîmes Olympique,Ligue 1,23,1994,4.9,14,2.86,11,0,0,3,0,0,3,0.61,1,0,0,2,0,0
624,Kiril Despodov,BGR,FW,Cagliari Calcio,Serie A,21,1996,1.2,1,0.86,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
625,Daniele Dessena,ITA,MF,Cagliari Calcio,Serie A,31,1987,3.9,4,1.02,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
626,Mattia Destro,ITA,FW,Bologna FC 1909,Serie A,27,1991,5.5,4,0.73,3,0,0,1,0,0,1,0.18,1,0,0,0,0,0
627,Gerard Deulofeu,ESP,FW,Watford FC,Premier League,24,1994,23.0,84,3.66,61,2,14,1,2,4,17,0.74,7,2,7,0,0,1
628,Jacopo Dezi,ITA,MF,Parma Calcio 1913,Serie A,26,1992,1.0,1,1.00,0,0,1,0,0,0,0,0.00,0,0,0,0,0,0
629,Federico Di Francesco,ITA,FW,US Sassuolo,Serie A,24,1994,11.9,26,2.18,21,1,0,0,4,0,6,0.50,5,0,0,0,1,0
630,Antonio Di Gaudio,ITA,FW,Parma Calcio 1913,Serie A,28,1989,7.8,11,1.42,6,0,3,0,2,0,2,0.26,1,0,0,0,1,0
631,Giovanni Di Lorenzo,ITA,DF,FC Empoli,Serie A,24,1993,37.0,67,1.81,56,4,4,3,0,0,11,0.30,8,0,2,1,0,0
632,Ángel Di María,ARG,FW,Paris Saint-Germain,Ligue 1,30,1988,25.8,111,4.30,71,15,14,6,3,2,23,0.89,14,3,3,2,1,0
633,Franco Di Santo,ARG,FW,Rayo Vallecano,La Liga,29,1989,1.9,1,0.52,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
634,Franco Di Santo,ARG,FW,FC Schalke 04,Bundesliga,29,1989,2.7,7,2.57,6,0,0,0,1,0,1,0.37,1,0,0,0,0,0
635,Boulaye Dia,SEN,FW,Stade Reims,Ligue 1,21,1996,8.3,26,3.13,12,0,8,3,3,0,3,0.36,0,0,1,1,1,0
636,Fousseni Diabaté,MLI,FW,Leicester City,Premier League,22,1995,0.6,2,3.33,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
637,Moussa Diaby,FRA,MF,Paris Saint-Germain,Ligue 1,19,1999,12.7,35,2.76,25,1,9,0,0,0,10,0.79,7,0,3,0,0,0
638,Adama Diakhaby,FRA,FW,Huddersfield Town,Premier League,22,1996,6.1,11,1.79,7,0,1,1,1,0,1,0.16,0,0,0,0,0,0
639,Mouctar Diakhaby,FRA,DF,Valencia CF,La Liga,21,1996,17.6,7,0.40,5,0,0,2,0,0,0,0.00,0,0,0,0,0,0
640,Bafodé Diakité,FRA,DF,FC Toulouse,Ligue 1,17,2001,7.0,8,1.14,5,1,1,1,0,0,1,0.14,0,1,0,0,0,0
641,Abdou Diallo,SEN,DF,Borussia Dortmund,Bundesliga,22,1996,26.4,15,0.57,13,0,0,1,1,0,2,0.08,1,0,0,1,0,0
642,Abdoulaye Diallo,SEN,GK,Stade Rennais FC,Ligue 1,26,1992,5.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
643,Mustapha Diallo,SEN,MF,Nîmes Olympique,Ligue 1,32,1986,5.1,2,0.40,2,0,0,0,0,0,1,0.20,1,0,0,0,0,0
644,Mohamed Diamé,SEN,MF,Newcastle United,Premier League,31,1987,24.1,22,0.91,11,0,6,2,3,0,0,0.00,0,0,0,0,0,0
645,Grady Diangana,ENG,FW,West Ham United,Premier League,20,1998,6.8,27,3.99,19,2,1,1,2,2,2,0.30,1,0,0,0,1,0
646,Lassana Diarra,FRA,MF,Paris Saint-Germain,Ligue 1,33,1985,1.8,2,1.13,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
647,Amadou Diawara,GIN,MF,SSC Napoli,Serie A,21,1997,7.3,20,2.72,17,0,2,1,0,0,1,0.14,1,0,0,0,0,0
648,Brahim Díaz,ESP,FW,Real Madrid,La Liga,18,1999,4.2,21,5.03,10,0,7,0,3,1,4,0.96,1,0,2,0,0,1
649,Javi Díaz,ESP,GK,Sevilla FC,La Liga,21,1997,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
650,Bakaye Dibassy,MLI,DF,Amiens SC,Ligue 1,28,1989,32.7,13,0.40,13,0,0,0,0,0,1,0.03,1,0,0,0,0,0
651,Lorenzo Dickmann,ITA,DF,SPAL,Serie A,21,1996,1.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
652,Daniel Didavi,DEU,MF,VfB Stuttgart,Bundesliga,28,1990,10.6,58,5.46,31,14,4,2,6,1,5,0.47,3,0,2,0,0,0
653,Étienne Didot,FRA,MF,EA Guingamp,Ligue 1,35,1983,23.4,45,1.92,32,7,0,0,5,1,3,0.13,3,0,0,0,0,0
654,Adrián Diéguez,ESP,DF,SD Huesca,La Liga,22,1996,8.3,3,0.36,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
655,Eric Dier,ENG,MF,Tottenham Hotspur,Premier League,24,1994,16.7,20,1.20,18,0,0,0,1,1,2,0.12,2,0,0,0,0,0
656,Tim Dierßen,DEU,FW,Hannover 96,Bundesliga,22,1996,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
657,Lucas Digne,FRA,DF,Everton FC,Premier League,25,1993,32.9,103,3.13,56,37,3,4,0,3,9,0.27,5,1,1,1,0,1
658,Virgil van Dijk,NLD,DF,Liverpool FC,Premier League,27,1991,37.6,29,0.77,24,0,1,3,0,1,7,0.19,5,0,0,2,0,0
659,Mitchell Dijks,NLD,DF,Bologna FC 1909,Serie A,25,1993,22.5,34,1.51,24,6,2,0,1,1,2,0.09,0,1,0,0,1,0
660,Javairô Dilrosun,NLD,FW,Hertha BSC,Bundesliga,20,1998,10.0,33,3.31,22,0,5,1,4,1,6,0.60,5,0,1,0,0,0
661,Federico Dimarco,ITA,DF,Parma Calcio 1913,Serie A,20,1997,9.9,15,1.51,8,3,1,0,1,2,2,0.20,0,0,1,0,1,0
662,Stole Dimitrievski,MKD,GK,Rayo Vallecano,La Liga,24,1993,21.0,1,0.05,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
663,Tristan Dingomé,CMR,MF,Stade Reims,Ligue 1,27,1991,14.9,40,2.68,37,1,0,0,0,2,5,0.33,5,0,0,0,0,0
