Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Att,Succ%,#Pl,Megs,Carries,TotDist,PrgDist,Prog,1/3,CPA,Mis,Dis,Targ,Rec,Rec%,Prog
1169,Juan Jesus\Juan-Jesus,br BRA,DF,Roma,it Serie A,27,1991,15.6,965,86,473,498,27,1,918,3,4,75.0,3,0,635,2695,974,15,2,0,0,1,657,641,97.6,1
1170,Raúl Jiménez\Raul-Jimenez,mx MEX,FW,Wolves,eng Premier League,27,1991,34.6,1535,43,157,785,688,192,1490,36,63,57.1,37,1,1133,5081,2509,145,44,32,78,77,1836,1133,61.7,408
1171,Joaquín\Joaquin,es ESP,FWDF,Betis,es La Liga,37,1981,18.8,1168,32,122,519,635,68,1074,48,64,75.0,51,2,929,4935,2884,180,57,26,26,28,1066,886,83.1,103
1172,Joelinton\Joelinton,br BRA,FWMF,Hoffenheim,de Bundesliga,21,1996,23.7,1067,16,93,523,525,126,1032,47,80,58.8,53,2,818,3460,1936,98,34,21,79,69,1108,755,68.1,226
1173,Aron Jóhannsson\Aron-Johannsson,us USA,MF,Werder Bremen,de Bundesliga,27,1990,0.0,3,1,1,0,2,1,3,1,1,100.0,1,0,2,6,5,1,0,0,1,0,2,2,100.0,1
1174,Stefan Johansen\Stefan-Johansen,no NOR,MF,Fulham,eng Premier League,27,1991,4.6,284,11,65,167,67,3,272,3,4,75.0,4,0,204,630,290,10,7,0,7,4,221,192,86.9,12
1175,Jakob Johansson\Jakob-Johansson,se SWE,MF,Rennes,fr Ligue 1,28,1990,7.9,464,29,136,309,43,2,457,5,7,71.4,5,0,323,1540,686,24,2,0,6,8,303,289,95.4,4
1176,Ben Johnson\Ben-Johnson,eng ENG,DF,West Ham,eng Premier League,18,2000,0.7,32,3,17,12,4,0,24,0,2,0.0,1,0,16,58,11,0,0,0,0,0,16,15,93.8,0
1177,Fabian Johnson\Fabian-Johnson,us USA,DFFW,M'Gladbach,de Bundesliga,30,1987,11.2,641,33,174,370,151,15,587,2,3,66.7,2,0,451,2385,1302,51,27,2,12,6,513,449,87.5,39
1178,Tyreke Johnson\Tyreke-Johnson,eng ENG,FW,Southampton,eng Premier League,19,1998,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0
1179,Karl-Johan Johnsson\Karl-Johan-Johnsson,se SWE,GK,Guingamp,fr Ligue 1,28,1990,17.0,514,445,508,7,2,0,334,0,0,,0,0,255,1426,926,0,1,0,0,0,165,165,100.0,0
1180,Jonathas\Jonathas,br BRA,FW,Hannover 96,de Bundesliga,29,1989,6.7,258,7,28,137,102,27,241,7,13,53.8,8,1,167,570,188,13,2,3,31,17,369,172,46.6,60
1181,Phil Jones\Phil-Jones,eng ENG,DF,Manchester Utd,eng Premier League,26,1992,14.0,905,105,517,409,27,6,891,4,4,100.0,4,0,575,2657,1389,37,6,0,2,5,582,572,98.3,4
1182,Jony\Jony,es ESP,MFFW,Alavés,es La Liga,27,1991,33.0,1613,16,208,682,874,84,1311,62,136,45.6,70,5,1063,5735,3694,157,75,21,97,73,1284,944,73.5,160
1183,Joan Jordán\Joan-Jordan,es ESP,MF,Eibar,es La Liga,24,1994,31.9,2234,30,232,1321,802,40,2021,55,74,74.3,55,1,1501,6820,3134,154,51,8,41,29,1569,1362,86.8,119
1184,Bruno Jordão\Bruno-Jordao,pt POR,MF,Lazio,it Serie A,19,1998,1.0,56,2,13,32,17,2,56,3,3,100.0,3,0,40,192,122,10,4,1,3,2,48,41,85.4,7
1185,Jorginho\Jorginho,it ITA,MF,Chelsea,eng Premier League,26,1991,35.1,3329,116,729,2099,682,7,3291,15,21,71.4,16,0,2617,8610,4633,160,59,0,20,35,2711,2612,96.3,70
1186,Willian José\Willian-Jose,br BRA,FW,Real Sociedad,es La Liga,26,1991,26.3,1047,32,76,584,441,104,998,22,44,50.0,24,3,751,3047,936,46,18,5,50,51,1302,828,63.6,289
1187,Joselu\Joselu,es ESP,FW,Newcastle Utd,eng Premier League,28,1990,6.6,286,15,32,161,105,28,282,7,11,63.6,7,0,154,359,85,3,1,1,19,15,347,207,59.7,74
1188,Evens Joseph\Evens-Joseph,fr FRA,FWMF,Caen,fr Ligue 1,19,1999,3.6,128,2,18,58,65,16,127,9,22,40.9,12,0,110,537,291,17,2,3,12,14,130,86,66.2,32
1189,Diogo Jota\Diogo-Jota,pt POR,FWMF,Wolves,eng Premier League,21,1996,26.2,1170,16,119,599,582,148,1136,58,105,55.2,65,2,973,5489,3569,176,65,36,74,71,1304,870,66.7,241
1190,Aleksandar Jovanović\Aleksandar-Jovanovic,rs SRB,GK,Huesca,es La Liga,25,1992,12.0,359,317,359,1,0,0,227,0,0,,0,0,177,926,670,0,0,0,0,0,141,141,100.0,0
1191,Vukašin Jovanović\Vukasin-Jovanovic,rs SRB,DF,Bordeaux,fr Ligue 1,22,1996,15.3,985,126,543,514,15,4,964,7,8,87.5,7,0,606,4147,2508,52,3,0,0,1,590,577,97.8,2
1192,Stevan Jovetić\Stevan-Jovetic,me MNE,MFFW,Monaco,fr Ligue 1,28,1989,4.4,168,2,13,87,90,16,162,2,6,33.3,2,0,119,716,450,22,15,2,7,6,194,123,63.4,38
1193,Luka Jović\Luka-Jovic,rs SRB,FWMF,Eint Frankfurt,de Bundesliga,20,1997,24.9,950,32,67,501,435,156,917,20,44,45.5,28,2,657,2604,1255,64,20,15,67,58,1279,723,56.5,280
1194,Jozabed\Jozabed,es ESP,MF,Celta Vigo,es La Liga,27,1991,12.8,816,19,168,541,142,15,800,5,7,71.4,5,0,600,2386,1039,44,9,2,6,11,635,587,92.4,26
1195,Miguel Juan Llambrich\Miguel-Juan-Llambrich,es ESP,DF,Villarreal,es La Liga,22,1996,6.0,328,23,113,151,89,7,275,15,24,62.5,17,0,199,1060,551,24,9,0,6,7,172,159,92.4,5
1196,Juanfran\Juanfran,es ESP,DF,Atlético Madrid,es La Liga,33,1985,17.9,1115,64,296,498,388,26,958,12,23,52.2,14,0,753,3662,2012,106,38,8,10,13,744,671,90.2,33
1197,Juanfran\Juanfran,es ESP,DF,Leganés,es La Liga,29,1988,16.2,811,46,187,350,327,19,691,16,26,61.5,18,1,500,2669,1662,75,33,3,13,17,530,456,86.0,34
1198,Juanmi\Juanmi,es ESP,FWMF,Real Sociedad,es La Liga,25,1993,16.9,586,9,83,321,216,68,570,22,35,62.9,27,1,422,1790,704,46,8,7,34,30,746,418,56.0,126
1199,Juanpe\Juanpe,es ESP,DF,Girona,es La Liga,27,1991,30.7,1841,223,1086,815,65,31,1768,14,16,87.5,15,1,1115,5958,3649,51,5,0,6,6,1188,1158,97.5,21
1200,Juanpi\Juanpi,ve VEN,MFFW,Huesca,es La Liga,24,1994,7.4,350,9,58,197,127,14,330,9,19,47.4,9,0,261,1481,779,38,12,3,18,20,303,222,73.3,37
1201,Nathaël Julan\Nathael-Julan,fr FRA,FWMF,Guingamp,fr Ligue 1,22,1996,4.8,200,4,9,81,120,25,191,8,14,57.1,8,0,112,292,106,7,2,1,17,11,252,139,55.2,53
1202,Christopher Jullien\Christopher-Jullien,fr FRA,DF,Toulouse,fr Ligue 1,25,1993,33.5,1828,260,1040,851,76,47,1784,5,7,71.4,5,0,1040,5927,3620,40,1,0,4,6,1142,1098,96.1,43
1203,David Juncà\David-Junca,es ESP,DF,Celta Vigo,es La Liga,24,1993,19.5,1274,71,394,660,305,17,1110,17,24,70.8,18,2,788,3522,2121,116,47,4,14,12,831,769,92.5,31
1204,Sebastian Jung\Sebastian-Jung,de GER,DF,Wolfsburg,de Bundesliga,28,1990,0.6,57,1,15,32,17,0,53,0,1,0.0,0,0,44,187,115,5,3,0,0,0,49,47,95.9,1
1205,Hamed Junior Traorè\Hamed-Junior-Traore,ci CIV,MF,Empoli,it Serie A,18,2000,25.1,1301,33,232,724,467,51,1271,52,91,57.1,59,2,1038,6315,3901,177,57,11,31,38,1067,896,84.0,120
1206,Vinicius Júnior\Vinicius-Junior,br BRA,FW,Real Madrid,es La Liga,18,2000,9.7,498,1,39,166,347,110,492,37,59,62.7,40,0,461,3100,2145,121,28,51,27,37,523,395,75.5,111
1207,Musa Juwara\Musa-Juwara,gm GAM,FW,Chievo,it Serie A,16,2001,0.1,8,0,1,6,2,0,8,0,1,0.0,0,0,5,46,24,1,1,0,0,0,10,6,60.0,2
1208,Mathias Jørgensen\Mathias-Jorgensen,dk DEN,DF,Huddersfield,eng Premier League,28,1990,23.9,1402,116,705,722,62,23,1357,2,5,40.0,3,1,818,4055,2334,63,5,0,5,5,832,805,96.8,14
1209,Sory Kaba\Sory-Kaba,gn GUI,FWMF,Dijon,fr Ligue 1,23,1995,2.6,116,1,15,53,58,14,113,6,12,50.0,9,0,88,235,112,6,1,1,15,14,157,89,56.7,26
1210,Ozan Kabak\Ozan-Kabak,tr TUR,DF,Stuttgart,de Bundesliga,18,2000,15.0,720,75,344,367,56,22,705,11,14,78.6,11,0,444,2559,1405,48,10,1,10,6,426,413,96.9,9
1211,Christian Kabasele\Christian-Kabasele,be BEL,DF,Watford,eng Premier League,27,1991,17.6,773,117,438,341,24,16,765,0,0,,0,0,387,1867,759,16,1,0,4,0,413,398,96.4,14
1212,Elias Kachunga\Elias-Kachunga,cd COD,FWMF,Huddersfield,eng Premier League,26,1992,13.1,466,14,78,220,204,31,456,18,36,50.0,19,2,323,1740,780,44,14,5,17,18,518,306,59.1,72
1213,Pavel Kadeřábek\Pavel-Kaderabek,cz CZE,DFMF,Hoffenheim,de Bundesliga,26,1992,27.9,1683,88,428,776,573,66,1466,10,18,55.6,10,0,974,4829,2958,132,49,1,21,16,1175,1049,89.3,133
1214,Shinji Kagawa\Shinji-Kagawa,jp JPN,MF,Dortmund,de Bundesliga,29,1989,1.1,86,0,2,59,28,6,85,0,0,,0,0,67,230,93,5,1,1,0,3,86,78,90.7,13
1215,Florian Kainz\Florian-Kainz,at AUT,FW,Werder Bremen,de Bundesliga,25,1992,4.1,262,5,36,116,131,11,244,8,17,47.1,9,1,199,875,457,24,8,3,6,10,226,190,84.1,36
1216,Gaël Kakuta\Gael-Kakuta,cd COD,MFFW,Rayo Vallecano,es La Liga,27,1991,8.0,360,7,48,163,174,23,335,23,33,69.7,24,2,285,1227,638,39,11,4,19,18,341,261,76.5,51
1217,Nikola Kalinić\Nikola-Kalinic,hr CRO,FW,Atlético Madrid,es La Liga,30,1988,7.1,167,1,12,65,95,35,166,4,8,50.0,4,1,106,368,137,8,1,2,26,4,324,127,39.2,65
1218,Salomon Kalou\Salomon-Kalou,ci CIV,FWMF,Hertha BSC,de Bundesliga,32,1985,25.7,1020,24,116,525,479,111,993,70,93,75.3,72,1,813,4253,2600,135,49,28,65,63,1161,756,65.1,230
1219,Samuel Kalu\Samuel-Kalu,ng NGA,FW,Bordeaux,fr Ligue 1,20,1997,14.2,801,10,100,323,439,62,739,64,97,66.0,67,0,677,3283,2087,97,33,15,38,54,750,572,76.3,144
1220,François Kamano\Francois-Kamano,gn GUI,FWMF,Bordeaux,fr Ligue 1,22,1996,28.5,1317,11,165,697,609,105,1287,50,95,52.6,59,4,1112,6099,3542,171,67,19,69,61,1344,1006,74.9,225
1221,Aboubakar Kamara\Aboubakar-Kamara,mr MTN,FWMF,Fulham,eng Premier League,23,1995,7.7,360,8,42,127,221,39,354,16,33,48.5,20,0,286,1258,707,37,10,8,26,13,375,262,69.9,82
1222,Boubacar Kamara\Boubacar-Kamara,fr FRA,DF,Marseille,fr Ligue 1,18,1999,26.8,1683,148,941,796,90,17,1613,11,14,78.6,13,0,1108,6057,3565,58,16,0,8,9,1106,1078,97.5,14
1223,Hassane Kamara\Hassane-Kamara,fr FRA,DFFW,Reims,fr Ligue 1,23,1994,10.3,605,40,232,318,108,11,528,25,34,73.5,28,1,402,2558,1535,49,16,4,10,16,379,332,87.6,11
1224,Marcin Kamiński\Marcin-Kaminski,pl POL,DF,Düsseldorf,de Bundesliga,26,1992,27.0,1391,193,840,608,47,17,1349,1,1,100.0,1,0,893,5017,2866,62,9,0,4,1,891,880,98.8,11
1225,Patrick Kammerbauer\Patrick-Kammerbauer,de GER,FW,Freiburg,de Bundesliga,21,1997,0.0,5,1,1,1,3,0,5,0,0,,0,0,3,14,1,0,0,0,0,0,4,4,100.0,0
1226,Kevin Kampl\Kevin-Kampl,si SVN,MF,RB Leipzig,de Bundesliga,27,1990,23.5,1725,26,228,1066,560,33,1593,35,41,85.4,35,1,1250,7238,3855,167,57,8,19,26,1271,1155,90.9,70
1227,Harry Kane\Harry-Kane,eng ENG,FW,Tottenham,eng Premier League,25,1993,26.9,935,18,47,440,511,161,901,43,69,62.3,45,3,737,3601,1736,105,33,30,84,56,1263,743,58.8,264
1228,Wilfried Kanga\Wilfried-Kanga,fr FRA,FW,Angers,fr Ligue 1,20,1998,5.5,160,2,7,61,97,36,156,4,5,80.0,4,0,113,311,129,9,1,4,23,13,246,127,51.6,66
1229,Lee Kangin\Lee-Kangin,kr KOR,FWMF,Valencia,es La Liga,17,2001,0.3,20,0,3,8,12,0,20,0,0,,0,0,17,143,97,5,2,0,2,0,19,15,78.9,3
1230,N'Golo Kanté\NGolo-Kante,fr FRA,MF,Chelsea,eng Premier League,27,1991,34.4,2443,49,407,1311,920,83,2429,32,57,56.1,36,2,1898,7808,4483,206,96,11,51,54,2064,1792,86.8,202
1231,Stefanos Kapino\Stefanos-Kapino,gr GRE,GK,Werder Bremen,de Bundesliga,24,1994,0.5,17,17,17,0,0,0,14,0,0,,0,0,10,63,48,0,0,0,0,0,7,7,100.0,0
1232,Wilfrid Kaptoum\Wilfrid-Kaptoum,cm CMR,MF,Betis,es La Liga,22,1996,8.6,412,10,70,279,98,7,410,20,28,71.4,20,0,324,1708,881,37,12,2,12,12,355,307,86.5,22
1233,Kenan Karaman\Kenan-Karaman,tr TUR,FWMF,Düsseldorf,de Bundesliga,24,1994,10.2,412,9,47,203,192,67,406,20,26,76.9,21,1,315,1538,809,43,15,11,30,25,505,316,62.6,136
1234,Yann Karamoh\Yann-Karamoh,fr FRA,MF,Inter,it Serie A,20,1998,0.1,7,0,0,4,5,1,6,1,2,50.0,2,0,7,19,15,2,1,0,1,0,6,6,100.0,3
1235,Yann Karamoh\Yann-Karamoh,fr FRA,FWMF,Bordeaux,fr Ligue 1,20,1998,13.6,764,6,73,384,384,55,712,55,86,64.0,58,1,676,3460,2044,105,26,16,38,49,785,586,74.6,112
1236,Ibrahim Karamoko\Ibrahim-Karamoko,fr FRA,MF,Chievo,it Serie A,17,2001,0.7,26,1,5,12,12,2,26,1,3,33.3,1,0,18,89,30,3,0,0,0,1,22,17,77.3,3
1237,Orestis Karnezis\Orestis-Karnezis,gr GRE,GK,Napoli,it Serie A,33,1985,9.0,252,234,251,1,0,0,183,0,0,,0,0,122,565,261,0,0,0,0,0,110,110,100.0,0
1238,Rick Karsdorp\Rick-Karsdorp,nl NED,DF,Roma,it Serie A,23,1995,6.6,455,22,130,246,119,1,385,8,13,61.5,10,1,299,1867,1129,48,22,0,0,4,295,270,91.5,9
1239,Grigoris Kastanos\Grigoris-Kastanos,cy CYP,MF,Juventus,it Serie A,20,1998,0.7,27,1,5,11,12,1,27,1,1,100.0,1,0,19,66,39,2,1,1,1,1,19,18,94.7,3
1240,Eiji Kawashima\Eiji-Kawashima,jp JPN,GK,Strasbourg,fr Ligue 1,35,1983,1.0,41,38,41,0,0,0,23,0,0,,0,0,19,108,59,0,0,0,0,0,12,12,100.0,0
1241,Beram Kayal\Beram-Kayal,il ISR,MF,Brighton,eng Premier League,30,1988,10.4,429,42,148,237,73,12,417,8,14,57.1,8,0,252,1234,665,22,8,1,13,13,249,211,84.7,16
1242,Moise Kean\Moise-Kean,it ITA,FW,Juventus,it Serie A,18,2000,6.0,178,2,20,66,107,40,175,9,28,32.1,10,1,138,604,271,13,2,6,18,13,273,134,49.1,61
1243,Michael Keane\Michael-Keane,eng ENG,DF,Everton,eng Premier League,25,1993,33.0,1934,262,1096,886,81,43,1902,5,7,71.4,7,0,1088,6575,3253,81,12,0,5,6,1154,1106,95.8,35
1244,Neeskens Kebano\Neeskens-Kebano,cd COD,FWMF,Fulham,eng Premier League,26,1992,1.2,50,3,6,21,29,4,50,1,2,50.0,1,0,36,297,171,9,4,1,3,3,47,32,68.1,11
1245,Thilo Kehrer\Thilo-Kehrer,de GER,DF,Paris S-G,fr Ligue 1,21,1996,21.1,1619,142,636,934,144,20,1559,5,6,83.3,5,0,1110,5271,3170,110,15,1,6,9,1177,1150,97.7,29
1246,Jules Keita\Jules-Keita,gn GUI,FWMF,Dijon,fr Ligue 1,20,1998,5.1,230,3,18,74,164,42,225,26,44,59.1,27,1,217,1048,663,42,11,13,19,20,234,173,73.9,53
1247,Naby Keïta\Naby-Keita,gn GUI,MF,Liverpool,eng Premier League,23,1995,15.4,1227,31,140,777,414,54,1215,26,43,60.5,30,2,1023,5348,3128,164,57,9,33,28,1059,958,90.5,102
1248,Keko\Keko,es ESP,MFFW,Valladolid,es La Liga,26,1991,17.0,757,21,129,324,370,55,733,33,51,64.7,35,1,562,3370,2023,116,29,13,36,29,752,489,65.0,122
1249,Martin Kelly\Martin-Kelly,eng ENG,DF,Crystal Palace,eng Premier League,28,1990,12.3,505,109,318,209,12,8,494,0,0,,0,0,258,1681,940,19,3,0,1,1,247,242,98.0,6
1250,Marc-Oliver Kempf\Marc-Oliver-Kempf,de GER,DF,Stuttgart,de Bundesliga,23,1995,22.5,1326,159,651,692,64,19,1287,4,6,66.7,4,0,737,4343,2432,66,5,0,4,5,736,715,97.1,8
1251,Kenedy\Kenedy,br BRA,MFFW,Newcastle Utd,eng Premier League,22,1996,15.0,777,24,177,383,288,33,730,42,62,67.7,46,3,562,2954,1375,65,18,10,21,31,551,435,78.9,78
1252,Jonjoe Kenny\Jonjoe-Kenny,eng ENG,DF,Everton,eng Premier League,21,1997,8.8,675,37,177,323,191,4,545,7,13,53.8,10,1,377,1359,722,34,7,1,8,8,384,346,90.1,14
1253,Christophe Kerbrat\Christophe-Kerbrat,fr FRA,DF,Guingamp,fr Ligue 1,31,1986,23.3,1120,151,628,511,41,11,1067,1,2,50.0,1,0,565,2935,1775,41,5,0,1,5,527,522,99.1,8
1254,Sebastian Kerk\Sebastian-Kerk,de GER,MFFW,Nürnberg,de Bundesliga,24,1994,13.1,605,29,155,242,239,20,504,7,13,53.8,7,1,335,1532,812,30,7,1,11,11,444,335,75.5,53
1255,Franck Kessié\Franck-Kessie,ci CIV,MF,Milan,it Serie A,21,1996,33.5,2105,86,408,1200,667,120,2068,46,68,67.6,50,2,1658,8256,4256,154,69,12,59,43,1816,1566,86.2,184
1256,Saîf-Eddine Khaoui\Saif-Eddine-Khaoui,tn TUN,MFFW,Caen,fr Ligue 1,23,1995,15.0,637,6,75,406,187,20,610,27,45,60.0,28,1,456,1707,863,39,13,1,31,23,535,417,77.9,71
1257,Wahbi Khazri\Wahbi-Khazri,tn TUN,FWMF,Saint-Étienne,fr Ligue 1,27,1991,31.3,1538,5,89,690,847,154,1289,44,79,55.7,50,1,1078,5172,2982,171,36,26,91,75,1452,1007,69.4,279
1258,Rani Khedira\Rani-Khedira,de GER,DFMF,Augsburg,de Bundesliga,24,1994,29.2,1581,169,850,698,125,28,1548,3,5,60.0,3,0,930,4365,2128,36,14,0,8,11,954,913,95.7,40
1259,Sami Khedira\Sami-Khedira,de GER,MF,Juventus,it Serie A,31,1987,7.8,419,14,70,249,119,31,412,2,2,100.0,2,1,303,1221,528,25,7,2,6,3,354,312,88.1,33
1260,Isaac Kiese Thelin\Isaac-Kiese-Thelin,se SWE,FW,Leverkusen,de Bundesliga,26,1992,2.0,62,4,7,31,26,6,61,0,0,,0,0,30,26,9,0,0,0,5,5,96,49,51.0,23
1261,Kike\Kike,es ESP,FW,Eibar,es La Liga,28,1989,14.4,613,4,25,227,380,103,597,11,16,68.8,11,0,387,1267,447,31,7,7,58,29,916,478,52.2,220
1262,Max Kilman\Max-Kilman,eng ENG,DF,Wolves,eng Premier League,21,1997,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0
1263,Joshua Kimmich\Joshua-Kimmich,de GER,DFMF,Bayern Munich,de Bundesliga,23,1995,34.0,3331,91,732,1708,1122,69,2904,40,56,71.4,43,3,2438,13238,6745,309,82,12,36,34,2486,2353,94.7,144
1264,Presnel Kimpembe\Presnel-Kimpembe,fr FRA,DF,Paris S-G,fr Ligue 1,22,1995,22.3,1665,115,621,1066,102,6,1626,6,13,46.2,7,0,1223,6896,3970,146,32,0,4,11,1239,1227,99.0,6
1265,Joshua King\Joshua-King,no NOR,FW,Bournemouth,eng Premier League,26,1992,32.9,1360,27,162,618,703,190,1330,73,119,61.3,79,5,1067,6028,3636,158,66,32,114,113,1614,1002,62.1,360
1266,Sofian Kiyine\Sofian-Kiyine,ma MAR,MFDF,Chievo,it Serie A,20,1997,9.1,504,19,104,280,169,17,465,36,52,69.2,37,3,405,2210,1337,66,18,5,19,24,403,339,84.1,33
1267,Simon Kjær\Simon-Kjaer,dk DEN,DF,Sevilla,es La Liga,29,1989,22.3,1166,206,712,470,30,21,1136,3,3,100.0,3,0,649,2913,1414,27,2,0,4,1,666,643,96.5,16
1268,Davy Klaassen\Davy-Klaassen,nl NED,MF,Werder Bremen,de Bundesliga,25,1993,31.3,1593,65,297,829,546,50,1549,22,30,73.3,22,1,989,3581,1561,72,33,6,41,23,1186,983,82.9,141
1269,Felix Klaus\Felix-Klaus,de GER,FWMF,Wolfsburg,de Bundesliga,25,1992,4.9,206,3,34,84,101,26,203,2,8,25.0,3,0,139,718,380,21,5,5,9,8,223,139,62.3,44
1270,Ragnar Klavan\Ragnar-Klavan,ee EST,DF,Cagliari,it Serie A,32,1985,13.7,748,109,401,378,24,3,726,2,2,100.0,2,0,454,3217,1819,48,9,0,1,3,463,459,99.1,3
1271,Tim Kleindienst\Tim-Kleindienst,de GER,FW,Freiburg,de Bundesliga,22,1995,2.2,89,5,11,49,34,8,86,5,6,83.3,5,0,68,214,96,6,3,1,8,4,95,66,69.5,22
1272,Lukas Klostermann\Lukas-Klostermann,de GER,DF,RB Leipzig,de Bundesliga,22,1996,22.3,1259,72,367,575,391,36,1062,11,13,84.6,11,0,639,3702,2000,87,27,9,12,15,678,600,88.5,53
1273,Justin Kluivert\Justin-Kluivert,nl NED,FW,Roma,it Serie A,19,1999,14.9,667,8,81,258,386,70,649,30,62,48.4,31,1,520,3351,2031,111,31,21,41,25,695,480,69.1,149
1274,Lukas Klünter\Lukas-Klunter,de GER,DF,Hertha BSC,de Bundesliga,22,1996,6.6,331,21,98,177,88,6,284,12,16,75.0,13,1,200,1602,847,37,14,3,4,7,175,166,94.9,14
1275,Robin Knoche\Robin-Knoche,de GER,DF,Wolfsburg,de Bundesliga,26,1992,31.0,2306,240,1377,1066,61,24,2242,7,7,100.0,7,0,1629,10295,6210,105,11,0,3,11,1618,1603,99.1,15
1276,Anthony Knockaert\Anthony-Knockaert,fr FRA,FWMF,Brighton,eng Premier League,26,1991,20.4,960,23,199,396,445,60,867,29,62,46.8,33,2,698,3887,2098,116,30,21,45,27,774,611,78.9,98
1277,Törles Knöll\Torles-Knoll,de GER,FW,Nürnberg,de Bundesliga,20,1997,4.1,137,4,15,78,51,16,129,4,7,57.1,4,0,87,407,230,8,3,2,22,3,141,92,65.2,29
1278,Gregor Kobel\Gregor-Kobel,ch SUI,GK,Hoffenheim,de Bundesliga,20,1997,1.0,46,41,46,0,0,0,38,0,0,,0,0,26,202,75,0,0,0,0,0,24,23,95.8,0
1279,Gregor Kobel\Gregor-Kobel,ch SUI,GK,Augsburg,de Bundesliga,20,1997,15.4,563,498,562,1,0,0,410,1,1,100.0,1,0,308,1568,643,0,0,0,0,1,241,240,99.6,0
1280,Robin Koch\Robin-Koch,de GER,MFDF,Freiburg,de Bundesliga,22,1996,21.1,1099,102,457,647,58,11,1070,4,7,57.1,5,1,703,3165,1613,36,4,0,5,21,709,672,94.8,20
1281,Kenan Kodro\Kenan-Kodro,ba BIH,FWMF,Athletic Club,es La Liga,24,1993,1.8,71,0,9,32,32,7,69,1,3,33.3,1,0,43,155,59,2,1,0,7,4,122,56,45.9,23
1282,Dominik Kohr\Dominik-Kohr,de GER,MF,Leverkusen,de Bundesliga,24,1994,10.8,657,36,187,369,135,13,644,8,12,66.7,8,2,408,1776,922,43,11,3,11,10,445,410,92.1,14
1283,Djégui Koita\Djegui-Koita,fr FRA,DF,Guingamp,fr Ligue 1,18,1999,1.9,82,11,47,38,2,2,82,0,0,,0,0,44,263,130,3,0,0,0,0,45,44,97.8,1
1284,Koke\Koke,es ESP,MF,Atlético Madrid,es La Liga,26,1992,28.7,2324,51,399,1299,731,36,2168,31,39,79.5,32,1,1664,5872,2656,115,45,5,20,28,1895,1703,89.9,109
1285,Aleksandar Kolarov\Aleksandar-Kolarov,rs SRB,DF,Roma,it Serie A,32,1985,32.3,2401,128,688,1146,770,46,2025,36,63,57.1,37,1,1538,8271,5222,209,86,17,21,19,1582,1493,94.4,50
1286,Sead Kolašinac\Sead-Kolasinac,ba BIH,DF,Arsenal,eng Premier League,25,1993,21.0,1412,50,331,649,507,88,1195,16,33,48.5,17,1,916,4068,2526,122,29,24,30,18,1019,880,86.4,120
1287,Randal Kolo Muani\Randal-Kolo-Muani,fr FRA,FWMF,Nantes,fr Ligue 1,19,1998,1.4,53,2,6,24,29,6,52,3,6,50.0,3,0,38,97,44,4,2,1,5,7,74,40,54.1,17
1288,Timothée Kolodziejczak\Timothee-Kolodziejczak,fr FRA,DF,Saint-Étienne,fr Ligue 1,26,1991,35.4,2317,193,1109,1100,271,30,2118,11,18,61.1,12,0,1447,7750,4950,89,18,0,14,8,1568,1511,96.4,36
1289,Vincent Kompany\Vincent-Kompany,be BEL,DF,Manchester City,eng Premier League,32,1986,13.6,1308,111,530,821,42,8,1303,3,4,75.0,3,0,1017,5229,2956,74,11,0,1,0,1063,1053,99.1,7
1290,Ghislain Konan\Ghislain-Konan,ci CIV,DF,Reims,fr Ligue 1,22,1995,20.0,1275,77,447,610,333,7,1025,44,71,62.0,46,2,768,4473,2904,112,44,4,27,24,669,615,91.9,22
1291,Ibrahima Konaté\Ibrahima-Konate,fr FRA,DF,RB Leipzig,de Bundesliga,19,1999,27.0,1347,124,634,733,68,21,1309,18,20,90.0,18,0,759,4966,2714,92,19,1,9,12,672,658,97.9,16
1292,Moussa Konaté\Moussa-Konate,sn SEN,FW,Amiens,fr Ligue 1,25,1993,20.8,654,10,37,299,345,93,627,20,29,69.0,21,2,460,1868,835,53,14,13,62,32,1029,489,47.5,208
1293,Geoffrey Kondogbia\Geoffrey-Kondogbia,cf CTA,MF,Valencia,es La Liga,25,1993,13.8,922,55,263,614,131,13,917,25,32,78.1,25,2,682,3964,1759,63,22,1,8,14,694,647,93.2,28
1294,Kouadio Koné\Kouadio-Kone,fr FRA,MF,Toulouse,fr Ligue 1,17,2001,0.8,56,2,8,42,6,0,56,1,1,100.0,1,0,54,199,69,1,0,0,2,5,55,48,87.3,6
1295,Lamine Koné\Lamine-Kone,ci CIV,DF,Strasbourg,fr Ligue 1,29,1989,23.9,1255,114,662,667,45,14,1217,9,12,75.0,10,0,854,6111,3395,80,14,1,5,7,836,809,96.8,10
1296,Youssouf Koné\Youssouf-Kone,ml MLI,DF,Lille,fr Ligue 1,23,1995,19.0,1310,60,403,696,318,7,1121,10,16,62.5,10,0,794,4118,2673,121,61,0,14,17,801,753,94.0,31
